week_start	Neurophysiology
2022-07-25	464896
2022-08-01	4648960
2022-08-08	4184064
2022-08-15	1162240
2022-08-22	929792
2022-08-29	1627136
2022-09-05	2789376
2022-09-19	232448
2022-11-07	232448
2022-12-19	232448
2023-04-17	232448
2023-05-08	232448
2023-05-22	1260976
2023-05-29	1121952
2023-06-05	963304
2023-06-12	1155152
2023-06-19	1027696
2023-06-26	2919672
2023-07-03	1287128
2023-07-10	1167112
2023-07-17	783536
2023-07-24	1539296
2023-07-31	1106160
2023-08-07	1225464
2023-08-14	2036082
2023-08-21	933024
2023-08-28	1783704
2023-09-04	1290248
2023-09-11	872880
2023-09-18	1205744
2023-09-25	1090368
2023-10-02	301184
2023-10-09	98184
2023-10-16	187208
2023-10-30	78464
2023-11-13	705048
2023-11-20	464896
2023-12-04	176648
2023-12-11	599424
2024-01-01	464896
2024-01-08	124536
2024-01-22	1162240
2024-03-04	697344
2024-03-11	464896
2024-03-18	4648960
2024-03-25	15574016
2024-04-01	11157504
2024-04-08	24407040
2024-04-15	26731520
2024-04-22	40910848
2024-04-29	23477248
2024-05-06	27661312
2024-05-13	22779904
2024-05-20	26499072
2024-05-27	28126208
2024-06-03	26266624
2024-06-10	7903232
2024-07-08	1162240
2024-07-22	929792
2024-07-29	464896
2024-08-19	232448
2024-08-26	232448
2024-09-02	232448
2024-09-09	232448
2024-09-16	232448
2024-10-14	232448
2024-10-21	232448
2024-11-18	697344
2025-06-23	32000
2025-07-14	8000
2025-08-11	232448
2025-09-22	1394688
2025-09-29	232448
2025-10-06	1859584
2025-10-13	1394688
2025-10-20	232448
2025-10-27	2556928
2025-11-03	4084344
2025-11-10	3951616
2025-11-17	929792
2025-11-24	1859584
2025-12-01	2092032
2025-12-08	2324480
2025-12-15	3021824
2025-12-29	464896
2026-01-05	2789376
2026-01-12	697344
2026-01-19	1394688
2026-01-26	2556928
2026-02-02	929792
2026-02-09	1394688
2026-02-16	902144
2026-02-23	697344
2026-03-09	464896
2026-03-16	1394688
2026-03-23	697344
2026-04-20	232448
