date	bytes_sent	number_of_requests	number_of_downloads
2022-07-28	232448	<50	<50
2022-08-02	4416512	<50	<50
2022-08-03	3254272	<50	<50
2022-08-14	6043648	<50	<50
2022-08-16	464896	<50	<50
2022-08-18	1162240	<50	<50
2022-08-19	464896	<50	<50
2022-08-20	232448	<50	<50
2022-08-21	1162240	<50	<50
2022-08-22	464896	<50	<50
2022-08-25	232448	<50	<50
2022-08-26	232448	<50	<50
2022-08-29	232448	<50	<50
2022-08-30	1859584	<50	<50
2022-09-01	697344	<50	<50
2022-09-06	464896	<50	<50
2022-09-10	1394688	<50	<50
2022-09-11	1394688	<50	<50
2022-09-22	464896	<50	<50
2022-11-12	232448	<50	<50
2022-12-21	232448	<50	<50
2023-02-13	232448	<50	<50
2023-05-14	232448	<50	<50
2023-05-23	445440	780	<50
2023-05-25	445440	780	<50
2023-05-26	677888	780	<50
2023-05-27	222720	380	<50
2023-05-28	222720	380	<50
2023-05-29	222720	380	<50
2023-05-30	222720	380	<50
2023-05-31	222720	380	<50
2023-06-01	222720	380	<50
2023-06-02	222720	380	<50
2023-06-03	222720	380	<50
2023-06-04	222720	380	<50
2023-06-05	222720	380	<50
2023-06-06	222720	380	<50
2023-06-07	222720	380	<50
2023-06-08	222720	380	<50
2023-06-09	222720	380	<50
2023-06-10	222720	380	<50
2023-06-11	222720	380	<50
2023-06-12	455168	400	<50
2023-06-13	222720	380	<50
2023-06-14	222720	380	<50
2023-06-15	222720	380	<50
2023-06-16	222720	380	<50
2023-06-17	445440	780	<50
2023-06-18	222720	380	<50
2023-06-19	222720	380	<50
2023-06-20	222720	380	<50
2023-06-21	222720	380	<50
2023-06-22	222720	380	<50
2023-06-23	222720	380	<50
2023-06-24	445440	780	<50
2023-06-25	920064	400	<50
2023-06-26	1617408	400	<50
2023-06-27	222720	380	<50
2023-06-28	222720	380	<50
2023-06-29	222720	380	<50
2023-06-30	222720	380	<50
2023-07-01	1152512	400	<50
2023-07-02	222720	380	<50
2023-07-03	455168	400	<50
2023-07-04	222720	380	<50
2023-07-05	222720	380	<50
2023-07-06	222720	380	<50
2023-07-07	222720	380	<50
2023-07-08	222720	380	<50
2023-07-09	222720	380	<50
2023-07-10	222720	380	<50
2023-07-11	222720	380	<50
2023-07-12	222720	380	<50
2023-07-13	222720	380	<50
2023-07-14	222720	380	<50
2023-07-15	222720	380	<50
2023-07-16	222720	380	<50
2023-07-17	222720	380	<50
2023-07-18	222720	380	<50
2023-07-19	222720	380	<50
2023-07-20	222720	380	<50
2023-07-21	222720	380	<50
2023-07-22	222720	380	<50
2023-07-23	222720	380	<50
2023-07-24	222720	380	<50
2023-07-25	222720	380	<50
2023-07-26	222720	380	<50
2023-07-27	222720	380	<50
2023-07-28	222720	380	<50
2023-07-29	222720	380	<50
2023-07-30	455168	400	<50
2023-07-31	222720	380	<50
2023-08-01	222720	380	<50
2023-08-02	222720	380	<50
2023-08-03	222720	380	<50
2023-08-04	222720	380	<50
2023-08-05	222720	380	<50
2023-08-06	222720	380	<50
2023-08-07	222720	380	<50
2023-08-08	222720	380	<50
2023-08-09	222720	380	<50
2023-08-10	222720	380	<50
2023-08-11	222720	380	<50
2023-08-12	222720	380	<50
2023-08-13	222720	380	<50
2023-08-14	222720	380	<50
2023-08-15	1102250	400	<50
2023-08-16	222720	380	<50
2023-08-17	222720	380	<50
2023-08-18	222720	380	<50
2023-08-19	222720	380	<50
2023-08-20	222720	380	<50
2023-08-21	222720	380	<50
2023-08-22	222720	380	<50
2023-08-23	222720	380	<50
2023-08-24	222720	380	<50
2023-08-25	222720	380	<50
2023-08-26	222720	380	<50
2023-08-27	222720	380	<50
2023-08-28	222720	380	<50
2023-08-29	455168	400	<50
2023-08-30	222720	380	<50
2023-08-31	687616	400	<50
2023-09-01	222720	380	<50
2023-09-02	222720	380	<50
2023-09-03	668160	1160	<50
2023-09-04	222720	380	<50
2023-09-05	222720	380	<50
2023-09-06	222720	380	<50
2023-09-07	445440	780	<50
2023-09-08	222720	380	<50
2023-09-09	222720	380	<50
2023-09-10	222720	380	<50
2023-09-11	222720	380	<50
2023-09-12	222720	380	<50
2023-09-13	222720	380	<50
2023-09-14	222720	380	<50
2023-09-15	222720	380	<50
2023-09-16	222720	380	<50
2023-09-17	222720	380	<50
2023-09-18	222720	380	<50
2023-09-19	222720	380	<50
2023-09-20	222720	380	<50
2023-09-21	222720	380	<50
2023-09-22	222720	380	<50
2023-09-23	222720	380	<50
2023-09-24	222720	380	<50
2023-09-25	445440	780	<50
2023-09-26	222720	380	<50
2023-09-27	455168	400	<50
2023-09-29	222720	380	<50
2023-09-30	222720	380	<50
2023-10-01	222720	380	<50
2023-10-02	222720	380	<50
2023-10-03	222720	380	<50
2023-10-10	222720	380	<50
2023-10-18	222720	380	<50
2023-10-23	232448	<50	<50
2023-10-24	232448	<50	<50
2023-10-25	232448	<50	<50
2023-10-30	222720	380	<50
2023-11-02	232448	<50	<50
2023-11-15	222720	380	<50
2023-11-17	232448	<50	<50
2023-11-18	222720	380	<50
2023-11-19	232448	<50	<50
2023-11-21	697344	<50	<50
2023-11-24	464896	<50	<50
2023-11-30	232448	<50	<50
2023-12-09	222720	380	<50
2023-12-12	222720	380	<50
2023-12-13	232448	<50	<50
2023-12-14	222720	380	<50
2024-01-04	464896	<50	<50
2024-01-11	222720	380	<50
2024-01-22	929792	<50	<50
2024-01-24	232448	<50	<50
2024-01-26	464896	<50	<50
2024-03-08	929792	<50	<50
2024-03-12	926328	<50	<50
2024-03-18	464896	<50	<50
2024-03-20	464896	<50	<50
2024-03-21	464896	<50	<50
2024-03-25	464896	<50	<50
2024-03-27	464896	<50	<50
2024-03-28	464896	<50	<50
2024-04-04	464896	<50	<50
2024-04-19	464896	<50	<50
2024-07-09	929792	<50	<50
2024-07-31	232448	<50	<50
2024-08-26	232448	<50	<50
2024-08-30	464896	<50	<50
2024-09-02	232448	<50	<50
2024-09-04	232448	<50	<50
2024-09-08	232448	<50	<50
2024-09-13	929792	<50	<50
2024-09-14	5578752	<50	<50
2024-09-21	464896	<50	<50
2024-10-15	232448	<50	<50
2024-10-21	232448	<50	<50
2024-11-21	464896	<50	<50
2024-11-22	464896	<50	<50
2025-06-25	48000	<50	<50
2025-07-15	24000	<50	<50
2025-08-03	232448	<50	<50
2025-08-13	232448	<50	<50
2025-09-22	929792	<50	<50
2025-09-24	929792	<50	<50
2025-09-25	464896	<50	<50
2025-09-29	464896	<50	<50
2025-10-07	464896	<50	<50
2025-10-08	1162240	<50	<50
2025-10-12	464896	<50	<50
2025-10-15	929792	<50	<50
2025-10-16	929792	<50	<50
2025-10-26	464896	<50	<50
2025-10-27	929792	<50	<50
2025-10-28	1394688	<50	<50
2025-10-29	929792	<50	<50
2025-11-04	929792	<50	<50
2025-11-05	929792	<50	<50
2025-11-06	929792	<50	<50
2025-11-07	1294968	<50	<50
2025-11-08	929792	<50	<50
2025-11-09	1394688	<50	<50
2025-11-10	1394688	<50	<50
2025-11-11	929792	<50	<50
2025-11-12	929792	<50	<50
2025-11-13	929792	<50	<50
2025-11-14	464896	<50	<50
2025-11-15	464896	<50	<50
2025-11-16	464896	<50	<50
2025-11-17	464896	<50	<50
2025-11-18	464896	<50	<50
2025-11-19	464896	<50	<50
2025-11-20	464896	<50	<50
2025-11-21	464896	<50	<50
2025-11-22	464896	<50	<50
2025-11-23	464896	<50	<50
2025-11-24	464896	<50	<50
2025-11-25	464896	<50	<50
2025-11-26	464896	<50	<50
2025-11-27	464896	<50	<50
2025-11-28	464896	<50	<50
2025-11-29	464896	<50	<50
2025-11-30	464896	<50	<50
2025-12-01	464896	<50	<50
2025-12-02	464896	<50	<50
2025-12-03	464896	<50	<50
2025-12-04	464896	<50	<50
2025-12-05	464896	<50	<50
2025-12-06	464896	<50	<50
2025-12-07	464896	<50	<50
2025-12-08	929792	<50	<50
2025-12-09	929792	<50	<50
2025-12-10	929792	<50	<50
2025-12-16	1394688	<50	<50
2025-12-17	929792	<50	<50
2025-12-18	2092032	<50	<50
2025-12-19	232448	<50	<50
2025-12-21	232448	<50	<50
2026-01-04	464896	<50	<50
2026-01-05	464896	<50	<50
2026-01-06	929792	<50	<50
2026-01-07	464896	<50	<50
2026-01-08	1394688	<50	<50
2026-01-09	464896	<50	<50
2026-01-16	697344	<50	<50
2026-01-23	929792	<50	<50
2026-01-24	929792	<50	<50
2026-01-27	464896	<50	<50
2026-01-28	929792	<50	<50
2026-01-29	464896	<50	<50
2026-01-30	929792	<50	<50
2026-02-04	929792	<50	<50
