date	bytes_sent	number_of_requests	number_of_downloads
2024-10-04	2508076076	320	<50
2024-10-05	1035301424	2320	<50
2024-10-06	318876616	<50	<50
2024-10-07	4839804616	<50	<50
2024-10-08	4839804616	<50	<50
2024-10-16	43941	360	<50
2024-10-22	90663072	<50	<50
2024-10-24	672574816	<50	<50
2024-10-28	563922788	120	<50
2024-11-13	13887696	<50	<50
2024-11-14	65630291	<50	<50
2024-11-21	4839804616	<50	<50
2024-11-22	541521999	<50	<50
2024-12-02	164118038	<50	<50
2024-12-03	379473689	<50	<50
2024-12-18	2419902308	<50	<50
2024-12-19	4430266101	340	<50
2025-01-14	98167682	<50	<50
2025-01-16	340340436	<50	<50
2025-01-24	2500403865	<50	<50
2025-02-01	2562845753	<50	<50
2025-02-19	66016281	60	<50
2025-03-16	2500403865	<50	<50
2025-04-12	2500403865	<50	<50
2025-05-26	2500403865	<50	<50
2025-07-30	2500403865	<50	<50
2025-08-02	340340436	<50	<50
2025-08-05	441682926	<50	<50
2025-08-10	229748329	<50	<50
2025-08-11	307985979	<50	<50
2025-08-15	131022495	<50	<50
2025-08-18	379473689	<50	<50
2025-08-22	2500403865	<50	<50
2025-08-23	340359321	<50	<50
2025-08-28	2500403865	<50	<50
2025-09-08	522184483	<50	<50
2025-09-12	249289133	<50	<50
2025-09-27	2620590537	<50	<50
2025-10-08	250666846	600	<50
2025-10-30	34374533	5360	<50
2025-11-17	2500403865	<50	<50
2025-12-16	65376984	<50	<50
2025-12-18	2664521903	<50	<50
2025-12-19	99179112	<50	<50
2025-12-26	379473689	80	<50
2026-01-16	164118038	<50	<50
2026-01-17	328236076	<50	<50
2026-01-19	1138421067	<50	<50
2026-01-23	5374424000	100	<50
2026-01-26	131022495	<50	<50
2026-01-27	680699757	120	<50
2026-02-01	441682926	80	<50
2026-02-03	80501557	<50	<50
2026-02-04	249289133	<50	<50
2026-02-20	144803246	60	<50
2026-02-24	7186123	<50	<50
2026-02-26	8304531	<50	<50
2026-02-28	13868790	<50	<50
2026-03-01	7571341	<50	<50
2026-03-02	6431853	<50	<50
2026-03-05	15509371	<50	<50
2026-03-09	15056626	60	<50
2026-03-10	14948993	<50	<50
2026-03-19	35570844	<50	<50
2026-03-26	27669204	<50	<50
2026-03-28	6812832	<50	<50
2026-03-29	4192512	<50	<50
2026-03-31	589572	<50	<50
2026-04-01	196890873	<50	<50
2026-04-04	8909088	<50	<50
2026-04-05	65630291	<50	<50
2026-04-06	43562820	<50	<50
2026-04-10	12819928	<50	<50
2026-04-12	14280744	<50	<50
2026-04-14	7140372	<50	<50
2026-04-15	9433152	<50	<50
2026-04-16	9891708	<50	<50
2026-04-17	5961228	<50	<50
2026-04-18	917112	<50	<50
2026-04-21	46379664	<50	<50
2026-04-22	9564168	<50	<50
2026-04-25	5961228	<50	<50
2026-04-28	13847016	<50	<50
2026-04-30	5895720	<50	<50
2026-05-01	30723252	<50	<50
2026-05-12	65630291	<50	<50
2026-05-13	20715811	<50	<50
2026-05-14	34472491	<50	<50
2026-05-15	34865539	<50	<50
2026-05-16	49401172	80	<50
