asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-Dataset-5-Animals-2-ses-20-to-39/sub-Dataset-5-Animals-2-ses-20-to-39.nwb	8982097088	512	125	62
sub-Dataset-4-Animal-2-sess-1-to-7/sub-Dataset-4-Animal-2-sess-1-to-7.nwb	23997359248	1935	119	68
sub-Dataset-5-Animals-3&4/sub-Dataset-5-Animals-3&4.nwb	3962682726	5519	118	115
sub-Dataset-4-Animal-2-sess-8-to-12/sub-Dataset-4-Animal-2-sess-8-to-12.nwb	18415005729	2653	139	96
sub-Dataset-5-Animals-2-ses-40-to-51/sub-Dataset-5-Animals-2-ses-40-to-51.nwb	6524691677	422	110	60
sub-Dataset-5-Animal-1/sub-Dataset-5-Animal-1.nwb	17835336634	994	116	66
sub-Dataset-4-Animal-3-sess-7-to-11/sub-Dataset-4-Animal-3-sess-7-to-11.nwb	16953630544	801	118	64
sub-Dataset-4-Animal-3-sess-1-to-6/sub-Dataset-4-Animal-3-sess-1-to-6.nwb	26488267960	2956	134	82
sub-Dataset-3-Animals-1-to-4/sub-Dataset-3-Animals-1-to-4.nwb	4789279844	1584	122	131
sub-Dataset-5-Animals-2-ses-1-to-19/sub-Dataset-5-Animals-2-ses-1-to-19.nwb	12328365071	1014	120	65
