date	bytes_sent
2023-12-23	1978688
2024-01-02	2087010647
2024-01-03	64019084
2024-01-05	517080
2024-01-10	6475920
2024-01-11	98760
2024-01-22	330343845
2024-01-25	517080
2024-01-26	122510012
2024-02-05	6475920
2024-03-08	973080
2024-03-12	238877736
2024-03-18	179526500
2024-03-19	188501096
2024-03-20	189522956
2024-03-21	162690944
2024-03-25	182343344
2024-03-26	117555932
2024-03-27	182727020
2024-04-04	188435588
2024-04-18	285768
2024-04-19	954681116
2024-05-14	989344
2024-05-30	580392
2024-05-31	22796784
2024-06-01	17490636
2024-06-02	24065172
2024-06-03	281280
2024-06-04	12643044
2024-06-05	285768
2024-06-07	6475920
2024-06-09	7795452
2024-06-11	21028068
2024-06-12	35570844
2024-06-15	17359620
2024-06-26	12503935
2024-07-08	23738944
2024-07-09	1055043919
2024-07-11	18753320769
2024-07-30	11791440
2024-07-31	220818928
2024-08-01	1775815748
2024-08-04	989344
2024-08-10	440720
2024-08-26	12312324
2024-08-27	16236612
2024-08-28	7795452
2024-08-29	989344
2024-08-30	436790264
2024-08-31	2013772992
2024-09-02	2063888699
2024-09-04	4078038311
2024-09-05	20298108
2024-09-06	6475920
2024-09-07	2404525031
2024-09-08	20664623919
2024-09-09	17371219798
2024-09-10	21951613814
2024-09-11	2374491924
2024-09-13	2179984
2024-09-14	26159808
2024-09-20	158920684
2024-09-25	184797836
2024-09-27	5716200268
2024-09-29	9891708
2024-10-06	12936036
2024-10-07	9957216
2024-10-08	95368072
2024-10-09	517080
2024-10-16	648720
2024-10-21	1297440
2024-10-24	227687896
2024-10-27	281280
2024-10-28	184512068
2024-11-01	1918085148
2024-11-04	6223260
2024-11-06	9695184
2024-11-08	989344
2024-11-13	29408612
2024-11-14	18080208
2024-11-19	3446112
2024-11-20	41794104
2024-11-22	47577680
2024-11-26	9105612
2024-11-29	2179984
2024-12-01	4192512
2024-12-02	6475920
2024-12-03	2179984
2024-12-09	33892876
2024-12-20	989344
2025-01-13	72385208
2025-01-16	126064
2025-02-01	2626176
2025-02-06	10832904
2025-02-10	161942500
2025-02-19	1990768
2025-02-21	95859617323
2025-03-03	97888
2025-03-04	89664
2025-03-05	8160
2025-03-07	3644645636
2025-03-08	69427373099
2025-03-09	10066312831
2025-03-10	42311426882
2025-03-11	3804600984
2025-03-29	112915421324
2025-04-10	14935824
2025-04-22	3966470673
2025-05-04	2052342901
2025-05-15	52428800
2025-05-22	989344
