region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
COL/ANT	5906396	1	1	0
IND/UP	929096	1	1	0
ARG/G	1393644	1	1	0
VEN/K	8428228	1	1	0
COL/DC	17918280	2	2	0
CHE/ZH	3663688716	3188	1	2
VNM/18	1128188	1	1	0
KGZ/GB	34509280	1	1	0
BRA/PA	929096	1	1	0
ARG/C	11879156	1	1	0
NOR/03	2787606103	1	1	0
JPN/26	2787606103	1	1	0
TWN/CHA	81046395	387	7	1
KAZ/19	1128188	1	1	0
COL/BOL	2720924	1	1	0
PHL/00	1526372	1	1	0
COL/COR	12609160	1	1	0
AZE/BA	28934704	1	1	0
MAR/06	1460008	1	1	0
VNM/37	23161036	1	1	0
CIV/AB	15927360	1	1	0
IRL/L	10020964	1	1	0
CHL/RM	40282948	1	1	0
BHR/13	97304484	1	1	0
USA/RI	101702449	20	0	1
IND/GJ	48	6	0	1
MEX/ZAC	3716384	1	1	0
TUR/16	19245560	1	1	0
VNM/34	13471892	1	1	0
EGY/DT	4579116	1	1	0
TUR/64	18648284	1	1	0
CHL/BI	1725464	1	1	0
JAM/01	1526372	1	1	0
ARE/AJ	80315300	1	1	0
