asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-YMV06/sub-YMV06_ses-YMV06-170913_ecephys.nwb	658830722959	219994	189	186
sub-YMV03/sub-YMV03_ses-YMV03-170818_ecephys.nwb	497677973423	262056	227	207
sub-YMV12/sub-YMV12_ses-YMV12-171211_ecephys.nwb	922385392826	195648	189	171
sub-YMV16/sub-YMV16_ses-YMV16-180206_ecephys.nwb	1118303997883	169260	179	162
sub-YMV17/sub-YMV17_ses-YMV17-180207_ecephys.nwb	1014231202901	227577	172	157
sub-YMV10/sub-YMV10_ses-YMV10-171213_ecephys.nwb	751822057374	165829	196	176
sub-YMV14/sub-YMV14_ses-YMV14-180128_ecephys.nwb	738664145573	222397	179	167
sub-YMV11/sub-YMV11_ses-YMV11-171208_ecephys.nwb	849649329925	399124	172	164
sub-YMV18/sub-YMV18_ses-YMV18-180208_ecephys.nwb	1029910340137	487362	172	160
sub-YMV19/sub-YMV19_ses-YMV19-180209_ecephys.nwb	713939428078	29436	158	155
sub-YMV09/sub-YMV09_ses-YMV09-171204_ecephys.nwb	860543014960	212105	166	159
sub-YMV08/sub-YMV08_ses-YMV08-170922_ecephys.nwb	599146361696	318811	169	159
sub-YMV07/sub-YMV07_ses-YMV07-170914_ecephys.nwb	1137814786109	331858	177	169
sub-YMV01/sub-YMV01_ses-YMV01-170818_ecephys.nwb	1068309409257	358656	559	838
sub-YMV02/sub-YMV02_ses-YMV02-170815_ecephys.nwb	339557414587	223758	212	210
sub-YMV04/sub-YMV04_ses-YMV04-170907_ecephys.nwb	427732110997	265755	181	185
sub-YMV13/sub-YMV13_ses-YMV13-180127_ecephys.nwb	757147473284	214346	171	159
sub-YMV15/sub-YMV15_ses-YMV15-180205_ecephys.nwb	835218428429	211373	168	159
sub-YMV05/sub-YMV05_ses-YMV05-170912_ecephys.nwb	810066043672	233375	252	229
