region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA	7818769829	1422	88	34
VPN	39788351888	1582	1364	186
CAN/QC	6713617622	17	17	0
USA/MA	31079589207	2254	1	133
AWS/us-east-1	20026784149	2225	123	88
HKG/KKC	2479357955	299	0	8
CHN	34277907145	2281	31	118
GitHub	5657594969	20101	819	675
USA/IL	1329051132	67	61	2
AWS/ap-southeast-1	1074986280	188	188	0
USA/VA	17731528016	99	99	0
AWS/us-east-2	2470896355	21	18	1
NLD	7160460026	307	22	22
GCP/us-east1	17949192	2	2	0
VNM/HN	36291432	4	4	0
VEN/A	16377000	2	2	0
IRQ/BG	2292780	2	2	0
BGD	27971917	6	5	1
IDN/YO	36160416	5	5	0
GCP/us-central1	385502315	5	5	0
ECU/P	8319516	1	1	0
MEX/CMX	55517570	196	47	47
AWS/us-west-2	17036370	26	6	2
USA/WA	231641859	8	4	2
VNM/SG	27971916	3	3	0
USA/MD	44366168	30	10	5
FRA/IDF	23722287	61	13	13
USA/CA	9278008	15	5	4
CHN/SH	413228231	2	2	0
COL/ANT	47296776	1	1	0
ARM/ER	1375668	1	1	0
SGP	11660424	3	3	0
GEO/TB	11594916	1	1	0
HND/CR	10350264	1	1	0
HKG	917112	1	1	0
USA/NJ	7009357	2	1	1
USA/TX	1	1	0	1
CHE/VD	2448624	8	2	2
IRQ	10808821	3	2	1
PSE/NBS	9040104	1	1	0
MAR/04	2358288	1	1	0
PAK/SD	4389036	2	2	0
IDN	23124324	2	2	0
ROU/AR	10088232	1	1	0
COL/CAL	1375668	1	1	0
CHN/HN	101452367	1	1	0
IRQ/AR	33933144	4	4	0
BGD/C	4454544	1	1	0
CHL/NB	1	1	0	1
BRA/RS	3013369	2	1	1
TWN/TNN	1179144	1	1	0
SEN/DK	2358288	1	1	0
BRA/PR	4651068	1	1	0
BRA/PB	1	1	0	1
TUR/12	9695184	1	1	0
THA/12	1	1	0	1
MAR/06	11987964	1	1	0
JAM/01	13167108	2	2	0
CHL/RM	9236628	1	1	0
KWT/KU	8581548	1	1	0
BRA/CE	1768716	1	1	0
USA/PA	19128448	4	2	1
ARG/V	1	1	0	1
SAU/11	4323528	1	1	0
GBR/ENG	4847593	2	1	1
DOM/01	10284756	1	1	0
ARG/R	107461792	1	1	0
IND/HR	1	1	0	1
COL/NSA	4323528	1	1	0
USA/FL	1	1	0	1
BRA/SP	19783416	2	2	0
ARG/M	6943848	1	1	0
VEN/P	12512028	1	1	0
BWA/GA	917112	1	1	0
BRA/PE	18145716	1	1	0
VNM	4454544	1	1	0
IND/PB	1375668	1	1	0
USA/NE	1	1	0	1
NOR/03	460036010	3	3	0
NOR/50	35402009	7	0	1
HND/FM	12774060	1	1	0
IDN/KI	6616308	1	1	0
PAK/PB	13887696	2	2	0
BRA/SC	10546788	1	1	0
VNM/54	1048128	1	1	0
VNM/56	10808820	1	1	0
ZAF/GP	3340908	1	1	0
CHL/BI	22796784	2	2	0
PER/LMA	40352928	1	1	0
BRA/MS	7271388	1	1	0
OMN/MA	8319516	1	1	0
MAR/07	17163096	1	1	0
EST/37	74609844	1	1	0
PRT/08	12053472	1	1	0
ESP/AN	1113636	1	1	0
VNM/13	5437164	1	1	0
ECU/M	5568180	1	1	0
KEN/30	917112	1	1	0
SYR/RD	1113636	1	1	0
ARG/T	7402404	1	1	0
COL/TOL	1375668	1	1	0
MYS/10	10153740	1	1	0
BRA/RJ	1	1	0	1
ARG/H	1506684	1	1	0
ARE/AZ	851604	1	1	0
IDN/KR	1375668	1	1	0
JAM	19128336	1	1	0
USA/NY	12643044	1	1	0
USA/NC	1	1	0	1
VNM/27	11005344	1	1	0
BRA/ES	5044116	1	1	0
KGZ/GB	4913100	1	1	0
