date	bytes_sent	number_of_requests	number_of_downloads
2024-03-30	99908040	<50	<50
2024-03-31	326814092	300	100
2024-04-01	129853896	120	<50
2024-04-02	40447840	<50	<50
2024-04-03	91637856	100	<50
2024-04-04	111135064	140	<50
2024-04-05	39725323798	7220	1700
2024-04-06	23542393440	3360	280
2024-04-07	1976409856	600	100
2024-04-08	2156196040	500	100
2024-04-09	129599344	220	60
2024-04-10	321053631	500	100
2024-04-11	147388036	100	<50
2024-04-12	143721664	120	<50
2024-04-14	84372308	140	<50
2024-04-15	10947704	<50	<50
2024-04-16	54411900	120	<50
2024-04-17	20449980	<50	<50
2024-04-18	9032564	<50	<50
2024-04-19	818869120	1200	300
2024-04-20	512147920	640	160
2024-04-21	282990720	420	100
2024-04-22	99082588	80	<50
2024-04-23	99693772	140	<50
2024-04-24	181275728	240	60
2024-04-25	129615176	240	60
2024-04-26	276164896	360	100
2024-05-02	223156184	220	60
2024-05-03	16854944	<50	<50
2024-05-04	34896608	80	<50
2024-05-06	19426240	<50	<50
2024-05-08	30451388	60	<50
2024-05-09	198985300	240	60
2024-05-18	20530076	<50	<50
2024-05-20	24765688	<50	<50
2024-05-21	560	<50	<50
2024-05-25	1544288	<50	<50
2024-05-26	153920208	160	<50
2024-05-30	4555968	<50	<50
2024-05-31	30781656	<50	<50
2024-06-01	97121116	<50	<50
2024-06-02	80302104	<50	<50
2024-06-03	53732652	<50	<50
2024-06-04	217363644	220	60
2024-06-08	5212952	<50	<50
2024-06-09	382765960	440	120
2024-06-11	30991828	<50	<50
2024-06-12	122914232	<50	<50
2024-06-13	39868812	100	<50
2024-06-19	1885984	<50	<50
2024-06-24	33427028	60	<50
2024-06-27	34091936	<50	<50
2024-07-08	14319792	<50	<50
2024-07-09	505701424	760	180
2024-07-10	543194588	600	160
2024-07-11	619406900	520	140
2024-07-13	186914592	220	60
2024-07-14	425123472	440	120
2024-07-15	55099548	80	<50
2024-07-16	267202424	460	120
2024-07-17	231765260	220	60
2024-07-19	248559308	260	80
2024-07-20	7795452	<50	<50
2024-07-21	165413716	280	80
2024-07-22	145524388	160	<50
2024-07-23	3811000000	540	420
2024-07-24	4577444626	1540	1520
2024-07-25	25910140	<50	<50
2024-07-28	56707640	60	<50
2024-07-29	10916908	<50	<50
2024-08-01	145990136	120	<50
2024-08-02	236430976	180	60
2024-08-05	5229188	<50	<50
2024-08-08	99898660	120	<50
2024-08-11	54691976	80	<50
2024-08-19	27133244	40	<50
2024-08-26	73868240	160	<50
2024-08-27	2529925244	60	<50
2024-08-28	66499208	<50	<50
2024-08-29	579435616	80	<50
2024-08-30	1511516832	<50	<50
2024-08-31	2271930224	220	80
2024-09-02	1129101120	<50	<50
2024-09-03	152415936	<50	<50
2024-09-04	8325902632	140	140
2024-09-05	3641606560	60	60
2024-09-06	4961463960	80	60
2024-09-07	4318907288	180	<50
2024-09-08	3442361712	200	80
2024-09-09	3235931172	200	80
2024-09-10	5870978904	320	100
2024-09-11	5272038132	300	80
2024-09-12	5690216	<50	<50
2024-09-13	13847136	<50	<50
2024-09-14	21307080	<50	<50
2024-09-20	641054796	880	220
2024-09-21	1318394644	1340	360
2024-09-22	111401552	100	<50
2024-09-23	164946756	160	<50
2024-09-24	208298136	340	80
2024-09-25	1390280744	380	<50
2024-09-26	225723760	360	80
2024-09-27	74596292	60	<50
2024-09-29	1744952996	600	460
2024-09-30	63736727468	1400	1380
2024-10-01	275045492	280	80
2024-10-02	163547744	240	80
2024-10-03	229698904	80	60
2024-10-04	83153924	100	<50
2024-10-05	148545840	160	<50
2024-10-06	37346224	<50	<50
2024-10-07	116371600	120	<50
2024-10-08	14764024	<50	<50
2024-10-11	12992752	<50	<50
2024-10-16	280	<50	<50
2024-10-17	63295656	<50	<50
2024-10-19	242301496	200	60
2024-10-21	14287932	<50	<50
2024-10-24	1431580088	140	120
2024-10-25	127092192	120	<50
2024-10-26	16119960	<50	<50
2024-10-28	1470958408	420	<50
2024-10-31	24730328	<50	<50
2024-11-01	130960496	160	<50
2024-11-04	2579648016	360	360
2024-11-05	4401112256	1560	1560
2024-11-06	13494648	<50	<50
2024-11-12	528950276	180	180
2024-11-13	1482883048	460	440
2024-11-14	590713100	180	180
2024-11-15	45866032	<50	<50
2024-11-16	278448460	60	60
2024-11-17	370936936	60	60
2024-11-18	182788920	180	<50
2024-11-19	126664760	120	<50
2024-11-20	673142616	120	120
2024-11-21	1000128	<50	<50
2024-11-22	105747372	<50	<50
