asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-m1615/sub-m1615_ses-20220914T133821Z_photometry.nwb	13167808	78	45	15
sub-m1620/sub-m1620_ses-20220731T173702Z_photometry.nwb	13092760	76	43	16
sub-m1618/sub-m1618_ses-20220713T165937Z_photometry.nwb	7587712	39	28	5
sub-m1618/sub-m1618_ses-20220819T125724Z_photometry.nwb	9476192	53	34	7
sub-m1616/sub-m1616_ses-20220715T155120Z_photometry.nwb	14855552	86	49	17
sub-m1618/sub-m1618_ses-20221011T172004Z_photometry.nwb	18627021	58	29	6
sub-m1615/sub-m1615_ses-20220907T144800Z_photometry.nwb	9526272	50	33	7
sub-m1615/sub-m1615_ses-20220726T202019Z_photometry.nwb	9020984	49	32	7
sub-m1616/sub-m1616_ses-20220808T133530Z_photometry.nwb	36527820	80	34	8
sub-m1636/sub-m1636_ses-20220919T154233Z_photometry.nwb	33251152	55	29	5
sub-m1618/sub-m1618_ses-20221013T142320Z_photometry.nwb	36572754	106	41	16
sub-m1618/sub-m1618_ses-20221027T132207Z_photometry.nwb	54580360	141	45	19
sub-m1618/sub-m1618_ses-20220711T180058Z_photometry.nwb	8079024	42	31	5
sub-m1620/sub-m1620_ses-20220930T141354Z_photometry.nwb	9859456	58	33	9
sub-m1618/sub-m1618_ses-20220720T142019Z_photometry.nwb	9704288	53	34	7
sub-m1615/sub-m1615_ses-20220723T144114Z_photometry.nwb	7951744	43	30	6
sub-m1616/sub-m1616_ses-20220711T170342Z_photometry.nwb	9637056	52	35	7
sub-m1637/sub-m1637_ses-20220902T131257Z_photometry.nwb	8745280	45	34	5
sub-m1615/sub-m1615_ses-20220921T123537Z_photometry.nwb	13558500	76	43	15
sub-m1615/sub-m1615_ses-20220712T172906Z_photometry.nwb	15792408	92	50	24
sub-m1621/sub-m1621_ses-20220920T164054Z_photometry.nwb	12918240	77	42	16
sub-m1616/sub-m1616_ses-20220729T141229Z_photometry.nwb	8183984	44	31	6
sub-m1616/sub-m1616_ses-20220907T145105Z_photometry.nwb	12374880	74	41	15
sub-m1637/sub-m1637_ses-20220827T131247Z_photometry.nwb	10158640	57	34	8
sub-m1615/sub-m1615_ses-20220710T174725Z_photometry.nwb	21591471	159	40	19
sub-m1637/sub-m1637_ses-20221001T145508Z_photometry.nwb	26945612	69	32	7
sub-m1620/sub-m1620_ses-20220817T143156Z_photometry.nwb	7280640	37	26	5
sub-m1615/sub-m1615_ses-20221007T155900Z_photometry.nwb	19068552	56	31	6
sub-m1618/sub-m1618_ses-20220727T145941Z_photometry.nwb	7968616	44	29	6
sub-m1618/sub-m1618_ses-20220907T152226Z_photometry.nwb	11296632	68	37	14
sub-m1618/sub-m1618_ses-20220906T173949Z_photometry.nwb	8824840	50	31	7
sub-m1637/sub-m1637_ses-20220907T135656Z_photometry.nwb	8414328	46	31	6
sub-m1618/sub-m1618_ses-20221008T171037Z_photometry.nwb	8430912	50	31	7
sub-m1636/sub-m1636_ses-20221023T144728Z_photometry.nwb	9705960	54	35	7
sub-m1637/sub-m1637_ses-20221104T191604Z_photometry.nwb	41437478	76	36	7
sub-m1615/sub-m1615_ses-20221009T145150Z_photometry.nwb	26578260	102	37	16
sub-m1618/sub-m1618_ses-20220913T141447Z_photometry.nwb	8971784	50	31	7
sub-m1618/sub-m1618_ses-20220723T151729Z_photometry.nwb	8564088	47	30	7
sub-m1616/sub-m1616_ses-20220826T151807Z_photometry.nwb	11407720	68	37	14
sub-m1637/sub-m1637_ses-20220901T144751Z_photometry.nwb	33620276	60	30	6
sub-m1616/sub-m1616_ses-20220812T144215Z_photometry.nwb	8201008	45	30	6
sub-m1618/sub-m1618_ses-20220822T153928Z_photometry.nwb	6881888	37	26	5
sub-m1616/sub-m1616_ses-20220914T140722Z_photometry.nwb	7481760	38	27	5
sub-m1618/sub-m1618_ses-20220809T145151Z_photometry.nwb	7980456	44	29	6
sub-m1616/sub-m1616_ses-20220923T143626Z_photometry.nwb	7968616	44	29	6
sub-m1618/sub-m1618_ses-20220803T125734Z_photometry.nwb	7968616	44	29	6
sub-m1615/sub-m1615_ses-20220815T130232Z_photometry.nwb	8471112	47	30	7
sub-m1615/sub-m1615_ses-20220823T150352Z_photometry.nwb	12880575	73	40	15
sub-m1621/sub-m1621_ses-20221027T124637Z_photometry.nwb	7870752	43	28	6
sub-m1621/sub-m1621_ses-20221028T120702Z_photometry.nwb	6889728	37	26	5
sub-m1620/sub-m1620_ses-20220927T165321Z_photometry.nwb	7081272	38	27	5
sub-m1620/sub-m1620_ses-20220921T130919Z_photometry.nwb	22182184	52	27	5
sub-m1620/sub-m1620_ses-20220826T162932Z_photometry.nwb	7873008	44	29	6
sub-m1615/sub-m1615_ses-20220803T122311Z_photometry.nwb	31210286	77	36	7
sub-m1621/sub-m1621_ses-20220813T135153Z_photometry.nwb	7846840	42	29	7
sub-m1620/sub-m1620_ses-20220827T135834Z_photometry.nwb	28758698	52	26	5
sub-m1615/sub-m1615_ses-20220928T124616Z_photometry.nwb	46125493	143	47	18
sub-m1636/sub-m1636_ses-20220930T134043Z_photometry.nwb	32570209	73	33	7
sub-m1637/sub-m1637_ses-20220928T124832Z_photometry.nwb	10337664	61	34	13
sub-m1618/sub-m1618_ses-20220715T164010Z_photometry.nwb	7294320	38	27	5
sub-m1615/sub-m1615_ses-20220709T170833Z_photometry.nwb	20326725	153	38	18
sub-m1616/sub-m1616_ses-20220901T121138Z_photometry.nwb	7975720	44	29	6
sub-m1636/sub-m1636_ses-20220909T165522Z_photometry.nwb	8497944	46	31	6
sub-m1618/sub-m1618_ses-20221022T161244Z_photometry.nwb	8944232	50	31	7
sub-m1618/sub-m1618_ses-20220905T121059Z_photometry.nwb	8071624	44	29	6
sub-m1620/sub-m1620_ses-20220815T122818Z_photometry.nwb	7823480	41	28	6
sub-m1621/sub-m1621_ses-20220913T152549Z_photometry.nwb	40786292	124	38	16
sub-m1618/sub-m1618_ses-20220813T132409Z_photometry.nwb	7753248	43	28	6
sub-m1636/sub-m1636_ses-20221005T133429Z_photometry.nwb	49420936	150	45	19
sub-m1618/sub-m1618_ses-20221009T152427Z_photometry.nwb	23988768	95	35	14
sub-m1616/sub-m1616_ses-20220725T183812Z_photometry.nwb	7335568	40	27	6
sub-m1637/sub-m1637_ses-20220909T172902Z_photometry.nwb	8845832	50	31	7
sub-m1636/sub-m1636_ses-20220901T134423Z_photometry.nwb	53602502	121	41	16
