region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
CHN	812580760	2072	2072	0
CAN/ON	183554303	461	461	0
AWS/us-east-1	244857318	633	633	0
AWS/ap-southeast-1	343679033	916	916	0
USA/NC	45061089	120	120	0
GH-actions	3067508428	16709	4365	3497
VPN	845191288	2395	2044	141
GCP/us-west1	654016	3	3	0
USA/MA	241393222	870	0	524
USA	102237668	270	270	0
VNM/56	710266	2	2	0
AWS/us-east-2	35831679	94	94	0
AWS/ap-south-1	424768	2	2	0
AWS/us-west-2	9187571	26	26	0
USA/NY	138702166	342	342	0
MEX/CMX	29926302	137	50	48
DOM/01	435752	2	2	0
IND/AP	218632	1	1	0
IRQ/DI	218632	1	1	0
GEO/TB	440847	2	2	0
SEN/DK	826606	2	2	0
VNM/SG	6179127	14	14	0
USA/MD	3162682	20	10	5
USA/CA	2101002	14	6	5
GCP/us-central1	1069341	5	5	0
FRA/IDF	968472	6	3	3
VNM/52	220840	1	1	0
VEN/I	671502	1	1	0
BRA/SP	1729131	5	5	0
ARG/B	431504	2	2	0
MAR/04	1048582	1	1	0
IND/NL	1048582	1	1	0
IRQ/BG	2897237	5	5	0
IDN/KS	726694	1	1	0
PAK/PB	1475637	2	2	0
MMR	726694	1	1	0
VNM/HN	6268844	16	16	0
DZA/19	1200272	2	2	0
BGD/F	216776	1	1	0
VNM/HP	665590	2	2	0
BGD	2238040	5	5	0
ZAF/GP	220200	1	1	0
USA/IL	1291275	6	2	2
VNM/13	669016	1	1	0
VEN/X	207504	1	1	0
VNM/DN	2688311	5	5	0
BOL/C	1464354	3	3	0
CHL/BI	207760	1	1	0
TUR/67	207736	1	1	0
VNM/61	434384	2	2	0
CHL/RM	208952	1	1	0
VEN/A	208952	1	1	0
ARE/SH	432368	2	2	0
UKR/21	214336	1	1	0
USA/AZ	213232	1	1	0
BRA/MG	2120493	3	3	0
VEN/S	433672	1	1	0
VEN/V	214632	1	1	0
MDA/HI	224080	1	1	0
KAZ/71	224080	1	1	0
JPN/47	205616	1	1	0
SGP	1027264	6	4	2
IRQ/KI	215752	1	1	0
BRA/BA	1542928	4	4	0
ARE/DU	1099984	1	1	0
IDN	213598	1	1	0
BRA/RS	411264	2	2	0
VNM/CT	465457	1	1	0
FRA/OCC	219304	1	1	0
NPL	218448	1	1	0
VEN/D	220640	1	1	0
NPL/P5	912845	1	1	0
VNM/26	912845	1	1	0
HND/CR	782602	1	1	0
ISR/M	840579	1	1	0
IND/DL	840579	1	1	0
VNM/39	840579	1	1	0
URY/MO	214400	1	1	0
UKR/51	214400	1	1	0
JOR	801397	1	1	0
PAN/8	801397	1	1	0
TWN/TAO	801397	1	1	0
VNM	443271	2	2	0
EGY/GZ	875047	1	1	0
IRQ/AR	214672	1	1	0
GBR/ENG	213598	1	1	0
IDN/SU	213598	1	1	0
EST/37	205584	1	1	0
CHE/VD	615968	4	2	1
MEX/NLE	770656	1	1	0
SRB/VO	217648	1	1	0
SYR/DI	217648	1	1	0
PAK	217648	1	1	0
HKG	225975	1	1	0
MEX/COL	218032	1	1	0
ETH/AA	218032	1	1	0
ARG/C	713028	1	1	0
USA/PA	713028	1	1	0
IND/UP	713028	1	1	0
IDN/JB	205632	1	1	0
BRA/PR	214552	1	1	0
UZB/TK	214552	1	1	0
MYS/10	213440	1	1	0
