week_start	sub-BAYLORGC100/sub-BAYLORGC100_ses-20200114_ecephys+ogen.nwb	sub-BAYLORGC100/sub-BAYLORGC100_ses-20200115_ecephys+ogen.nwb	sub-BAYLORGC100/sub-BAYLORGC100_ses-20200117_ecephys+ogen.nwb	sub-BAYLORGC100/sub-BAYLORGC100_ses-20200120_ecephys+ogen.nwb	sub-BAYLORGC100/sub-BAYLORGC100_ses-20200121_ecephys+ogen.nwb	sub-BAYLORGC12/sub-BAYLORGC12_ses-20180403_ecephys+ogen.nwb	sub-BAYLORGC12/sub-BAYLORGC12_ses-20180404_ecephys+ogen.nwb	sub-BAYLORGC12/sub-BAYLORGC12_ses-20180405_ecephys+ogen.nwb	sub-BAYLORGC12/sub-BAYLORGC12_ses-20180406_ecephys+ogen.nwb	sub-BAYLORGC13/sub-BAYLORGC13_ses-20180423_ecephys+ogen.nwb	sub-BAYLORGC13/sub-BAYLORGC13_ses-20180425_ecephys+ogen.nwb	sub-BAYLORGC15/sub-BAYLORGC15_ses-20180507_ecephys+ogen.nwb	sub-BAYLORGC15/sub-BAYLORGC15_ses-20180508_ecephys+ogen.nwb	sub-BAYLORGC15/sub-BAYLORGC15_ses-20180509_ecephys+ogen.nwb	sub-BAYLORGC15/sub-BAYLORGC15_ses-20180510_ecephys+ogen.nwb	sub-BAYLORGC15/sub-BAYLORGC15_ses-20180511_ecephys+ogen.nwb	sub-BAYLORGC17/sub-BAYLORGC17_ses-20180608_ecephys+ogen.nwb	sub-BAYLORGC17/sub-BAYLORGC17_ses-20180611_ecephys+ogen.nwb	sub-BAYLORGC18/sub-BAYLORGC18_ses-20180531_ecephys+ogen.nwb	sub-BAYLORGC19/sub-BAYLORGC19_ses-20180620_ecephys+ogen.nwb	sub-BAYLORGC19/sub-BAYLORGC19_ses-20180621_ecephys+ogen.nwb	sub-BAYLORGC19/sub-BAYLORGC19_ses-20180622_ecephys+ogen.nwb	sub-BAYLORGC21/sub-BAYLORGC21_ses-20180718_ecephys+ogen.nwb	sub-BAYLORGC21/sub-BAYLORGC21_ses-20180719_ecephys+ogen.nwb	sub-BAYLORGC21/sub-BAYLORGC21_ses-20180720_ecephys+ogen.nwb	sub-BAYLORGC22/sub-BAYLORGC22_ses-20180725_ecephys+ogen.nwb	sub-BAYLORGC22/sub-BAYLORGC22_ses-20180727_ecephys+ogen.nwb	sub-BAYLORGC22/sub-BAYLORGC22_ses-20180728_ecephys+ogen.nwb	sub-BAYLORGC25/sub-BAYLORGC25_ses-20180917_ecephys+ogen.nwb	sub-BAYLORGC25/sub-BAYLORGC25_ses-20180921_ecephys+ogen.nwb	sub-BAYLORGC26/sub-BAYLORGC26_ses-20181024_ecephys+ogen.nwb	sub-BAYLORGC26/sub-BAYLORGC26_ses-20181025_ecephys+ogen.nwb	sub-BAYLORGC26/sub-BAYLORGC26_ses-20181026_ecephys+ogen.nwb	sub-BAYLORGC4/sub-BAYLORGC4_ses-20180320_ecephys+ogen.nwb	sub-BAYLORGC4/sub-BAYLORGC4_ses-20180321_ecephys+ogen.nwb	sub-BAYLORGC4/sub-BAYLORGC4_ses-20180322_ecephys+ogen.nwb	sub-BAYLORGC4/sub-BAYLORGC4_ses-20180323_ecephys+ogen.nwb	sub-BAYLORGC4/sub-BAYLORGC4_ses-20180325_ecephys+ogen.nwb	sub-BAYLORGC50/sub-BAYLORGC50_ses-20181206_ecephys+ogen.nwb	sub-BAYLORGC50/sub-BAYLORGC50_ses-20181207_ecephys+ogen.nwb	sub-BAYLORGC50/sub-BAYLORGC50_ses-20181211_ecephys+ogen.nwb	sub-BAYLORGC50/sub-BAYLORGC50_ses-20181213_ecephys+ogen.nwb	sub-BAYLORGC61/sub-BAYLORGC61_ses-20190221_ecephys+ogen.nwb	sub-BAYLORGC61/sub-BAYLORGC61_ses-20190223_ecephys+ogen.nwb	sub-BAYLORGC69/sub-BAYLORGC69_ses-20190422_ecephys+ogen.nwb	sub-BAYLORGC71/sub-BAYLORGC71_ses-20190426_ecephys+ogen.nwb	sub-BAYLORGC71/sub-BAYLORGC71_ses-20190429_ecephys+ogen.nwb	sub-BAYLORGC71/sub-BAYLORGC71_ses-20190501_ecephys+ogen.nwb	sub-BAYLORGC72/sub-BAYLORGC72_ses-20190510_ecephys+ogen.nwb	sub-BAYLORGC72/sub-BAYLORGC72_ses-20190514_ecephys+ogen.nwb	sub-BAYLORGC72/sub-BAYLORGC72_ses-20190515_ecephys+ogen.nwb	sub-BAYLORGC74/sub-BAYLORGC74_ses-20190620_ecephys+ogen.nwb	sub-BAYLORGC74/sub-BAYLORGC74_ses-20190621_ecephys+ogen.nwb	sub-BAYLORGC74/sub-BAYLORGC74_ses-20190622_ecephys+ogen.nwb	sub-BAYLORGC74/sub-BAYLORGC74_ses-20190626_obj-175u493_ecephys+ogen.nwb	sub-BAYLORGC74/sub-BAYLORGC74_ses-20190626_obj-hamanz_ecephys+ogen.nwb	sub-BAYLORGC75/sub-BAYLORGC75_ses-20190608_ecephys+ogen.nwb	sub-BAYLORGC75/sub-BAYLORGC75_ses-20190609_ecephys+ogen.nwb	sub-BAYLORGC75/sub-BAYLORGC75_ses-20190610_ecephys+ogen.nwb	sub-BAYLORGC78/sub-BAYLORGC78_ses-20190701_ecephys+ogen.nwb	sub-BAYLORGC78/sub-BAYLORGC78_ses-20190703_ecephys+ogen.nwb	sub-BAYLORGC78/sub-BAYLORGC78_ses-20190704_ecephys+ogen.nwb	sub-BAYLORGC79/sub-BAYLORGC79_ses-20190612_ecephys+ogen.nwb	sub-BAYLORGC79/sub-BAYLORGC79_ses-20190614_ecephys+ogen.nwb	sub-BAYLORGC79/sub-BAYLORGC79_ses-20190618_ecephys+ogen.nwb	sub-BAYLORGC79/sub-BAYLORGC79_ses-20190620_ecephys+ogen.nwb	sub-BAYLORGC80/sub-BAYLORGC80_ses-20190707_ecephys+ogen.nwb	sub-BAYLORGC80/sub-BAYLORGC80_ses-20190708_ecephys+ogen.nwb	sub-BAYLORGC80/sub-BAYLORGC80_ses-20190710_ecephys+ogen.nwb	sub-BAYLORGC80/sub-BAYLORGC80_ses-20190711_ecephys+ogen.nwb	sub-BAYLORGC80/sub-BAYLORGC80_ses-20190712_ecephys+ogen.nwb	sub-BAYLORGC80/sub-BAYLORGC80_ses-20190713_ecephys+ogen.nwb	sub-BAYLORGC81/sub-BAYLORGC81_ses-20190916_ecephys+ogen.nwb	sub-BAYLORGC81/sub-BAYLORGC81_ses-20190917_ecephys+ogen.nwb	sub-BAYLORGC81/sub-BAYLORGC81_ses-20190918_ecephys+ogen.nwb	sub-BAYLORGC81/sub-BAYLORGC81_ses-20190920_ecephys+ogen.nwb	sub-BAYLORGC83/sub-BAYLORGC83_ses-20190814_ecephys+ogen.nwb	sub-BAYLORGC83/sub-BAYLORGC83_ses-20190815_ecephys+ogen.nwb	sub-BAYLORGC83/sub-BAYLORGC83_ses-20190817_ecephys+ogen.nwb	sub-BAYLORGC83/sub-BAYLORGC83_ses-20190819_ecephys+ogen.nwb	sub-BAYLORGC83/sub-BAYLORGC83_ses-20190822_ecephys+ogen.nwb	sub-BAYLORGC84/sub-BAYLORGC84_ses-20190716_ecephys+ogen.nwb	sub-BAYLORGC84/sub-BAYLORGC84_ses-20190717_ecephys+ogen.nwb	sub-BAYLORGC84/sub-BAYLORGC84_ses-20190718_ecephys+ogen.nwb	sub-BAYLORGC84/sub-BAYLORGC84_ses-20190719_ecephys+ogen.nwb	sub-BAYLORGC84/sub-BAYLORGC84_ses-20190723_ecephys+ogen.nwb	sub-BAYLORGC84/sub-BAYLORGC84_ses-20190725_ecephys+ogen.nwb	sub-BAYLORGC85/sub-BAYLORGC85_ses-20190802_ecephys+ogen.nwb	sub-BAYLORGC85/sub-BAYLORGC85_ses-20190803_ecephys+ogen.nwb	sub-BAYLORGC85/sub-BAYLORGC85_ses-20190805_ecephys+ogen.nwb	sub-BAYLORGC85/sub-BAYLORGC85_ses-20190808_ecephys+ogen.nwb	sub-BAYLORGC86/sub-BAYLORGC86_ses-20190725_ecephys+ogen.nwb	sub-BAYLORGC86/sub-BAYLORGC86_ses-20190726_ecephys+ogen.nwb	sub-BAYLORGC86/sub-BAYLORGC86_ses-20190727_ecephys+ogen.nwb	sub-BAYLORGC86/sub-BAYLORGC86_ses-20190731_ecephys+ogen.nwb	sub-BAYLORGC86/sub-BAYLORGC86_ses-20190801_ecephys+ogen.nwb	sub-BAYLORGC87/sub-BAYLORGC87_ses-20190909_ecephys+ogen.nwb	sub-BAYLORGC87/sub-BAYLORGC87_ses-20190910_ecephys+ogen.nwb	sub-BAYLORGC87/sub-BAYLORGC87_ses-20190912_ecephys+ogen.nwb	sub-BAYLORGC87/sub-BAYLORGC87_ses-20190913_ecephys+ogen.nwb	sub-BAYLORGC88/sub-BAYLORGC88_ses-20190826_ecephys+ogen.nwb	sub-BAYLORGC88/sub-BAYLORGC88_ses-20190827_ecephys+ogen.nwb	sub-BAYLORGC89/sub-BAYLORGC89_ses-20190926_ecephys+ogen.nwb	sub-BAYLORGC89/sub-BAYLORGC89_ses-20190927_ecephys+ogen.nwb	sub-BAYLORGC89/sub-BAYLORGC89_ses-20190930_ecephys+ogen.nwb	sub-BAYLORGC90/sub-BAYLORGC90_ses-20191118_ecephys+ogen.nwb	sub-BAYLORGC90/sub-BAYLORGC90_ses-20191120_ecephys+ogen.nwb	sub-BAYLORGC90/sub-BAYLORGC90_ses-20191121_ecephys+ogen.nwb	sub-BAYLORGC91/sub-BAYLORGC91_ses-20191002_ecephys+ogen.nwb	sub-BAYLORGC91/sub-BAYLORGC91_ses-20191003_ecephys+ogen.nwb	sub-BAYLORGC92/sub-BAYLORGC92_ses-20191105_ecephys+ogen.nwb	sub-BAYLORGC92/sub-BAYLORGC92_ses-20191106_ecephys+ogen.nwb	sub-BAYLORGC93/sub-BAYLORGC93_ses-20191127_ecephys+ogen.nwb	sub-BAYLORGC93/sub-BAYLORGC93_ses-20191128_ecephys+ogen.nwb	sub-BAYLORGC93/sub-BAYLORGC93_ses-20191129_ecephys+ogen.nwb	sub-BAYLORGC93/sub-BAYLORGC93_ses-20191202_ecephys+ogen.nwb	sub-BAYLORGC94/sub-BAYLORGC94_ses-20191204_ecephys+ogen.nwb	sub-BAYLORGC94/sub-BAYLORGC94_ses-20191205_ecephys+ogen.nwb	sub-BAYLORGC94/sub-BAYLORGC94_ses-20191206_ecephys+ogen.nwb	sub-BAYLORGC95/sub-BAYLORGC95_ses-20191213_ecephys+ogen.nwb	sub-BAYLORGC95/sub-BAYLORGC95_ses-20191216_ecephys+ogen.nwb	sub-BAYLORGC95/sub-BAYLORGC95_ses-20191219_ecephys+ogen.nwb	sub-BAYLORGC96/sub-BAYLORGC96_ses-20200123_ecephys+ogen.nwb	sub-BAYLORGC96/sub-BAYLORGC96_ses-20200124_ecephys+ogen.nwb	sub-BAYLORGC96/sub-BAYLORGC96_ses-20200127_ecephys+ogen.nwb	sub-BAYLORGC96/sub-BAYLORGC96_ses-20200128_ecephys+ogen.nwb	sub-BAYLORGC96/sub-BAYLORGC96_ses-20200130_ecephys+ogen.nwb	sub-BAYLORGC98/sub-BAYLORGC98_ses-20191225_ecephys+ogen.nwb	sub-BAYLORGC98/sub-BAYLORGC98_ses-20191226_ecephys+ogen.nwb	sub-BAYLORGC99/sub-BAYLORGC99_ses-20191226_ecephys+ogen.nwb	sub-BAYLORGC99/sub-BAYLORGC99_ses-20191227_ecephys+ogen.nwb	sub-BAYLORGC99/sub-BAYLORGC99_ses-20191231_ecephys+ogen.nwb	sub-BAYLORGC99/sub-BAYLORGC99_ses-20200101_ecephys+ogen.nwb
2025-07-28	972628536	0	0	1182367344	0	0	0	0	0	0	0	0	0	978146984	0	0	0	0	0	0	0	0	0	0	0	812266496	1411216160	314572800	0	0	0	838860800	1526572974	0	0	367001600	946160248	0	0	2021238336	2411724800	0	0	891289600	0	786432000	0	0	1310720000	0	0	0	0	0	0	0	0	1405978032	0	0	471859200	408394920	0	0	1380199312	1834174200	0	0	0	1406846984	0	0	0	0	0	1310720000	0	0	3153656232	1956503829	1624893560	0	1048576000	1601998932	1684527744	0	0	0	1823361416	1234221935	1642249024	0	0	0	0	0	1233591208	2511302376	3334153200	0	0	1887436800	0	0	1524789160	1887436800	2696746096	0	0	0	0	3580094996	0	0	0	0	0	0	1910497800	0	0	0	0	786432000	0	0	799701136	1145875024	0	0	0	0	760685968
2025-08-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943718400	0	1456155840	0	0	0	1091275048	0	0	0	0	0	0	0	987188208	1332556448	0	0	0	0	0	0	0	1295581944	0	0	0	1591310648	0	0	0	0	0	1153433600	0	906407968	1101004800	0	1247309376	0	0	2540702584	1205862400	0	0	0	0	0	1499921776	0	0	0	1696699744	0	1835008000	0	1856131912	0	0	0	0	0	2139058760	0	0	0	0	1987705932	0	0	0	0	1415577600	1808944472	0	0	0	0	817150544	0	0	0	0	0	0	0	1520435200	0	0	0	0	0	0	1311612904	0	0	0	0	0	0	1205862400	1306436960	0	943718400	0	1271975249	0	0	0	0	879569036	0	0	0	830510776	1082151248	0	0	0
2025-08-11	0	1090257576	1468616960	0	0	853634824	1468006400	978962192	0	0	0	0	1272758584	0	0	0	0	797004096	2149580800	1248299720	0	895111488	638888928	576716800	0	0	0	0	0	0	660461088	0	0	0	1412869288	0	0	0	1193821787	0	0	0	262144000	0	1310720000	0	0	0	0	0	0	0	0	1791535856	0	0	0	0	1567032040	0	0	0	0	0	0	0	0	1415577600	0	0	0	0	2516582400	1153433600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1468006400	0	0	0	0	2569011200	0	0	0	0	0	0	0	0	1587711848	0	2473606296	0	1475581858	0	0	0	943718400	0	0	0	734003200	0	1341277072	0	0	0	0	0	0	0	1403356528	0	0
2025-08-18	0	0	0	0	0	0	0	0	0	886157752	1101004800	1060705328	0	0	0	2398398792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1279559528	0	0	1351729776	0	0	0	0	0	0	0	0	1500031424	0	0	0	0	0	0	0	2053990133	0	0	0	0	0	1677721600	0	0	0	0	0	0	0	1853088544	0	0	0	0	0	1223252136	0	0	0	1590250056	0	0	0	0	0	0	471859200	0	0	0	0	0	0	3718166088	0	0	0	2108810768	0	0	0	0	0	0	0	1092234760	0	0	0	0	0	0	0	0	0	1243076512	0
2025-08-25	0	0	0	1077509744	0	0	0	0	0	0	0	0	0	0	0	0	1101004800	0	0	0	0	0	0	0	0	734003200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210469104	0	0	0	0	0	0	0	0	0	0	2411724800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2254438400	1310720000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951165080	0	0	0	0	0	0	0	0	0	1355590224	0	0	0	0	0
2025-09-01	0	1037828776	0	0	0	0	0	0	891289600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1258291200	0	0	786432000	0	0	817747488	0	0	1197860530	0	0	0	0	0	0	0	0	999894240	0	0	1795097432	1514513840	0	0	0	0	0	0	0	1246872176	0	0	0	0	523448504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1470750890	0	1746788629	0	0	996147200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2254438400	0	0	0	0	0	0	0	1165092368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-08	0	0	0	0	838860800	0	0	0	0	0	0	0	0	1397577384	0	0	0	0	0	0	629145600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1468006400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1205010896	0	0	0	0	0	0	0	1939865600	1624459000	0	0	0	0	0	0	0	0	1205862400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129884280	0	0	0	0	0	0	0	1310720000	0	1565913112	0	0	0	1521328104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314572800	0	0	0	0	0	0	1284973968
2025-09-29	151467436	37746944	124799516	145423584	66735948	125622480	119982896	0	94566052	20772924	133542200	102367232	37796352	123162424	48596040	56120484	47077760	41284040	84017152	32307316	0	115419296	25950408	157333040	131725288	143731884	38235168	78774272	86000908	131803840	52297728	104071168	112382935	91357184	112960964	30472308	43399860	0	168181427	57648704	46526808	151482936	94894224	41164148	27937520	37419292	122658480	108517696	113065192	116957840	4323528	67143528	138241548	154335516	163888012	230818712	132053276	34996224	0	107620820	4127004	77725696	31520200	138945908	27588892	153569016	76780896	124188676	155646236	120637448	117132276	72050421	97450212	34928644	151976220	167229616	132608584	153215146	162724264	139917596	87095524	168163472	31850496	126091264	165466924	152172688	95549416	107955828	83230720	114227596	56996956	27938988	158118680	122858104	152655280	135744072	38535168	112748548	147292728	0	153867264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-06	1421674824	0	0	0	986398184	47704140	83073316	76313948	55514168	43702556	38247368	100717956	66704296	92231844	115134520	101579608	74824548	81083232	29860408	53906120	49630060	55872092	67835132	21491160	34873784	45731100	24173656	36605948	75648524	46744896	71192184	67959020	20681687	86085342	34779396	43780412	37956984	16636948	52055899	104608848	74892368	97954700	8647056	14295608	19568468	49640764	59952844	4061496	24485096	30093884	51619232	268052312	0	0	0	0	47275956	51515764	39443644	0	0	0	26653984	63380200	29543312	238031820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-13	0	0	0	0	0	21395520	49469052	77958776	35071992	32369280	49222796	48487064	35273812	64917300	43507128	64184904	63723804	79608704	97894096	120448032	73682352	60130112	121390524	174839964	69094000	66925228	32427664	126334676	153328876	88115708	57307704	113005036	118127078	73926812	64769332	35412928	55801612	16636948	106317129	146573376	61305248	91605900	28618464	72754536	43067416	58233292	103701660	27077440	54325996	56257288	62427516	403299912	0	0	0	0	56205096	157350136	55267740	0	0	0	86297000	86719124	40225536	381149124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-20	0	0	0	0	0	4323528	0	21553196	10336832	28895956	24578644	28370536	27478360	38350788	26856320	11520144	44602844	4127004	24733220	36324324	25936452	0	26784796	18227200	26605612	21533696	24501196	25726720	6994204	30981052	26328892	46180612	20681687	0	27192488	24556140	28457792	30727948	39190391	81864712	91561296	73978452	4127004	65885160	44881916	4127004	53532284	30526272	24485096	49539420	42044176	159537340	0	0	0	0	22558836	4323528	17003240	0	0	0	10373404	33348696	24454316	78098352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-27	0	0	0	0	0	17334024	45735096	21618704	4127004	21492152	0	24178024	5970204	38350788	8521928	29996196	44054728	15462400	46274112	4585560	21809448	25872544	47047932	22419712	22216576	14162204	24239164	25268164	22732800	27499452	5998820	46246120	20681687	24489934	5306148	31482448	27868052	12509944	39190391	48947200	4585560	30136604	47243996	4127004	17406704	71543924	4127004	22884928	32978128	25901372	4127004	245167980	28077632	32374784	36484964	40565020	34678368	51742780	42954476	16263636	4651068	29530380	63308796	37475700	78941652	114245952	22279552	31088849	27064604	0	4651292	45637649	0	0	67715828	0	16250912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-11-03	0	0	0	0	0	208387020	198531288	152379056	151385684	249320292	231427044	215178420	232116360	308516676	267308732	276513768	463363280	495142860	418991440	327311964	174026460	282225300	420557012	282085480	216308716	323044292	235644316	336687136	406042592	324133188	353135304	437210868	342754216	301260914	273481060	291080156	269187812	147505260	309103857	586437936	316805292	455307768	258073176	272789940	227699668	354491384	333327944	270295608	269266536	223744704	182566508	570673540	0	0	0	0	412083504	334203900	232105144	0	0	0	235608836	359856076	246057888	397081476	0	0	0	59738440	0	0	32384228	46845228	0	0	0	27188494	4782364	0	27519096	0	28571848	18612224	0	0	74284416	0	28066272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-11-10	20001592	0	0	0	0	90626196	235160772	116478544	91630608	160270008	155660364	185890772	179023468	316232292	235402408	175498512	328810108	222408116	345656200	235620416	230283684	322416728	343113368	340501036	154581452	294607304	110647828	241104388	404975936	205502232	376658948	341439752	233594516	190957728	228123460	207939976	194715720	88490888	372090259	478001936	279669472	339597476	212365656	229688300	197060348	334709628	252520004	146087640	109732968	178361744	205821312	425593540	0	0	0	0	259195668	298456048	144701816	0	0	0	238549152	305502608	306811680	303105180	0	0	0	0	0	0	0	0	0	60864156	0	0	0	0	0	19922944	0	0	655360	31054712	0	11204892	0	41792539	37534528	63133864	32224108	0	33574436	71844484	10228932	59074480	86866576	0	41278264	30609032	0	0	84830264	0	51582064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-11-17	0	0	0	0	0	125359752	74432856	95515984	44112096	129672172	118831724	73451184	59307176	192998592	124135708	135332184	105951684	163999492	224313260	181648788	121952316	111394204	192282364	169431668	105697808	152391156	105210664	183291772	187345016	112876940	209337884	233061348	160033486	163964738	167743164	129729256	73587384	62813836	210157858	257334028	220164268	218915380	122129760	193468428	119572572	172306988	196104592	110232128	84494436	130030924	161932024	314333432	0	0	0	0	182583012	183057508	114531468	0	0	0	129636296	165797528	116540764	149858164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47817340	0	0	0	0	0	26802180	0	0	30327600	80736280	0	0	0	61643012	32671848	29013576	62322804	0	42635454	21362944	0	0	38198936	0	34527868	0	0	0	0	0	0	0	0	0	0	0	0	0	0
