asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-YT084/sub-YT084_ses-20191205T140516_behavior.nwb	1393757398	970	54	16
sub-YT084/sub-YT084_ses-20191204T142904_behavior.nwb	1324093760	1225	61	17
sub-YT053/sub-YT053_ses-20181122T162038_behavior.nwb	1234283416	862	50	18
sub-YT084/sub-YT084_ses-20191023T170648_behavior.nwb	1226421713	1106	51	18
sub-YT085/sub-YT085_ses-20191222T160226_behavior.nwb	1210168596	918	59	15
sub-YT084/sub-YT084_ses-20200206T153648_behavior+ecephys.nwb	12717368858	3997	59	21
sub-YT053/sub-YT053_ses-20181207T162317_behavior.nwb	1299749806	869	57	18
sub-YT080/sub-YT080_ses-20190503T160804_behavior.nwb	1168310088	1399	50	20
sub-YT071/sub-YT071_ses-20190716T142642_behavior+ecephys.nwb	13975000746	8959	248	36
sub-YT091/sub-YT091_ses-20201205T110316_behavior.nwb	1348887668	1854	64	25
sub-YT092/sub-YT092_ses-20201209T132710_behavior.nwb	1064719703	819	48	16
sub-YT084/sub-YT084_ses-20200201T173759_behavior+ecephys.nwb	10699151828	3920	52	21
sub-YT085/sub-YT085_ses-20191216T114842_behavior.nwb	1206069934	1938	58	26
sub-YT053/sub-YT053_ses-20181120T143526_behavior.nwb	1836345996	1049	60	20
sub-EF0150/sub-EF0150_ses-20190318T164404_behavior+ecephys.nwb	17137391287	6201	68	30
sub-YT086/sub-YT086_ses-20191212T143730_behavior.nwb	1164109030	908	48	15
sub-YT084/sub-YT084_ses-20200210T162740_behavior+ecephys.nwb	17413630604	10878	363	22
sub-YT091/sub-YT091_ses-20201206T144803_behavior.nwb	1169357204	1057	56	17
sub-YT053/sub-YT053_ses-20181206T181055_behavior.nwb	1513167831	988	46	17
sub-YT085/sub-YT085_ses-20191211T153227_behavior.nwb	1911059778	2074	70	25
sub-YT085/sub-YT085_ses-20191213T133401_behavior.nwb	1487901704	2350	62	27
sub-YT086/sub-YT086_ses-20200107T152214_behavior.nwb	1189309952	997	48	15
sub-YT080/sub-YT080_ses-20190509T102122_behavior.nwb	927266806	909	47	18
sub-YT083/sub-YT083_ses-20191222T144759_behavior.nwb	1209425197	819	45	16
sub-YT094/sub-YT094_ses-20201228T130552_behavior.nwb	956529916	1106	50	17
sub-YT053/sub-YT053_ses-20181115T164837_behavior.nwb	2478269092	2154	72	27
sub-YT091/sub-YT091_ses-20201211T135920_behavior.nwb	1002291976	746	44	14
sub-YT085/sub-YT085_ses-20200312T121834_behavior+ecephys.nwb	11930704393	5150	63	23
sub-YT080/sub-YT080_ses-20190507T142221_behavior.nwb	1143586052	980	49	18
sub-YT084/sub-YT084_ses-20200203T174908_behavior+ecephys.nwb	11982349335	4809	58	22
sub-YT085/sub-YT085_ses-20200308T133255_behavior+ecephys.nwb	11824686220	8071	278	23
sub-YT085/sub-YT085_ses-20191226T131922_behavior.nwb	1976072264	2555	61	26
sub-YT085/sub-YT085_ses-20200313T134901_behavior+ecephys.nwb	9900202364	3640	60	20
sub-YT086/sub-YT086_ses-20200108T171932_behavior.nwb	1059126178	960	56	14
sub-EF0148/sub-EF0148_ses-20190301T143102_behavior+ecephys.nwb	14068983325	6075	92	40
sub-YT092/sub-YT092_ses-20201214T112243_behavior.nwb	953910044	1130	62	23
sub-YT086/sub-YT086_ses-20200110T155651_behavior.nwb	1683401003	1189	52	14
sub-YT053/sub-YT053_ses-20181127T135801_behavior.nwb	1467777980	1789	55	24
sub-YT085/sub-YT085_ses-20200103T170555_behavior.nwb	1490241764	1272	51	13
sub-YT083/sub-YT083_ses-20200106T143000_behavior.nwb	817767396	950	44	14
sub-YT084/sub-YT084_ses-20191028T171728_behavior.nwb	1207835820	1126	46	15
sub-YT081/sub-YT081_ses-20190420T180627_behavior.nwb	1617451748	2195	59	27
sub-YT081/sub-YT081_ses-20190503T171246_behavior.nwb	1309332780	857	46	16
sub-EF0151/sub-EF0151_ses-20190506T142516_behavior+ecephys.nwb	12493941873	4738	56	26
sub-YT086/sub-YT086_ses-20191213T143816_behavior.nwb	952454184	1004	47	14
sub-YT071/sub-YT071_ses-20190722T161338_behavior+ecephys.nwb	15082850373	14634	314	36
sub-JL005/sub-JL005_ses-20190723T130529_behavior+ecephys.nwb	10498687190	7016	73	34
sub-EF0150/sub-EF0150_ses-20190224T173055_behavior+ecephys.nwb	17707794304	12778	75	39
sub-YT053/sub-YT053_ses-20181121T161629_behavior.nwb	1385943724	1017	52	16
sub-EF0151/sub-EF0151_ses-20190430T143817_behavior+ecephys.nwb	14059554858	6590	61	28
sub-YT083/sub-YT083_ses-20191209T124653_behavior.nwb	792827532	839	46	14
sub-YT093/sub-YT093_ses-20210102T122742_behavior.nwb	2016781956	2145	63	15
sub-YT083/sub-YT083_ses-20191210T093505_behavior.nwb	744110293	653	43	17
sub-YT086/sub-YT086_ses-20191231T150132_behavior.nwb	1813612357	2452	60	23
sub-YT086/sub-YT086_ses-20200320T171513_behavior+ecephys.nwb	8382023573	4649	63	20
sub-YT053/sub-YT053_ses-20181128T141921_behavior.nwb	1412378748	1379	52	20
sub-YT093/sub-YT093_ses-20210103T142711_behavior.nwb	1319709808	1100	57	13
sub-YT083/sub-YT083_ses-20191217T132352_behavior.nwb	749737864	823	44	15
sub-YT053/sub-YT053_ses-20181118T160431_behavior.nwb	1479379657	1227	54	19
