region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
BRA/MG	1327280	1	1	0
MEX/JAL	929096	1	1	0
CHN/SN	4273792	1	0	1
USA/AL	5707304	1	1	0
PER/LMA	11215516	1	1	0
IND/TN	325467889	2	1	1
USA/CO	1529776505	4	4	0
CHL/VS	7034584	1	1	0
EGY/C	6769128	1	1	0
DOM/25	10817332	1	1	0
BRA/BA	5176392	1	1	0
GAB/1	1061824	1	1	0
PRY	12144612	1	1	0
PAK	4380024	1	1	0
SAU/02	2256376	2	2	0
ISL/1	1061824	1	1	0
MDA/BA	10087328	1	1	0
IDN/YO	929096	1	1	0
PER/HUC	1327280	1	1	0
COL/ANT	5640940	1	1	0
VEN/B	2123648	1	1	0
CHL/CO	6968220	1	1	0
IND	423912717	2	2	0
ARG/N	1327280	1	1	0
URY/MO	3583656	1	1	0
TZA/02	1061824	1	1	0
AUS/VIC	4114568	1	1	0
COL/DC	2787288	1	1	0
VNM/13	1061824	1	1	0
USA/TX	45161720	5	3	1
IDN	10883696	1	1	0
KEN/30	1393644	1	1	0
DOM/28	11215516	1	1	0
IRQ/NA	929096	1	1	0
SYR	1128188	1	1	0
VNM/53	1061824	1	1	0
MLT/08	9224596	1	1	0
ARG/C	1460008	1	1	0
OMN/MA	5640940	1	1	0
GCP/europe-west4	272859661	13	0	1
NOR	335774221	1	1	0
DEU/BY	623051021	3	2	1
USA/RI	120162867	24	0	1
FRA/IDF	6600257	30	4	3
TZA/01	862732	1	1	0
VEN/D	2521832	1	1	0
IDN/JB	1460008	1	1	0
MEX/MEX	8693684	1	1	0
IDN/JT	15794632	2	2	0
IND/DL	3782748	1	1	0
VNM/20	862732	1	1	0
VEN/A	3052744	1	1	0
JOR/AM	4910936	1	1	0
ARG/H	1327280	1	1	0
GCP/asia-east1	6866271746	1385	1	2
DEU	66115668	10	4	1
IND/KL	76813251	2	1	1
USA/LA	311814662	1	1	0
JPN/23	15529176	1	1	0
SWE/M	20157168	4	0	1
JPN	23227400	1	1	0
SWE/AB	311814662	1	1	0
USA/NH	23161036	1	1	0
IND/UP	929096	1	1	0
ISR/TA	55690	73	0	1
JPN/28	8	1	0	1
