week_start	Neurophysiology
2021-04-19	14682586049
2021-04-26	8925489
2021-05-03	1988004836
2021-05-10	6071692710
2021-05-31	422784529
2021-06-07	666253916
2021-06-28	402281140
2021-08-02	11389096224
2021-08-09	1268609875
2021-08-23	5415403030
2021-08-30	644694024
2021-11-15	2521832
2021-12-13	14682586049
2022-01-03	311814662
2022-02-14	1185189396
2022-03-07	14682586049
2022-04-04	23161036
2022-04-11	13635252922
2022-04-25	14953302
2022-05-16	475600
2022-05-30	416303544
2022-06-06	14682586049
2022-06-20	14682586049
2022-06-27	485782265
2022-07-04	14904555715
2022-07-11	15610400093
2022-07-25	792553518
2022-08-01	16952182139
2022-08-08	22999049370
2022-08-15	6378098378
2022-08-22	19555141852
2022-08-29	15757915804
2022-09-05	13671489440
2022-09-19	383466948
2022-09-26	1110875019
2022-10-03	768234924
2022-10-10	766136320
2022-10-17	14682586049
2022-10-24	311814662
2022-11-07	459860417
2022-11-28	825081019
2022-12-19	14682586049
2023-01-16	14895006615
2023-01-30	623629324
2023-02-13	1664515009
2023-02-20	372211599
2023-02-27	311814662
2023-04-10	2897515258
2023-05-08	2441337400
2023-05-15	16635655969
2023-05-22	315643615
2023-05-29	21171405144
2023-06-05	3329200
2023-06-12	18898598378
2023-06-19	803731236
2023-06-26	2258731660
2023-07-03	27654849
2023-07-10	7327341400
2023-07-17	17462294711
2023-07-24	11631871924
2023-07-31	1557281952
2023-08-07	1468131640
2023-08-14	1065721249
2023-08-21	18192803757
2023-08-28	25882932440
2023-09-04	1468607240
2023-09-11	3329200
2023-09-18	3329200
2023-09-25	20412356845
2023-10-02	951200
2023-10-09	545478135
2023-10-16	900371860
2023-10-23	4781976040
2023-10-30	16356254218
2023-11-13	9907010296
2023-11-20	15964392275
2023-11-27	15171329129
2023-12-04	2024004840
2023-12-11	7813230880
2023-12-18	52035398
2024-01-01	6347477240
2024-01-15	4966125380
2024-01-22	23867533981
2024-01-29	1953069920
2024-02-05	589769746
2024-02-19	14682586049
2024-02-26	17099030713
2024-03-04	173224624
2024-03-11	1321171814
2024-03-18	1067734541
2024-03-25	938562252
2024-04-01	302398154
2024-04-08	15843761016
2024-04-15	299313246
2024-04-22	101511162
2024-04-29	326215650
2024-05-27	295302320
2024-06-03	78508612
2024-06-10	26042365881
2024-06-17	1550756475
2024-06-24	1573145128
2024-07-01	596786816
2024-07-08	4262571090
2024-07-15	316357188
2024-07-22	264469220
2024-07-29	57851920
2024-08-05	1664515009
2024-08-12	168439549
2024-08-19	12609160
2024-08-26	2686744736
2024-09-02	5905127934
2024-09-09	18270206048
2024-09-16	10111063687
2024-09-23	56006598803
2024-09-30	5145119597
2024-10-07	525478088
2024-10-14	4114568
2024-10-21	5328308525
2024-10-28	571669017
2024-11-04	22762024
2024-11-11	717136200
2024-11-18	3746749712
2024-11-25	41212044
2024-12-02	2905279846
2024-12-16	311840702
2025-01-20	37097476
2025-02-17	23236968
2025-02-24	38676576630
2025-03-03	745216
2025-03-17	14682586049
2025-03-31	20376
2025-04-28	20298036433
2025-06-09	3979295981
2025-06-23	992981458
2025-07-14	660993064
2025-07-21	372211599
2025-07-28	19356308880
2025-08-04	2462147956
2025-08-11	1972299382
2025-08-18	2137677552
2025-08-25	1271225230
2025-09-01	16926962915
2025-09-08	3317130637
2025-09-15	717485702
2025-09-22	545728578
2025-09-29	5037096042
2025-10-06	16249119519
2025-10-27	545719322
2025-11-03	1657315134
2025-11-17	10087328
2025-12-15	34021239363
2025-12-22	1439387799
2025-12-29	8346099589
2026-01-05	887729000
2026-01-12	18658142810
2026-01-19	2603459680
2026-01-26	6584874951
2026-02-02	3081723060
2026-02-16	670089448
2026-02-23	1824710552
2026-03-02	12673941596
2026-03-09	29401667065
2026-03-16	335171620
2026-03-23	35520064818
2026-03-30	3986812228
2026-04-06	847099713
2026-04-13	14775694741
2026-04-20	2412315486
2026-04-27	18937937033
2026-05-04	49274822629
2026-05-11	2340094724
