date	bytes_sent
2024-03-07	18442605394
2024-03-08	161984914
2024-03-10	18442605394
2024-03-12	31395608682
2024-03-13	1257127244
2024-03-14	3627728252
2024-03-15	110885612
2024-03-16	96408344
2024-03-17	124642292
2024-03-18	621325080
2024-03-19	162447258
2024-03-20	155568918
2024-03-21	150197262
2024-03-25	155372394
2024-03-26	134082294
2024-03-27	169653138
2024-03-30	158070804
2024-04-04	144105018
2024-04-09	6239454592
2024-04-15	7553712
2024-04-16	328907056
2024-04-19	127662510
2024-04-22	197074360
2024-04-24	3033506684
2024-04-25	1527038098
2024-04-26	3020667116
2024-04-30	1502996662
2024-05-12	157149386
2024-05-15	18442605394
2024-05-18	18596151840
2024-05-24	36885210788
2024-06-06	13822188
2024-06-07	11398392
2024-06-10	9957216
2024-06-15	9891708
2024-06-16	9760692
2024-06-20	18442605394
2024-07-08	325928596
2024-07-09	132307924
2024-07-11	394148024
2024-07-14	8470824
2024-07-26	96820824
