asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-CS56/sub-CS56_ses-P56CSR1_behavior+ecephys.nwb	312808111587	7186	539	211
sub-CS54/sub-CS54_ses-P54CSR1_behavior+ecephys.nwb	311680905378	6379	534	209
sub-CS42/sub-CS42_ses-P42CSR1_behavior+ecephys.nwb	283486909058	6372	601	235
sub-CS44/sub-CS44_ses-P44CSR1_behavior+ecephys.nwb	292407041758	7434	588	233
sub-CS43/sub-CS43_ses-P43CSR2_behavior+ecephys.nwb	250449814376	5950	580	224
sub-CS56/sub-CS56_ses-P56CSR2_behavior+ecephys.nwb	307350691175	7207	505	213
sub-CS55/sub-CS55_ses-P55CSR1_behavior+ecephys.nwb	248630880841	6317	511	205
sub-CS54/sub-CS54_ses-P54CSR2_behavior+ecephys.nwb	299135951966	7940	518	207
sub-CS47/sub-CS47_ses-P47CSR1_behavior+ecephys.nwb	271368268084	7489	558	220
sub-CS43/sub-CS43_ses-P43CSR1_behavior+ecephys.nwb	307646928622	6339	565	227
sub-CS55/sub-CS55_ses-P55CSR2_behavior+ecephys.nwb	213884255241	5526	493	199
sub-CS49/sub-CS49_ses-P49CSR1_behavior+ecephys.nwb	348679250820	6889	543	218
sub-CS57/sub-CS57_ses-P57CSR1_behavior+ecephys.nwb	242084328653	6914	490	205
sub-CS62/sub-CS62_ses-P62CSR1_behavior+ecephys.nwb	154988455780	7316	537	214
sub-CS42/sub-CS42_ses-P42CSR2_behavior+ecephys.nwb	289427411331	47093	681	286
sub-CS41/sub-CS41_ses-P41CSR2_behavior+ecephys.nwb	283912996124	10395	739	284
sub-CS53/sub-CS53_ses-P53CSR2_behavior+ecephys.nwb	239894400891	5917	493	200
sub-CS51/sub-CS51_ses-P51CSR1_behavior+ecephys.nwb	343559863411	7901	530	237
sub-CS41/sub-CS41_ses-P41CSR1_behavior+ecephys.nwb	416645206610	16246	1017	328
sub-CS60/sub-CS60_ses-P60CSR1_behavior+ecephys.nwb	247007552067	5557	492	202
sub-CS48/sub-CS48_ses-P48CSR1_behavior+ecephys.nwb	299629338123	8415	549	220
sub-CS62/sub-CS62_ses-P62CSR2_behavior+ecephys.nwb	150148824586	9494	553	215
sub-CS49/sub-CS49_ses-P49CSR2_behavior+ecephys.nwb	261454271014	5708	504	208
sub-CS51/sub-CS51_ses-P51CSR2_behavior+ecephys.nwb	332873074035	6605	515	218
sub-CS47/sub-CS47_ses-P47CSR2_behavior+ecephys.nwb	253728549169	5890	522	209
sub-CS53/sub-CS53_ses-P53CSR1_behavior+ecephys.nwb	278181261964	6244	503	201
sub-CS57/sub-CS57_ses-P57CSR2_behavior+ecephys.nwb	243766168000	6652	475	204
sub-CS58/sub-CS58_ses-P58CSR1_behavior+ecephys.nwb	222866940155	5158	505	199
sub-CS48/sub-CS48_ses-P48CSR2_behavior+ecephys.nwb	277290288021	5793	524	217
