week_start	Neurophysiology
2023-09-25	48232478367
2023-10-02	2419632656
2023-10-09	1254104
2023-10-16	28696932016
2023-10-23	49901264442
2023-10-30	65551644710
2023-11-06	29621939116
2023-11-13	29510188297
2023-11-20	389251576
2023-11-27	16903724
2023-12-04	104628744
2023-12-11	2292497584
2023-12-18	5654470360
2024-01-01	9090317750
2024-01-22	3307424522
2024-01-29	29088523683
2024-02-05	27972320354
2024-02-12	57108024733
2024-02-19	57558384989
2024-02-26	31222298525
2024-03-04	95191032669
2024-03-11	67581330870
2024-03-18	31491794908
2024-03-25	108917883786
2024-04-01	83613716568
2024-04-08	83281137367
2024-04-15	146869691809
2024-04-22	56771374874
2024-04-29	27807287394
2024-05-06	3886797555
2024-05-13	53430412776
2024-05-20	55555792746
2024-05-27	19062828
2024-06-03	32688492
2024-06-10	860836644
2024-06-17	34736920986
2024-06-24	45950688158
2024-07-01	28102900323
2024-07-08	195717135466
2024-07-15	11987964
2024-07-22	33351975430
2024-07-29	3329358322
2024-08-05	27775239217
2024-08-19	68872457707
2024-08-26	2970234365
2024-09-02	38187055437
2024-09-09	5626887698
2024-09-16	68175424235
2024-09-23	68614963337
2024-09-30	28431780348
2024-10-07	109384336178
2024-10-14	92245982354
2024-10-21	98847216733
2024-10-28	34736950165
2024-11-04	14246104499
2024-11-11	4255223674
2024-11-18	27389170955
2024-11-25	113014200224
2024-12-02	28776320816
2024-12-09	52903225297
2024-12-16	60399890104
2024-12-30	27775210545
2025-01-06	55512675310
2025-01-13	854537115
2025-01-20	49444608423
2025-01-27	27744749325
2025-02-03	41735076
2025-02-10	27762394817
2025-02-17	28428683545
2025-03-03	11915325035
2025-03-10	7419399962
2025-03-17	35702054613
2025-03-24	83234247975
2025-03-31	929320399
2025-04-07	83406198311
2025-04-21	85092888781
2025-04-28	139485180243
2025-05-05	29977694805
2025-05-12	28674069724
2025-05-19	427212540
2025-05-26	55501144738
2025-06-02	29278302553
2025-06-09	77481516
2025-06-16	1288482151
2025-06-23	1025519611
2025-06-30	57207981777
2025-07-07	28485014413
2025-07-14	58785436278
2025-07-21	93898640535
2025-07-28	7758872772
2025-08-04	66479370224
2025-08-11	35990595945
2025-08-18	31642956009
2025-08-25	34936126932
2025-09-01	68043128055
2025-09-08	81973769131
2025-09-15	28142357393
2025-09-22	56595185266
2025-09-29	35533610390
2025-10-06	38989544815
2025-10-13	60458056828
2025-10-20	62679444511
2025-10-27	172717361027
2025-11-03	35804265394
2025-11-10	94675014275
2025-11-17	31494247042
2025-11-24	33676090682
2025-12-01	113906594533
2025-12-08	30656149250
2025-12-15	61117063878
2025-12-22	341636564
2025-12-29	4858999112
2026-01-05	91200657681
2026-01-12	106139426463
2026-01-19	74590180073
2026-01-26	43020972674
2026-02-02	32128184162
2026-02-09	28545933861
2026-02-16	29223897314
2026-02-23	93176291383
2026-03-02	167954251778
2026-03-09	32546375274
2026-03-16	99850699906
2026-03-23	59270781628
2026-03-30	116377894695
2026-04-06	56717830175
2026-04-13	84626756695
2026-04-20	65648563418
2026-04-27	80949131094
2026-05-04	116376203680
2026-05-11	32741396016
2026-05-18	60682933307
2026-05-25	111813239399
2026-06-01	15664790781
2026-06-08	2852706093
2026-06-15	57155796036
2026-06-22	121717488661
2026-06-29	56571016872
2026-07-06	86851376376
2026-07-13	119267919754
2026-07-20	159097290735
2026-07-27	171090368677
2026-08-03	121158423582
2026-08-10	68024017934
2026-08-17	84044048382
