region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GBR/ENG	262129689626	509	300	30
KOR/11	39785774524	104	85	18
USA/CA	1071094247432	10138	1800	335
AUT/9	48786277948	58	58	0
USA/NH	49330801754	59168	3210	2818
AWS/us-east-1	61127873480	3872	161	87
FRA/IDF	76132057829	2246	102	12
VPN	524764169848	7850	1007	486
CHN	391713148635	4303	391	98
FRA/PAC	27773452205	85	35	1
HKG	88629390408	360	108	43
USA/MA	202958866183	2365	261	125
JPN/13	85902487739	1344	161	30
USA/NY	384340854635	1268	476	63
IND/KA	60528448486	833	228	56
AWS/ap-southeast-1	29321669617	126	114	1
AWS/ap-northeast-1	27744749325	29	29	0
IRN	47693848615	316	95	29
GitHub	65515077386	65905	836	700
JPN/14	27744749325	29	29	0
CHN/SH	49915013185	71	52	19
POL/22	27886422621	36	29	6
CAN/QC	265529729781	512	281	59
HUN/BU	28587073201	949	48	6
USA/NJ	68634054225	82	82	0
USA/VT	833315042	2269	123	92
USA/PA	115213378589	537	152	15
USA/GA	111995241540	121	117	1
AUS/VIC	27829549929	34	29	5
HKG/HCW	27860269090	32	30	2
BRA/SP	27763746645	35	35	0
HKG/NTW	19663380078	21	20	1
ITA/34	104007944861	395	153	14
JPN/27	55718949082	70	58	12
CHN/BJ	79934687706	27845	64	35
USA/IL	40688921902	166	70	23
ITA/32	115320844901	143	141	1
USA/IA	56668376050	67	61	6
USA	148049746687	1941	158	13
CHE/VD	64716750768	118	77	5
DEU/BW	63122557888	1047	70	2
GCP/us-central1	79286551285	147	109	8
bogon	27744749325	29	29	0
NLD/LI	11106472169	23	11	6
TWN/TXG	27744749325	29	29	0
USA/UT	55984213884	95	57	30
USA/AZ	110732085270	123	117	5
SGP	233057079265	5474	283	73
CHN/GD	118251091779	184	117	25
USA/VA	89162275669	1200	168	42
JPN/26	83234247975	87	87	0
GCP/europe-west4	61373388798	65	65	0
USA/NC	28831939289	51	34	2
BEL	55489498650	58	58	0
USA/MO	27916241105	30	30	0
TWN/NWT	35524828222	106	29	33
CHN/ZJ	27797155725	34	34	0
DEU/NI	58078909178	94	70	1
USA/NV	3141011104	2837	341	58
DEU/HH	27744749325	29	29	0
USA/CO	27744749325	29	29	0
USA/MD	160311355550	874	206	29
KOR	27771658777	31	30	1
IND/MP	28366034669	37	31	6
TWN/CHA	9528868920	36	36	0
USA/TX	55553172474	67	61	1
CHE/ZH	83401036867	197	90	10
AWS/us-west-2	46350567334	1241	110	71
USA/AL	27794535405	30	30	0
CHL/RM	27798269361	35	35	0
USA/WA	2820916248	918	67	63
CAN/ON	55489498650	58	58	0
AUS/NSW	27744749325	29	29	0
ISR/JM	27834386769	35	29	4
HKG/NST	28674069724	30	30	0
ESP/MD	37003551166	46	40	6
ESP/CT	27744749325	29	29	0
KOR/41	88456217835	124	100	22
NLD/ZH	18630582494	1840	250	46
JPN/11	55855348848	73	72	1
USA/MN	9072858708	34	8	12
USA/FL	27861644269	31	31	0
GCP/us-east4	28868921865	78	30	7
DEU/NW	28723758168	275	38	3
USA/MT	27744749325	29	29	0
ISR/HA	27744749325	29	29	0
FRA/ARA	29187920034	31	31	0
MEX/CMX	179317125	733	87	53
ISR/M	30894800257	47	47	0
VNM/SG	66556128	7	7	0
VNM/22	13167108	1	1	0
ZAF/KZN	5109624	2	2	0
PAK/PB	11136360	2	2	0
IND	494232080	3	3	0
USA/MI	27746452533	30	30	0
GBR	28180886061	71	29	27
BEL/BRU	53233199	266	32	29
PHL/00	1113636	1	1	0
BGD	14935824	5	5	0
KOR/44	27791963887	210	29	29
CHN/HB	27800984857	35	29	6
BRA/RJ	4978608	2	2	0
IRN/05	30534240082	51	36	11
DEU/BE	254979489	1481	76	49
COL/DC	27762039853	34	33	1
JPN/28	27754435650	31	29	2
NLD/GE	17756709395	20	20	0
AWS/us-east-2	19627100834	46	28	3
USA/DC	74417088	20	20	0
COL/VAC	1113636	1	1	0
ZAF/GP	13887696	5	5	0
COL	1375668	1	1	0
HKG/KKC	18815978031	20	20	0
LTU/VL	65180460	2	2	0
CHN/SD	14701322821	41	24	12
TUR/07	13470260	78	1	3
ARG	829065264	6	6	0
GCP/asia-east1	982400084	20	1	3
HKG/NKT	10452433831	32	10	12
CHN/JS	74112048	6	0	6
ITA/25	2611208437	3	3	0
DEU	28299456	1	1	0
TUR/33	6386146768	7	7	0
ITA/21	3155945875	7	7	0
IND/TN	6963590668	79	12	2
JPN	14890605347	16	16	0
BRA/MS	2489304	2	2	0
ZAF/WC	1113636	1	1	0
ZMB/09	917112	1	1	0
JOR/AM	3144384	3	3	0
NLD/NH	403783148	9	9	0
CAN/NB	29085552	1	1	0
ROU/B	1223532619	116	3	4
PRT	186362997	113	5	3
THA/10	7860960	1	1	0
GCP/us-east1	2379685076	22	3	2
NOR/50	498397863	150	12	6
VNM/HN	18342240	9	9	0
VNM/51	851604	1	1	0
NLD	7713060451	341	10	8
DEU/HE	1734246716	19	3	1
AUS/SA	8319516	1	1	0
MYS/14	1375668	1	1	0
BRA/PR	1506684	1	1	0
MAR/01	1441176	1	1	0
SEN/DK	5568180	1	1	0
NGA/LA	2292780	3	3	0
SAU/02	917112	1	1	0
KEN/30	549150685	4	3	1
ESP/AN	4847592	1	1	0
IND/MH	491183164	2	2	0
NOR/46	27840900	4	4	0
PRT/14	1965240	1	1	0
AZE/BA	1048128	1	1	0
MAR/05	12708552	2	2	0
NGA/RI	1113636	1	1	0
THA/12	1048128	1	1	0
BRA/MG	7336896	1	1	0
UKR/51	8843580	2	2	0
ARG/T	1441176	1	1	0
MEX/YUC	1768716	1	1	0
VNM/26	1048128	1	1	0
IDN/RI	6812832	1	1	0
USA/WI	79857630	59	2	2
CHE/AG	1016236528	1	1	0
PSE/GZA	2685828	1	1	0
ROU	34588224	1	1	0
UKR/30	1113636	1	1	0
MEX/SIN	1965240	1	1	0
MEX/GUA	4651068	2	2	0
DZA/31	1113636	1	1	0
USA/RI	124816965	53	2	4
GHA/AA	1113636	1	1	0
IND/PB	917112	1	1	0
COD/KN	1113636	1	1	0
LBY/TB	2161764	2	2	0
CHL/ML	1375668	1	1	0
GCP/us-west1	8135756	13	2	2
PRY/ASU	7271388	1	1	0
