region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NH	23650369368	22019	5291	4085
CHN	9621397738	785	5	54
VPN	18760546163	689	571	61
USA	1645960712	323	0	16
GitHub	950408169	1698	406	313
AWS/ap-southeast-1	509652240	94	94	0
AWS/us-east-1	6901143906	778	153	49
USA/VT	901961056	800	192	48
USA/MA	9551442737	931	0	91
USA/NY	344179032	48	48	0
MEX/CMX	78161832	221	68	48
URY/MO	1375668	1	1	0
TGO/M	15983952	2	2	0
VNM/DN	13429140	1	1	0
DEU/NW	10153740	1	1	0
JOR/AM	9957216	1	1	0
AWS/us-east-2	1282800776	12	12	0
USA/CT	130614875	2	2	0
FRA/IDF	15927817	53	13	13
AWS/us-west-2	27174292	24	6	2
USA/WA	8794624	6	2	2
KAZ/27	6616308	1	1	0
BGD/C	8319516	2	2	0
PAK/PB	8974596	3	3	0
DOM/21	8581548	1	1	0
VEN/I	1703208	1	1	0
USA/IL	402710208	45	9	3
GBR/ENG	33343572	2	2	0
BRA/SP	35963892	3	3	0
KEN/30	1244652	1	1	0
GBR/NIR	25220580	1	1	0
VNM/55	13756680	1	1	0
USA/MD	17365752	66	16	6
CHN/SH	451615249	80	2	6
SGP	86301873	5	5	0
COL/CUN	5699196	1	1	0
IDN/YO	27840900	5	5	0
KWT/KU	7598928	1	1	0
BRA/MG	7205880	1	1	0
COL/ATL	7271388	1	1	0
SEN/DK	4389036	1	1	0
VNM/37	10022724	1	1	0
TUR/42	1441176	1	1	0
TUR/07	2096256	1	1	0
BRA/SC	2751336	1	1	0
GCP/us-central1	685995994	8	8	0
ARG/B	11463900	2	2	0
BGD	20635020	4	4	0
ARE/AZ	1113636	1	1	0
SYR	2620320	1	1	0
EST/37	16793782	1	1	0
CHE/VD	2243824	6	2	1
PHL/00	11201868	1	1	0
PSE/RBH	5502672	1	1	0
MAR/06	4061496	1	1	0
USA/CA	13470520	15	5	4
VNM/SG	17425128	3	3	0
VNM/51	1310160	1	1	0
IDN/JI	8450532	1	1	0
BRA/PB	9433152	1	1	0
IRQ/AR	22927800	1	1	0
JOR	2751336	1	1	0
IRQ/BA	1113636	1	1	0
CHN/GS	117731630	1	1	0
USA/GA	171413624	2	2	0
UZB/TK	9105612	2	2	0
CHN/HE	1	1	0	1
PSE/GZA	6943848	1	1	0
DOM/32	7795452	1	1	0
SAU/01	2292780	1	1	0
COL/DC	4651068	1	1	0
NLD/FL	9695184	1	1	0
IDN/JT	2423796	1	1	0
IRQ/KI	6485292	1	1	0
SAU/02	12774060	1	1	0
ARG/E	4651068	1	1	0
IDN	11332884	1	1	0
NPL/P3	7860960	1	1	0
COL/QUI	1	1	0	1
BGD/E	18145716	1	1	0
ZAF/KZN	16442508	1	1	0
IRQ/BG	5895720	3	3	0
HKG	15132348	2	2	0
NIC/MN	7795452	1	1	0
PHL/10	6747324	1	1	0
ALB/11	3602940	1	1	0
PAK/SD	5568180	1	1	0
BIH/SRP	2358288	1	1	0
IND/GJ	1375668	1	1	0
UKR/51	7140372	1	1	0
VNM/63	1703208	1	1	0
