date	bytes_sent
2021-10-07	9999341
2021-10-27	451597
2021-11-16	649
2022-07-12	417830
2022-07-13	4996025
2022-07-14	3777077
2022-07-15	808409
2022-07-26	20028471
2022-07-27	24805790
2022-07-28	9999341
2022-08-01	1640355
2022-08-02	867970
2022-08-03	395812
2022-08-08	2070481
2022-08-09	1291068
2022-08-10	429
2022-08-11	1261657
2022-08-12	1663809
2022-08-13	808409
2022-08-24	438
2022-08-25	2507676
2022-08-26	2466729
2022-08-27	1291061
2022-08-28	2925466
2022-08-29	808409
2022-08-31	30000198
2022-09-14	14807098
2022-10-03	33649756
2023-01-07	9999341
2023-02-28	19998682
2023-04-14	417830
2023-04-15	1640092
2023-07-11	449311
2023-10-23	416298
2023-10-24	839567
2023-11-01	395376
2023-11-05	430
2024-02-26	3195298
2024-03-02	395493
2024-03-06	436
2024-03-28	448268
2024-04-07	443
2024-04-21	435
2024-04-27	430
2024-05-07	441733
2024-06-02	67
2024-06-05	448268
2024-06-11	433
2024-06-15	852457
2024-07-07	716
2024-07-13	716
2024-07-23	716
