week_start	Neurophysiology
2021-04-19	29232795960
2021-04-26	3450928
2021-05-03	40261578833
2021-05-10	29521959808
2021-06-07	13411878072
2021-06-14	13411878072
2021-06-21	13411878072
2021-08-09	44151692160
2021-09-06	41083563187
2021-09-20	47436873164
2021-10-04	13411878072
2021-10-25	32106215512
2021-11-01	13411878072
2021-11-15	2720924
2021-12-27	13457171033
2022-01-24	26376452
2022-01-31	69803945102
2022-02-07	42942229688
2022-02-14	25044120
2022-02-21	56354107760
2022-02-28	42942229688
2022-03-14	13846088350
2022-03-21	13411878072
2022-03-28	13451032832
2022-04-04	40562436341
2022-04-11	78555800
2022-04-25	134880
2022-05-02	24312056335
2022-05-16	13412012952
2022-05-23	306576189
2022-06-20	13411878072
2022-06-27	13412208568
2022-07-04	17214872
2022-07-11	43826365522
2022-07-18	8391808
2022-07-25	16783616
2022-08-01	260146048
2022-08-08	43185592120
2022-08-15	134268928
2022-08-22	42984188728
2022-08-29	16783616
2022-09-05	26823756144
2022-10-31	30523336450
2022-11-07	221224625
2022-12-12	8391808
2022-12-19	13411878072
2023-02-13	13420269880
2023-02-20	72464189496
2023-02-27	1232377797
2023-03-06	42950621496
2023-03-20	7863665
2023-03-27	39384856
2023-04-03	56385352093
2023-04-10	1382625669
2023-04-24	48227751289
2023-05-22	1079040
2023-05-29	944160
2023-06-05	944160
2023-06-12	1079040
2023-06-19	491762345
2023-06-26	160292328
2023-07-03	3918624404
2023-07-10	2909688
2023-07-17	13464900148
2023-07-24	61668382041
2023-07-31	944160
2023-08-07	944160
2023-08-14	944160
2023-08-21	944160
2023-08-28	1348800
2023-09-04	13736142868
2023-09-11	944160
2023-09-18	944160
2023-09-25	1079040
2023-10-02	26914114562
2023-10-09	134880
2023-10-16	134880
2023-10-23	17087799330
2023-10-30	134880
2023-11-06	13412147832
2023-11-13	8391808
2023-11-20	47714208
2023-11-27	42989351436
2023-12-04	46766416
2023-12-11	26823756144
2023-12-18	15749582892
2024-01-01	13411878072
2024-01-08	13411878072
2024-01-15	123982812
2024-01-22	41574532
2024-02-05	50582820
2024-03-04	30418304
2024-03-11	35354164
2024-03-18	13411878072
2024-03-25	40315433056
2024-04-01	50551520
2024-04-08	13431229616
2024-04-15	16161516
2024-04-22	6716216
2024-06-03	13411878072
2024-06-17	22662467296
2024-07-01	39300940
2024-07-08	15351214788
2024-07-22	13449971008
2024-08-05	45131120424
2024-08-26	75618540
2024-09-02	24713922664
2024-09-09	18927916364
2024-09-16	178376768
2024-09-23	233472264
2024-09-30	26845105083
2024-10-07	11181736848
2024-10-14	97702668
2024-10-21	5833912
2024-10-28	38846764
2024-11-18	65211640
2024-11-25	7602152944
2024-12-16	140124124
2025-02-10	13411878072
2025-02-24	134070140
2025-03-10	13411878072
2025-03-17	10485512
2025-04-14	26841301992
2025-04-21	15679508296
2025-04-28	15543471004
2025-05-05	90313183200
2025-05-12	30348533196
2025-05-19	13426677244
2025-05-26	29613998180
2025-06-30	13411878072
2025-07-14	49342932279
2025-08-04	56799119536
2025-08-11	8391808
2025-08-25	16989184
2025-09-01	16620944
2025-09-08	27134227744
2025-09-22	24916444
2025-09-29	15035348
2025-10-06	77196332
2025-10-13	43138715032
2025-10-20	8391808
2025-10-27	8162772
2025-11-03	8391808
2025-11-10	48047536
2025-11-24	28470156
2025-12-08	130420120
2025-12-15	65556493976
2025-12-29	13411878072
2026-01-05	42933837880
2026-01-26	1248611188
2026-02-02	27023473128
2026-02-16	62880688572
2026-02-23	50638824
2026-03-02	14015703784
2026-03-09	13416375684
2026-03-16	128657548
2026-03-23	13420680100
2026-03-30	131138472
2026-04-06	11176962700
2026-04-13	675293596
2026-04-20	93256692
2026-04-27	742595244
2026-05-11	46594504
2026-05-18	789898208
2026-05-25	20659936
2026-06-01	2024532464
2026-06-08	15947312
2026-06-15	34209298420
2026-06-22	14236938220
2026-06-29	27012412444
