date	bytes_sent	number_of_requests	number_of_downloads
2021-04-22	65708919583	7840	<50
2021-05-08	40969120840	<50	<50
2021-05-11	24739798743	<50	<50
2021-06-09	3284635805	<50	<50
2021-07-21	8737990464	<50	<50
2021-08-16	25064113464	<50	<50
2021-10-06	42031438	740	<50
2021-11-11	3915476	<50	<50
2021-11-17	87840249671	<50	<50
2021-11-27	5237757153	<50	<50
2022-02-15	65708919583	<50	<50
2022-02-17	51602280	600	<50
2022-02-18	51603304	600	<50
2022-02-25	2056601612	<50	<50
2022-04-12	8545016	4480	<50
2022-04-13	516065880	4700	<50
2022-04-26	302936	580	<50
2022-05-17	302936	580	<50
2022-07-12	8372880479	400	<50
2022-07-13	35551517802	1700	<50
2022-07-14	21905863439	1040	<50
2022-07-20	10499312238	<50	<50
2022-07-21	424653553	<50	<50
2022-08-01	8357219071	1000	<50
2022-08-08	17177000026	<50	<50
2022-08-09	26255409541	40	<50
2022-08-10	5237757153	<50	<50
2022-08-12	8681533792	<50	<50
2022-08-24	137172512	<50	<50
2022-08-25	8357219071	<50	<50
2022-08-26	26299396689	<50	<50
2022-08-27	22370770031	<50	<50
2022-08-28	8681533792	<50	<50
2022-10-04	17116224	700	<50
2022-10-17	1758845502	3060	<50
2023-02-10	733907743	140	<50
2023-03-05	87238464	<50	<50
2023-03-31	135759425	<50	<50
2023-04-14	8357219071	<50	<50
2023-04-15	172925793	<50	<50
2023-04-16	5237757153	<50	<50
2023-05-23	605872	1180	<50
2023-05-24	215078113	<50	<50
2023-05-25	605872	1180	<50
2023-05-26	605872	1180	<50
2023-05-27	302936	580	<50
2023-05-28	302936	580	<50
2023-05-29	302936	580	<50
2023-05-30	302936	580	<50
2023-05-31	302936	580	<50
2023-06-01	302936	580	<50
2023-06-02	302936	580	<50
2023-06-03	302936	580	<50
2023-06-04	302936	580	<50
2023-06-05	302936	580	<50
2023-06-06	302936	580	<50
2023-06-07	302936	580	<50
2023-06-08	302936	580	<50
2023-06-09	302936	580	<50
2023-06-10	302936	580	<50
2023-06-11	302936	580	<50
2023-06-12	302936	580	<50
2023-06-13	302936	580	<50
2023-06-14	302936	580	<50
2023-06-15	302936	580	<50
2023-06-16	302936	580	<50
2023-06-17	605872	1180	<50
2023-06-18	5238198305	660	<50
2023-06-19	302936	580	<50
2023-06-20	302936	580	<50
2023-06-21	302936	580	<50
2023-06-22	302936	580	<50
2023-06-23	302936	580	<50
2023-06-24	720392	1420	<50
2023-06-25	1197403172	1440	<50
2023-06-26	966313219	780	<50
2023-06-27	302936	580	<50
2023-06-28	302936	580	<50
2023-06-29	302936	580	<50
2023-06-30	302936	580	<50
2023-07-01	95274941	600	<50
2023-07-02	302936	580	<50
2023-07-03	21394489	600	<50
2023-07-04	302936	580	<50
2023-07-05	302936	580	<50
2023-07-06	302936	580	<50
2023-07-07	302936	580	<50
2023-07-08	302936	580	<50
2023-07-09	302936	580	<50
2023-07-10	302936	580	<50
2023-07-11	302936	580	<50
2023-07-12	65709222519	600	<50
2023-07-13	302936	580	<50
2023-07-14	302936	580	<50
2023-07-15	302936	580	<50
2023-07-16	302936	580	<50
2023-07-17	302936	580	<50
2023-07-18	302936	580	<50
2023-07-19	302936	580	<50
2023-07-20	302936	580	<50
2023-07-21	302936	580	<50
2023-07-22	302936	580	<50
2023-07-23	302936	580	<50
2023-07-24	302936	580	<50
2023-07-25	302936	580	<50
2023-07-26	302936	580	<50
2023-07-27	302936	580	<50
2023-07-28	8738293400	580	<50
2023-07-29	302936	580	<50
2023-07-30	302936	580	<50
2023-07-31	302936	580	<50
2023-08-01	302936	580	<50
2023-08-02	302936	580	<50
2023-08-03	302936	580	<50
2023-08-04	65709222519	600	<50
2023-08-05	302936	580	<50
2023-08-06	302936	580	<50
2023-08-07	302936	580	<50
2023-08-08	302936	580	<50
2023-08-09	302936	580	<50
2023-08-10	302936	580	<50
2023-08-11	302936	580	<50
2023-08-12	302936	580	<50
2023-08-13	302936	580	<50
2023-08-14	58341477	820	<50
2023-08-15	302936	580	<50
2023-08-16	302936	580	<50
2023-08-17	105280569	600	<50
2023-08-18	302936	580	<50
2023-08-19	302936	580	<50
2023-08-20	302936	580	<50
2023-08-21	302936	580	<50
2023-08-22	302936	580	<50
2023-08-23	65709222519	600	<50
2023-08-24	302936	580	<50
2023-08-25	302936	580	<50
2023-08-26	302936	580	<50
2023-08-27	302936	580	<50
2023-08-28	302936	580	<50
2023-08-29	302936	580	<50
2023-08-30	302936	580	<50
2023-08-31	302936	580	<50
2023-09-01	302936	580	<50
2023-09-02	302936	580	<50
2023-09-03	1211744	2340	<50
2023-09-04	302936	580	<50
2023-09-05	302936	580	<50
2023-09-06	302936	580	<50
2023-09-07	605872	1180	<50
2023-09-08	302936	580	<50
2023-09-09	302936	580	<50
2023-09-10	302936	580	<50
2023-09-11	302936	580	<50
2023-09-12	302936	580	<50
2023-09-13	302936	580	<50
2023-09-14	302936	580	<50
2023-09-15	302936	580	<50
2023-09-16	302936	580	<50
2023-09-17	302936	580	<50
2023-09-18	302936	580	<50
2023-09-19	302936	580	<50
2023-09-20	302936	580	<50
2023-09-21	302936	580	<50
2023-09-22	302936	580	<50
2023-09-23	302936	580	<50
2023-09-24	302936	580	<50
2023-09-25	605872	1180	<50
2023-09-26	302936	580	<50
2023-09-27	302936	580	<50
2023-09-28	302936	580	<50
2023-09-29	302936	580	<50
2023-09-30	302936	580	<50
2023-10-01	302936	580	<50
2023-10-02	302936	580	<50
2023-10-03	302936	580	<50
2023-10-04	8737990464	<50	<50
2023-10-17	76169466203	<50	<50
2023-10-19	302936	580	<50
2023-10-23	302936	580	<50
2023-10-25	65708919583	<50	<50
2023-10-26	302936	580	<50
2023-10-28	302936	580	<50
2023-10-30	302936	580	<50
2023-11-01	127565514	60	<50
2023-11-06	3238002688	380	<50
2023-11-07	302936	580	<50
2023-11-12	11249193242	1340	<50
2023-11-19	656530544	740	<50
2023-11-20	131417839166	<50	<50
2023-11-21	670041677	780	<50
2023-11-24	12781129	<50	<50
2023-11-27	302936	580	<50
2023-11-29	302936	580	<50
2023-12-02	302936	580	<50
2023-12-03	302936	580	<50
2023-12-05	302936	580	<50
2023-12-07	302936	580	<50
2023-12-08	104977633	<50	<50
2023-12-09	728967799	720	<50
2023-12-12	302936	580	<50
2024-01-11	302936	580	<50
2024-01-22	43611351	60	<50
2024-01-26	49589819	60	<50
2024-03-03	5743922489	<50	<50
2024-03-08	336024452	60	<50
2024-03-12	36896041047	1240	<50
2024-03-13	445785401	260	<50
2024-03-27	74239335	180	<50
2024-03-28	72513871	180	<50
2024-04-04	83052199	200	<50
2024-04-16	17574685392	<50	<50
2024-04-18	8737990464	<50	<50
2024-04-28	7366404	<50	<50
2024-05-24	12542796	<50	<50
2024-07-02	8849698668	<50	<50
2024-07-08	24847463933	3100	120
2024-07-09	10249035739	1660	<50
2024-07-10	685409652	280	<50
2024-07-11	17806900055	<50	<50
2024-07-12	268023774	120	<50
2024-07-14	9888236	<50	<50
2024-07-16	44662972	<50	<50
2024-07-22	25682868	<50	<50
2024-07-23	58599412	<50	<50
2024-07-24	10020964	<50	<50
2024-07-30	493638228	<50	<50
2024-08-06	770607903	160	<50
2024-08-09	7830952	<50	<50
2024-08-11	23703813040	<50	<50
2024-08-26	104977633	<50	<50
2024-08-30	8495720739	<50	<50
2024-09-04	9252596247	<50	<50
2024-09-05	1454811848	<50	<50
2024-09-06	8357219071	<50	<50
2024-09-07	11476487723	540	<50
2024-09-09	20569668617	960	<50
2024-09-13	566928892	120	<50
2024-09-16	6775193116	<50	<50
2024-09-20	3378829821	660	<50
2024-09-21	88809987	220	<50
2024-09-23	1242467103	240	<50
2024-09-25	2804218281	560	<50
2024-09-26	8718241241	1700	<50
2024-09-30	1242467103	240	<50
2024-10-02	12741888	<50	<50
2024-10-03	15860996	<50	<50
2024-10-16	7764588	<50	<50
2024-10-18	511305084	<50	<50
2024-10-19	31298040	<50	<50
2024-10-20	21232708	120	<50
2024-10-23	1242467103	240	<50
2024-10-25	56297	60	<50
2024-10-28	30916573754	320	<50
2024-10-30	13538256	<50	<50
2024-10-31	41344772	<50	<50
2024-11-01	7897316	<50	<50
2024-11-04	32956491512	140	<50
2024-11-15	5375470246	140	<50
2024-11-16	10684604	<50	<50
2024-11-17	7947618314	<50	<50
2024-11-18	11032390790	140	<50
2024-11-19	1207468450	260	<50
2024-11-21	8456445791	100	<50
2024-11-24	10743649659	200	<50
2024-11-25	29333601081	80	<50
2024-12-01	4114568	<50	<50
2024-12-02	70174389	240	<50
2025-01-08	9162197974	<50	<50
2025-01-23	22630124	<50	<50
2025-02-11	161994004	140	<50
2025-02-12	123584353	120	<50
2025-02-13	38252647	<50	<50
2025-04-03	9922009684	<50	<50
2025-04-24	25542924965	<50	<50
2025-04-28	26943784	<50	<50
2025-04-30	135507453450	<50	<50
2025-06-27	43667512	<50	<50
2025-07-09	874416892	280	100
2025-07-10	273154224	60	60
2025-07-11	20174656	<50	<50
2025-07-16	9754793	<50	<50
2025-07-28	16382579672	320	<50
2025-08-03	8737990464	160	<50
2025-08-08	8357219071	160	<50
2025-08-12	9189442768	180	<50
2025-08-19	22364668	<50	<50
2025-08-20	9490052	<50	<50
2025-08-22	9122396663	180	<50
2025-08-31	46587528	<50	<50
2025-09-03	5237757153	100	<50
2025-09-04	67316856	<50	<50
2025-09-06	37628388	<50	<50
2025-09-07	41477500	<50	<50
2025-09-08	19710108	<50	<50
2025-09-09	8810262714	360	<50
2025-09-18	32762117	60	<50
2025-09-19	103699263	340	<50
2025-09-22	117434424	400	<50
2025-09-24	78886892	260	<50
2025-09-25	41932096	120	<50
2025-09-29	18912310	40	<50
2025-10-07	166646771	440	<50
2025-10-08	198064756	100	<50
2025-10-09	67539494	<50	<50
2025-10-11	64022715	200	<50
2025-10-12	79417804	260	<50
2025-10-14	136276222	400	<50
2025-10-15	65019003	200	<50
2025-10-16	100718247	320	<50
2025-10-26	66611739	200	<50
2025-10-27	132559838	400	<50
2025-10-28	128859473933	620	<50
2025-10-29	131166194	400	<50
2025-11-04	47726879732	9320	<50
2025-11-05	16136830858	3420	<50
2025-11-06	5368989711	1400	<50
2025-11-07	198972485	600	<50
2025-11-08	131166194	400	<50
2025-11-09	196317925	600	<50
2025-11-10	202821597	600	<50
2025-11-11	135355370	440	<50
2025-11-12	132028926	400	<50
2025-11-13	132228018	400	<50
2025-11-14	187459907	200	<50
2025-11-15	65151731	200	<50
2025-11-16	65482723	200	<50
2025-11-17	75637243	200	<50
2025-11-18	64886275	200	<50
2025-11-19	66678103	200	<50
2025-11-20	66877195	200	<50
2025-11-21	66744467	200	<50
2025-11-22	68270839	200	<50
2025-11-23	68536295	200	<50
2025-11-24	66147191	200	<50
2025-11-25	66412647	200	<50
2025-11-26	64819911	200	<50
2025-11-27	65616279	200	<50
2025-11-28	65218095	200	<50
2025-11-29	66545375	200	<50
2025-11-30	65881735	200	<50
2025-12-01	66080827	200	<50
2025-12-02	67739927	200	<50
2025-12-03	93331319	200	<50
2025-12-04	68071747	200	<50
2025-12-05	65616279	200	<50
2025-12-06	65616279	200	<50
2025-12-07	65085367	200	<50
2025-12-08	133820754	400	<50
2025-12-09	306907210	420	<50
2025-12-10	131032638	400	<50
2025-12-16	187389222	420	<50
2025-12-17	309944074	420	<50
2025-12-18	270721348	840	<50
2025-12-19	74156858242	1620	<50
2025-12-22	8681533792	<50	<50
2025-12-31	14475985527	<50	<50
2026-01-01	66070154687	<50	<50
2026-01-04	68708979	200	<50
2026-01-05	69239891	200	<50
2026-01-06	2821239714	420	<50
2026-01-07	66386239	200	<50
2026-01-08	202543281	640	<50
2026-01-09	8805836711	1880	<50
2026-01-10	8439009562	1600	<50
2026-01-13	52605223	140	<50
2026-01-17	9895199871	<50	<50
2026-01-19	14071794332	<50	<50
2026-01-23	136687954	420	<50
2026-01-24	9258088329	2160	<50
2026-01-26	9189442768	1760	<50
2026-01-27	73719008660	1740	<50
2026-01-28	5371657819	1420	<50
2026-01-29	66651695	200	<50
2026-01-30	49464819693	420	<50
2026-02-02	8681533792	1660	<50
2026-02-04	135161582	420	<50
2026-02-05	135758858	420	<50
2026-02-10	133568846	420	<50
2026-02-12	9325267990	2180	<50
2026-02-17	135028854	420	<50
2026-02-20	145294778	100	<50
2026-02-21	31039553992	<50	<50
2026-02-24	217350631473	440	<50
2026-02-25	339323088837	100	<50
2026-02-28	150608268	460	<50
2026-03-02	201942522	480	<50
2026-03-04	11635886047	<50	<50
2026-03-05	6399605574	<50	<50
2026-03-06	6796284	<50	<50
2026-03-07	8333016	<50	<50
2026-03-09	69187548915	80	<50
2026-03-11	324186228047	40	40
2026-03-16	60878027	200	<50
2026-03-17	131525901997	220	<50
2026-03-19	55347576	<50	<50
2026-03-20	117043382	420	<50
2026-03-21	67837120	<50	<50
2026-03-22	9340645	<50	<50
2026-03-23	9189442768	<50	<50
2026-03-26	17806045	<50	<50
2026-03-27	64395319	220	<50
2026-03-28	176416538	280	<50
2026-03-29	21119629	<50	<50
2026-03-30	77153087	<50	<50
2026-03-31	3186236785	<50	<50
2026-04-02	322848809	980	<50
2026-04-05	13072880	<50	<50
2026-04-07	33010690	<50	<50
2026-04-10	58134864	<50	<50
2026-04-11	10475514306	<50	<50
2026-04-12	5299342945	<50	<50
2026-04-13	9887408	<50	<50
2026-04-14	18980104	<50	<50
2026-04-15	5296821113	<50	<50
2026-04-18	862733	<50	<50
2026-04-20	60214388	220	<50
2026-04-21	199534662	420	<50
2026-04-22	116025683	220	<50
2026-04-23	6370946	<50	<50
2026-04-24	61717692	<50	<50
2026-04-27	167906679	140	<50
2026-04-28	686380772	1140	60
2026-04-29	7100950	<50	<50
2026-04-30	11652598	<50	<50
2026-05-01	143260931	100	<50
2026-05-02	929096	<50	<50
2026-05-03	18581920	<50	<50
2026-05-04	39873598653	<50	<50
2026-05-05	25884931646	<50	<50
2026-05-13	5237757153	<50	<50
2026-05-14	15728268	<50	<50
2026-05-15	52287466	<50	<50
2026-05-18	43202964	<50	<50
2026-05-19	2123648	<50	<50
2026-05-20	119396579	140	<50
2026-05-22	67571566713	560	<50
2026-05-23	134017971	<50	<50
2026-05-24	80096184	<50	<50
2026-05-25	136657918231	<50	<50
2026-05-26	6437308	<50	<50
2026-05-27	29658706	140	<50
2026-05-28	19170831	80	<50
2026-05-29	65817549651	<50	<50
2026-05-30	100298802	80	<50
2026-05-31	58962048	80	<50
2026-06-02	779087537	340	<50
2026-06-03	192096531	560	<50
2026-06-04	4514183	<50	<50
2026-06-05	221913570	840	<50
2026-06-10	65717035410	<50	<50
2026-06-11	456889108	60	<50
2026-06-12	2335111360	1420	<50
2026-06-13	1061824	<50	<50
