date	bytes_sent	number_of_requests	number_of_downloads
2023-05-14	355322400	<50	<50
2023-05-25	379552	840	<50
2023-05-26	379552	840	<50
2023-05-27	189776	420	<50
2023-05-28	189776	420	<50
2023-05-29	189776	420	<50
2023-05-30	189776	420	<50
2023-05-31	189776	420	<50
2023-06-01	189776	420	<50
2023-06-02	189776	420	<50
2023-06-03	189776	420	<50
2023-06-04	189776	420	<50
2023-06-05	189776	420	<50
2023-06-06	189760	420	<50
2023-06-07	189776	420	<50
2023-06-08	189776	420	<50
2023-06-09	189776	420	<50
2023-06-10	189776	420	<50
2023-06-11	189776	420	<50
2023-06-12	189776	420	<50
2023-06-13	189776	420	<50
2023-06-14	189776	420	<50
2023-06-15	189776	420	<50
2023-06-17	379552	840	<50
2023-06-18	189776	420	<50
2023-06-19	189776	420	<50
2023-06-20	177850976	420	<50
2023-06-22	189776	420	<50
2023-06-23	189776	420	<50
2023-06-24	931097712	1020	<50
2023-06-25	155089296	440	<50
2023-06-26	279724976	480	<50
2023-06-27	189776	420	<50
2023-06-30	189776	420	<50
2023-07-01	61314176	440	<50
2023-07-02	189776	420	<50
2023-07-03	20564576	420	<50
2023-07-04	189776	420	<50
2023-07-05	104450656	440	<50
2023-07-06	189776	420	<50
2023-07-07	189776	420	<50
2023-07-08	189776	420	<50
2023-07-09	189776	420	<50
2023-07-10	189776	420	<50
2023-07-11	189776	420	<50
2023-07-12	189776	420	<50
2023-07-13	189776	420	<50
2023-07-14	189776	420	<50
2023-07-15	189776	420	<50
2023-07-16	189776	420	<50
2023-07-17	189776	420	<50
2023-07-18	189776	420	<50
2023-07-19	189776	420	<50
2023-07-20	189776	420	<50
2023-07-21	189776	420	<50
2023-07-22	189776	420	<50
2023-07-23	189776	420	<50
2023-07-24	189776	420	<50
2023-07-25	189776	420	<50
2023-07-26	189776	420	<50
2023-07-27	189776	420	<50
2023-07-28	189776	420	<50
2023-07-29	189776	420	<50
2023-07-30	189776	420	<50
2023-07-31	355512176	420	<50
2023-08-01	189776	420	<50
2023-08-02	189776	420	<50
2023-08-03	189776	420	<50
2023-08-04	189776	420	<50
2023-08-05	189776	420	<50
2023-08-06	189776	420	<50
2023-08-07	189776	420	<50
2023-08-08	189776	420	<50
2023-08-09	189776	420	<50
2023-08-12	189776	420	<50
2023-08-13	189776	420	<50
2023-08-14	189776	420	<50
2023-08-15	189776	420	<50
2023-08-16	189776	420	<50
2023-08-17	189776	420	<50
2023-08-18	189776	420	<50
2023-08-19	189776	420	<50
2023-08-20	189776	420	<50
2023-08-21	189776	420	<50
2023-08-22	189776	420	<50
2023-08-23	189776	420	<50
2023-08-24	189776	420	<50
2023-08-25	189776	420	<50
2023-08-26	189776	420	<50
2023-08-27	189776	420	<50
2023-08-28	189776	420	<50
2023-08-29	355512176	420	<50
2023-08-30	189776	420	<50
2023-08-31	710834576	420	<50
2023-09-01	189776	420	<50
2023-09-02	189776	420	<50
2023-09-03	569328	1260	<50
2023-09-04	189776	420	<50
2023-09-05	189776	420	<50
2023-09-06	189776	420	<50
2023-09-07	379552	840	<50
2023-09-08	189776	420	<50
2023-09-10	189776	420	<50
2023-09-11	189776	420	<50
2023-09-12	189776	420	<50
2023-09-13	189776	420	<50
2023-09-14	189776	420	<50
2023-09-15	189776	420	<50
2023-09-16	189776	420	<50
2023-09-18	189776	420	<50
2023-09-19	189776	420	<50
2023-09-20	189776	420	<50
2023-09-21	189776	420	<50
2023-09-22	189776	420	<50
2023-09-23	189776	420	<50
2023-09-24	189776	420	<50
2023-09-25	379552	840	<50
2023-09-26	189776	420	<50
2023-09-27	355512176	420	<50
2023-09-29	189776	420	<50
2023-09-30	189776	420	<50
2023-10-01	189776	420	<50
2023-10-02	189776	420	<50
2023-10-05	189776	420	<50
2023-10-10	177661200	<50	<50
2023-10-12	189776	420	<50
2023-10-15	189776	420	<50
2023-10-18	127469110	460	<50
2023-10-23	355322400	<50	<50
2023-10-24	355322400	<50	<50
2023-10-25	189776	420	<50
2023-10-27	189776	420	<50
2023-11-02	189776	420	<50
2023-11-03	355322400	<50	<50
2023-11-09	189776	420	<50
2023-11-12	177661200	<50	<50
2023-11-14	189776	420	<50
2023-11-18	355512176	420	<50
2023-11-19	351564464	80	<50
2023-11-21	359824648	100	<50
2023-11-24	12190664	<50	<50
2023-11-29	189776	420	<50
2023-12-03	189776	420	<50
2023-12-09	189776	420	<50
2023-12-11	512481200	100	<50
2023-12-13	355322400	<50	<50
2024-01-04	710644800	<50	<50
2024-01-22	136695348	200	<50
2024-01-24	355322400	<50	<50
2024-01-26	71995720	120	<50
2024-03-08	160142400	<50	<50
2024-03-12	170675584	140	<50
2024-03-18	91648120	120	<50
2024-03-20	194105060	240	<50
2024-03-21	103243036	120	<50
2024-03-25	84376732	120	<50
2024-03-27	87128068	120	<50
2024-03-28	77956948	120	<50
2024-04-04	92368708	120	<50
2024-04-19	79005076	120	<50
2024-05-03	1954273200	<50	<50
2024-05-07	1954273200	<50	<50
2024-05-10	177661200	<50	<50
2024-05-17	11725932	<50	<50
2024-05-20	177661200	<50	<50
2024-06-13	853331624	160	<50
2024-06-25	23975928	<50	<50
2024-07-09	73173484	140	<50
