week_start	Neurophysiology
2021-04-19	18648398
2021-05-03	18648398
2021-05-10	9337840
2021-05-31	18648398
2021-06-07	56027040
2021-06-14	55945194
2021-07-05	37296796
2021-09-06	20099619
2021-09-13	1628663
2021-09-20	12066229704
2021-09-27	64546092
2021-10-04	11967811008
2021-10-18	54674405
2021-11-08	158372698
2021-11-15	899867661
2021-12-13	17319461
2022-01-10	24017941545
2022-01-17	18373619
2022-01-24	23891599337
2022-01-31	50274157
2022-02-07	984173382
2022-02-14	33447604
2022-03-21	26628560
2022-04-11	3511849856
2022-04-25	24355294663
2022-05-02	11922334254
2022-05-16	23845994932
2022-05-30	11922334254
2022-06-06	11885087701
2022-06-13	64453173
2022-06-20	9024265237
2022-06-27	108134584
2022-07-04	93301032
2022-07-11	24273610470
2022-07-25	12280124693
2022-08-01	2875949618
2022-08-08	9133981780
2022-08-15	220725102
2022-08-22	13377161433
2022-08-29	2986714144
2022-09-05	97002364
2022-09-12	11140566979
2022-09-19	11922334254
2022-09-26	9337840
2022-10-17	11930783404
2022-10-24	11922334254
2022-11-07	35459308
2022-11-14	18675680
2022-11-28	6443168
2022-12-12	11931413114
2023-01-02	58185735
2023-01-09	11922334254
2023-01-16	11954078583
2023-01-30	5570669875
2023-02-06	12028327733
2023-02-13	305322644
2023-02-20	17042203622
2023-02-27	17954867639
2023-03-06	23816500801
2023-03-13	120693089
2023-03-20	18416700
2023-03-27	14423852161
2023-04-10	1557270776
2023-04-17	18675680
2023-04-24	11959685614
2023-05-08	7213726548
2023-05-22	13357160
2023-05-29	73443669504
2023-06-05	18769640
2023-06-12	11932940190
2023-06-19	106900736
2023-06-26	12547091947
2023-07-03	164509040
2023-07-10	9436776
2023-07-17	11931619222
2023-07-24	1294248266
2023-07-31	54126738
2023-08-07	11963961792
2023-08-14	52328328
2023-08-21	12054480316
2023-08-28	80970234
2023-09-04	9284968
2023-09-11	11995890200
2023-09-18	9284968
2023-09-25	32669782
2023-10-02	141390264
2023-10-09	2652848
2023-10-16	430142556
2023-10-23	24396006487
2023-10-30	10727353061
2023-11-06	256775418
2023-11-13	12027369366
2023-11-20	12928074083
2023-11-27	135082422
2023-12-04	23860575652
2023-12-11	7794938
2023-12-18	12055548769
2024-01-01	11948208310
2024-01-08	10664264
2024-01-15	12938354692
2024-01-22	1649084934
2024-01-29	1483749011
2024-02-05	1626339602
2024-02-12	1360295836
2024-02-19	1659440226
2024-02-26	1492922444
2024-03-04	13126833349
2024-03-11	19474721021
2024-03-18	16045995195
2024-03-25	17956053609
2024-04-01	9734414558
2024-04-08	25819967251
2024-04-15	41779440787
2024-04-22	1042646476
2024-04-29	2554640223
2024-05-06	4738377837
2024-05-13	1509324957
2024-05-20	1876362971
2024-05-27	1453930484
2024-06-03	42485641810
2024-06-10	2679114484
2024-06-17	2266221548
2024-06-24	13516404684
2024-07-01	12629991938
2024-07-08	1086452000
2024-07-15	61147312261
2024-07-22	15001670030
2024-07-29	14940657650
2024-08-05	3349496608
2024-08-12	1962001208
2024-08-19	1534463057
2024-08-26	15470520845
2024-09-02	4943573032
2024-09-09	3739120938
2024-09-16	2288152695
2024-09-23	30039013772
2024-09-30	10044060623
2024-10-07	3295787018
2024-10-14	3838621025
2024-10-21	14242575676
2024-10-28	67714279784
2024-11-04	926082672
2024-11-11	2149146370
2024-11-18	2552607015
2024-11-25	13908485489
2024-12-02	25950472906
2024-12-16	18871238
2024-12-23	11922334254
2024-12-30	17768478
2025-01-06	47920912890
2025-01-13	239214470
2025-01-20	131363855
2025-01-27	12099672107
2025-02-03	18253139
2025-02-10	12077465023
2025-02-17	23983467293
2025-02-24	23909415806
2025-03-03	23882019868
2025-03-10	9348607
2025-03-24	9403798
2025-03-31	25158675
2025-04-07	17718418
2025-04-14	23844668508
2025-04-21	5828777899
2025-04-28	41911075276
2025-05-05	2761717610
2025-06-16	23844668508
2025-07-07	11941009934
2025-07-14	18675680
2025-07-21	24521206011
2025-07-28	15928690810
2025-08-04	38187507415
2025-08-11	2758511816
2025-08-18	1411139524
2025-08-25	1521687944
2025-09-01	27271886251
2025-09-08	1885952571
2025-09-15	32473856510
2025-09-22	12523809568
2025-09-29	90194876
2025-10-06	61505330932
2025-10-13	36625730775
2025-10-20	18278275249
2025-10-27	128181791812
2025-11-03	249487175337
2025-11-10	194809139266
2025-11-17	151709945177
2025-11-24	375145582931
2025-12-01	330733413923
2025-12-08	200868078568
2025-12-15	278440474035
2025-12-22	96583511075
2025-12-29	222015792017
2026-01-05	195528320404
2026-01-12	39415684915
2026-01-19	130087871015
2026-01-26	163709924139
2026-02-02	153673447257
2026-02-09	164690415549
2026-02-16	253296000027
2026-02-23	185145956107
2026-03-02	150297987235
2026-03-09	57481689614
2026-03-16	122789829627
2026-03-23	93769778534
2026-03-30	34649321888
2026-04-06	29181542929
2026-04-13	37043125922
2026-04-20	107352281676
2026-04-27	14738300775
2026-05-04	12390227152
2026-05-11	26708073241
