region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NH	35016064	213	71	63
ITA/42	20068	1204	0	1
VPN	3626690	28	9	7
USA/VT	4438656	27	9	6
GitHub	3336712	21	7	7
JPN/13	493184	3	1	1
IND/MH	246592	1	1	0
NOR/50	3945472	16	0	2
USA/IL	493184	2	2	0
USA/NY	986368	6	2	1
AWS/us-east-1	1726144	7	7	0
DZA/16	246592	1	1	0
USA/MD	348992	2	1	1
AWS/us-east-2	246592	1	1	0
CHN	739776	3	3	0
USA/CA	1395968	8	4	3
USA/MA	493184	2	0	2
USA/NV	246592	1	1	0
USA/AZ	246592	1	1	0
NLD	246592	1	1	0
USA/ME	246592	1	1	0
USA	246592	1	1	0
EST/37	246592	1	1	0
CHE/VD	697984	4	2	2
MEX/CMX	697984	4	2	2
GCP/us-central1	246592	1	1	0
BRA/MG	246592	1	1	0
CHN/SH	246592	1	0	1
FRA/IDF	1395968	8	4	3
