date	bytes_sent	number_of_requests	number_of_downloads
2022-08-02	409105303	<50	<50
2022-08-03	565557413858	67220	<50
2022-08-04	190418065663	22540	<50
2022-08-07	187836922396	580	320
2022-08-08	105052348003	180	180
2022-08-09	107148424577	180	180
2022-08-10	86927881684	140	140
2022-08-11	90020884288	160	160
2022-08-12	93616186265	160	160
2022-08-13	75859953246	120	120
2022-08-14	7833361016	60	60
2022-08-16	602566232	<50	<50
2022-08-18	903849348	<50	<50
2022-08-19	602566232	<50	<50
2022-08-20	301283116	<50	<50
2022-08-21	1506415580	<50	<50
2022-08-22	602566232	<50	<50
2022-08-23	22820956146	<50	<50
2022-08-24	43509649419	680	100
2022-08-25	149166284134	240	240
2022-08-26	171905402325	300	300
2022-08-27	167574833325	280	280
2022-08-28	157486402743	280	280
2022-08-29	119168208161	200	200
2022-08-30	35357809523	60	60
2022-08-31	117399283559	200	200
2022-09-01	8446588182	<50	<50
2022-09-05	582131906	<50	<50
2022-09-06	662465820	<50	<50
2022-09-10	1987397460	<50	<50
2022-09-11	1987397460	<50	<50
2022-09-20	21481638514	<50	<50
2022-10-25	177633262325	300	300
2022-12-05	10138562679	2560	<50
2023-02-16	3952509026	480	<50
2023-02-17	6472034236	780	<50
2023-02-18	4492808336	540	<50
2023-02-19	3412551881	400	<50
2023-02-20	6268799905	760	<50
2023-02-21	2428272946	300	<50
2023-02-22	5100595075	620	<50
2023-02-23	696339967	80	<50
2023-02-24	1005913111	120	<50
2023-02-26	898588892	100	<50
2023-03-02	443483591	<50	<50
2023-03-03	1134355856	<50	<50
2023-03-08	443483591	<50	<50
2023-03-17	1929585406	<50	<50
2023-03-22	1134355856	<50	<50
2023-03-23	1450402655	<50	<50
2023-03-29	316046799	<50	<50
2023-03-30	351745959	<50	<50
2023-04-11	6935195221	<50	<50
2023-04-12	15228886420	<50	<50
2023-04-13	16657210636	<50	<50
2023-04-14	31947294387	60	60
2023-04-15	18243490005	<50	<50
2023-04-16	7617559918	<50	<50
2023-05-08	5387234258	640	<50
2023-05-09	6205442358	740	<50
2023-05-14	331232910	<50	<50
2023-05-23	272832	560	<50
2023-05-25	272832	560	<50
2023-05-26	272832	560	<50
2023-05-27	136416	280	<50
2023-05-28	136416	280	<50
2023-05-29	136416	280	<50
2023-05-30	136416	280	<50
2023-05-31	136416	280	<50
2023-06-01	136416	280	<50
2023-06-02	136416	280	<50
2023-06-03	136416	280	<50
2023-06-04	136416	280	<50
2023-06-05	136416	280	<50
2023-06-06	136416	280	<50
2023-06-07	136416	280	<50
2023-06-08	136416	280	<50
2023-06-09	136416	280	<50
2023-06-10	136416	280	<50
2023-06-11	136416	280	<50
2023-06-12	136416	280	<50
2023-06-13	136416	280	<50
2023-06-14	136416	280	<50
2023-06-15	136416	280	<50
2023-06-16	136416	280	<50
2023-06-17	272832	560	<50
2023-06-18	136416	280	<50
2023-06-19	136416	280	<50
2023-06-20	136416	280	<50
2023-06-21	136416	280	<50
2023-06-22	136416	280	<50
2023-06-23	136416	280	<50
2023-06-24	272832	560	<50
2023-06-25	16347045	280	<50
2023-06-26	32557674	300	<50
2023-06-27	136416	280	<50
2023-06-28	823098949	280	<50
2023-06-29	136416	280	<50
2023-06-30	136416	280	<50
2023-07-01	21750588	280	<50
2023-07-02	136416	280	<50
2023-07-03	5539959	280	<50
2023-07-04	136416	280	<50
2023-07-05	136416	280	<50
2023-07-06	136416	280	<50
2023-07-07	136416	280	<50
2023-07-08	136416	280	<50
2023-07-09	136416	280	<50
2023-07-10	136416	280	<50
2023-07-11	136416	280	<50
2023-07-12	136416	280	<50
2023-07-13	136416	280	<50
2023-07-14	136416	280	<50
2023-07-15	136416	280	<50
2023-07-16	136416	280	<50
2023-07-17	136416	280	<50
2023-07-18	136416	280	<50
2023-07-19	136416	280	<50
2023-07-20	136416	280	<50
2023-07-21	136416	280	<50
2023-07-22	136416	280	<50
2023-07-23	136416	280	<50
2023-07-24	136416	280	<50
2023-07-25	136416	280	<50
2023-07-26	136416	280	<50
2023-07-27	136416	280	<50
2023-07-28	136416	280	<50
2023-07-29	136416	280	<50
2023-07-30	331369326	280	<50
2023-07-31	136416	280	<50
2023-08-01	136416	280	<50
2023-08-02	136416	280	<50
2023-08-03	136416	280	<50
2023-08-04	136416	280	<50
2023-08-05	136416	280	<50
2023-08-06	136416	280	<50
2023-08-07	136416	280	<50
2023-08-08	136416	280	<50
2023-08-09	136416	280	<50
2023-08-10	136416	280	<50
2023-08-11	136416	280	<50
2023-08-12	136416	280	<50
2023-08-13	136416	280	<50
2023-08-14	136416	280	<50
2023-08-15	136416	280	<50
2023-08-16	136416	280	<50
2023-08-17	136416	280	<50
2023-08-18	136416	280	<50
2023-08-19	136416	280	<50
2023-08-20	136416	280	<50
2023-08-21	136416	280	<50
2023-08-22	136416	280	<50
2023-08-23	136416	280	<50
2023-08-24	136416	280	<50
2023-08-25	136416	280	<50
2023-08-26	136416	280	<50
2023-08-27	136416	280	<50
2023-08-28	136416	280	<50
2023-08-29	331369326	280	<50
2023-08-30	136416	280	<50
2023-08-31	662602236	280	<50
2023-09-01	136416	280	<50
2023-09-02	136416	280	<50
2023-09-03	409248	840	<50
2023-09-04	136416	280	<50
2023-09-05	136416	280	<50
2023-09-06	136416	280	<50
2023-09-07	272832	560	<50
2023-09-08	136416	280	<50
2023-09-09	136416	280	<50
2023-09-10	136416	280	<50
2023-09-11	136416	280	<50
2023-09-12	136416	280	<50
2023-09-13	136416	280	<50
2023-09-14	136416	280	<50
2023-09-15	136416	280	<50
2023-09-16	136416	280	<50
2023-09-17	136416	280	<50
2023-09-18	136416	280	<50
2023-09-19	136416	280	<50
2023-09-20	136416	280	<50
2023-09-21	136416	280	<50
2023-09-22	136416	280	<50
2023-09-23	136416	280	<50
2023-09-24	136416	280	<50
2023-09-25	272832	560	<50
2023-09-26	136416	280	<50
2023-09-27	331369326	280	<50
2023-09-28	14280744	<50	<50
2023-09-29	136416	280	<50
2023-09-30	136416	280	<50
2023-10-01	136416	280	<50
2023-10-02	136416	280	<50
2023-10-03	136416	280	<50
2023-10-10	136416	280	<50
2023-10-14	443483591	<50	<50
2023-10-19	136416	280	<50
2023-10-20	4966513782	600	<50
2023-10-21	7880806359	940	<50
2023-10-22	11548675034	1380	<50
2023-10-23	10397008736	1200	<50
2023-10-24	10452913653	1220	<50
2023-10-25	8175043344	980	<50
2023-10-28	136416	280	<50
2023-10-31	10076367039	1200	<50
2023-11-01	17828284029	2420	<50
2023-11-02	11079263620	1300	<50
2023-11-03	745311363665	1280	1280
2023-11-04	18916018286	<50	<50
2023-11-05	7248188087	880	<50
2023-11-06	4974061352	600	<50
2023-11-11	136416	280	<50
2023-11-12	5437270119	660	<50
2023-11-17	331232910	<50	<50
2023-11-19	147123528	60	<50
2023-11-21	152093186	340	<50
2023-11-24	13414790	<50	<50
2023-12-02	9635076	280	<50
2023-12-04	136416	280	<50
2023-12-07	136416	280	<50
2023-12-08	5539959	280	<50
2023-12-10	10123272785	2560	<50
2023-12-11	70545983	440	<50
2023-12-13	331232910	<50	<50
2023-12-18	1158138101	<50	<50
2024-01-04	662465820	<50	<50
2024-01-12	443483591	<50	<50
2024-01-16	558251760	<50	<50
2024-01-21	56140356	<50	<50
2024-01-22	290625996	240	60
2024-01-23	383894903	320	80
2024-01-24	714645408	360	100
2024-01-25	337291461	220	60
2024-01-26	571139664	440	100
2024-01-27	339318242	240	60
2024-01-28	297133146	260	60
2024-01-29	406938895	300	80
2024-01-30	264304116	240	60
2024-01-31	366981015	240	60
2024-02-01	491267239	380	80
2024-02-02	361980202	240	60
2024-02-03	382337837	260	60
2024-02-04	466184984	340	80
2024-02-05	401566771	320	80
2024-02-06	383895107	360	80
2024-02-07	465974601	380	100
2024-02-08	356070659	260	60
2024-02-09	503048490	440	100
2024-02-10	347837155	260	60
2024-02-11	463420456	340	80
2024-02-12	290910100	220	60
2024-02-22	38322180	<50	<50
2024-02-23	111691140	<50	<50
2024-02-24	15590904	<50	<50
2024-02-27	19914432	<50	<50
2024-02-29	23255340	<50	<50
2024-03-01	7795452	<50	<50
2024-03-02	7860960	<50	<50
2024-03-03	7860960	<50	<50
2024-03-04	12708552	<50	<50
2024-03-05	19455876	<50	<50
2024-03-07	12774060	<50	<50
2024-03-08	33864168	<50	<50
2024-03-09	7860960	<50	<50
2024-03-10	7860960	<50	<50
2024-03-12	2368406268	1600	620
2024-03-13	5865557821	2640	1020
2024-03-14	2229076301	660	260
2024-03-15	3518461992	1720	660
2024-03-18	12446520	<50	<50
2024-03-19	13363632	<50	<50
2024-03-21	7860960	<50	<50
2024-03-22	906685090	<50	<50
2024-03-23	17359620	<50	<50
2024-03-24	15590904	<50	<50
2024-03-25	20045448	<50	<50
2024-03-27	902225899	560	140
2024-03-28	3705315230	2860	680
2024-03-29	884587573	700	160
2024-03-30	122195630	60	<50
2024-04-02	115230793	80	<50
2024-04-03	3761832842	2700	420
2024-04-04	19362123925	9120	1400
2024-04-05	1393235271	940	220
2024-04-06	997119289	740	180
2024-04-07	748013233	560	140
2024-04-08	398317237	260	60
2024-04-09	21397997512	17440	2640
2024-04-10	259825753	160	<50
2024-04-11	2044178143	11100	<50
2024-04-12	1559109794	8580	<50
2024-04-14	49842119	<50	<50
2024-04-15	53448519	<50	<50
2024-04-16	425929546	2160	<50
2024-04-17	7860960	<50	<50
2024-04-19	21748656	<50	<50
2024-04-22	7795452	<50	<50
2024-04-23	470244737	1920	<50
2024-04-25	556426146	2340	<50
2024-04-28	10088232	<50	<50
2024-05-01	7795452	<50	<50
2024-05-02	1190095340	4420	<50
2024-05-04	743898374	2500	<50
2024-05-06	544328808	1760	<50
2024-05-07	935651112	540	180
2024-05-08	741734511	440	140
2024-05-09	872551750	420	140
2024-05-10	638313385	420	140
2024-05-11	329718972	160	60
2024-05-12	7795452	<50	<50
2024-05-13	20176464	<50	<50
2024-05-14	13625664	<50	<50
2024-05-15	203456058	80	<50
2024-05-18	275323696	180	60
2024-05-19	28412887	<50	<50
2024-05-20	113173480	60	<50
2024-05-21	263896844	120	<50
2024-05-23	7795452	<50	<50
2024-05-24	274259572	140	<50
2024-05-25	104898448	60	<50
2024-05-26	258069501	140	<50
2024-05-30	93176351	60	<50
2024-06-01	64918428	<50	<50
2024-06-02	55812816	<50	<50
2024-06-03	1069546870	<50	<50
2024-06-04	47100252	<50	<50
2024-06-05	31509348	<50	<50
2024-06-06	755289732	<50	<50
2024-06-07	31378332	<50	<50
2024-06-08	352897351	160	60
2024-06-09	481072503	220	80
2024-06-10	41990628	<50	<50
2024-06-11	120534720	<50	<50
2024-06-12	451228520	140	60
2024-06-13	175666065	80	<50
2024-06-15	49786080	<50	<50
2024-06-16	232553400	<50	<50
2024-06-17	7795452	<50	<50
2024-06-18	78478584	<50	<50
2024-06-19	255010979	120	<50
2024-06-20	7860960	<50	<50
2024-06-23	7860960	<50	<50
2024-06-24	132843392	60	<50
2024-06-25	7795452	<50	<50
2024-06-26	13822188	<50	<50
2024-06-27	86312470	60	<50
2024-06-30	9367644	<50	<50
2024-07-01	27775392	<50	<50
2024-07-02	7860960	<50	<50
2024-07-04	12184488	<50	<50
2024-07-05	21552132	<50	<50
2024-07-06	12118980	<50	<50
2024-07-07	17032080	<50	<50
2024-07-08	11332884	<50	<50
2024-07-11	2231095749	<50	<50
2024-07-13	944866883	400	120
2024-07-14	7860960	<50	<50
2024-07-15	837026195	380	120
2024-07-16	1118719978	560	180
2024-07-17	712531837	460	140
2024-07-18	171790013	80	<50
2024-07-19	955755877	460	140
2024-07-20	21727764	<50	<50
2024-07-21	23648388	<50	<50
2024-07-22	8308135327	960	800
2024-07-23	488469338	220	80
2024-07-24	11725932	<50	<50
2024-07-25	584131444	280	100
2024-07-26	38846155	<50	<50
2024-07-27	5685635844	540	540
2024-07-28	234922432	160	60
2024-07-29	120238081	<50	<50
2024-07-30	7795452	<50	<50
2024-08-01	326077586	160	<50
2024-08-02	83144027	<50	<50
2024-08-03	12577536	<50	<50
2024-08-04	345393417	160	40
2024-08-05	21879672	<50	<50
2024-08-07	39685494	<50	<50
2024-08-08	232520158	120	<50
2024-08-09	7795452	<50	<50
2024-08-10	7795452	<50	<50
2024-08-11	144786046	80	<50
2024-08-13	115948829	60	<50
2024-08-14	11332884	<50	<50
2024-08-16	7860960	<50	<50
2024-08-17	13822188	<50	<50
2024-08-18	9891708	<50	<50
2024-08-19	148511415	80	<50
2024-08-20	19783416	<50	<50
2024-08-21	9564168	<50	<50
2024-08-22	22403736	<50	<50
2024-08-23	13756680	<50	<50
2024-08-24	29609616	<50	<50
2024-08-25	28748726	<50	<50
2024-08-26	173944519	80	<50
2024-08-27	15256579584	60	<50
2024-08-28	660824558	<50	<50
2024-08-29	13069071593	<50	<50
2024-08-30	35452445046	2580	2580
2024-08-31	18276528008	<50	<50
2024-09-02	8453038562	<50	<50
2024-09-03	3464650563	<50	<50
2024-09-04	73577151057	140	140
2024-09-05	36845587749	80	80
2024-09-06	34950709439	160	60
2024-09-07	31076151061	1320	<50
2024-09-08	57856870528	2660	100
2024-09-09	63437024807	2980	120
2024-09-10	66698009941	3140	120
2024-09-11	53324527575	2500	80
2024-09-12	833335047	<50	<50
2024-09-13	130564036	<50	<50
2024-09-14	253355874	60	<50
2024-09-15	17359620	<50	<50
2024-09-16	11660424	<50	<50
2024-09-17	25089564	<50	<50
2024-09-18	19521384	<50	<50
2024-09-19	4127004	<50	<50
2024-09-20	10131133745	2560	<50
2024-09-21	2732751690	1280	400
2024-09-22	437938101	180	60
2024-09-23	10595953119	2760	60
2024-09-24	550591861	380	120
2024-09-25	334886538	100	<50
2024-09-26	732131671	360	120
2024-09-27	189920470	80	<50
2024-09-28	4061496	<50	<50
2024-09-29	638692278	280	100
2024-09-30	37012020	<50	<50
2024-10-01	414449341	200	60
2024-10-02	378717904	200	60
2024-10-03	58826184	<50	<50
2024-10-04	284408249	120	<50
2024-10-05	305349766	160	60
2024-10-06	1140249866	<50	<50
2024-10-07	2705768441	160	80
2024-10-08	718888972	<50	<50
2024-10-09	1383050092	<50	<50
2024-10-10	6320052936	60	60
2024-10-11	3035583768	<50	<50
2024-10-12	8042315796	80	80
2024-10-13	4555013352	40	40
2024-10-14	163405624	<50	<50
2024-10-15	236578060	<50	<50
2024-10-16	344920128	<50	<50
2024-10-17	170873536	<50	<50
2024-10-18	292791470	<50	<50
2024-10-19	434630037	220	60
2024-10-20	24106944	<50	<50
2024-10-21	11890947965	1340	1300
2024-10-22	79133664	<50	<50
2024-10-23	40287420	<50	<50
2024-10-24	41131691	<50	<50
2024-10-25	176908580	100	<50
2024-10-26	15656412	<50	<50
2024-10-27	30068172	<50	<50
2024-10-28	4127004	<50	<50
2024-10-29	18407748	<50	<50
2024-10-30	52586171	<50	<50
2024-10-31	40919409	<50	<50
2024-11-01	39959880	<50	<50
2024-11-04	12381012	<50	<50
2024-11-05	13691172	<50	<50
2024-11-07	25548120	<50	<50
2024-11-09	6223260	<50	<50
2024-11-10	14084220	<50	<50
2024-11-11	18604272	<50	<50
2024-11-12	56271372	<50	<50
2024-11-13	15918444	<50	<50
2024-11-14	23779404	<50	<50
2024-11-15	18211224	<50	<50
2024-11-16	206415708	<50	<50
2024-11-17	121189800	<50	<50
2024-11-18	12315504	<50	<50
2024-11-19	122491658	80	<50
2024-11-20	2794830252	<50	<50
2024-11-21	50048112	<50	<50
2024-11-22	98262000	<50	<50
2024-11-23	1000278383	<50	<50
2024-11-24	235501260	<50	<50
2024-11-25	63542760	<50	<50
2024-11-26	139990596	<50	<50
2024-11-27	380535972	<50	<50
2024-11-28	244410348	<50	<50
2024-11-29	263866224	<50	<50
2024-11-30	100161732	<50	<50
2024-12-01	72189816	<50	<50
2024-12-02	76052604960	9120	<50
2024-12-03	31806378513	3820	<50
2024-12-04	54895704	<50	<50
2024-12-05	23713896	<50	<50
2024-12-09	4192512	<50	<50
2025-01-03	14084220	<50	<50
2025-01-19	50113620	<50	<50
2025-02-10	1034956361	<50	<50
2025-02-11	2551330871	<50	<50
2025-02-12	366221794	<50	<50
2025-02-13	2982686195	<50	<50
2025-02-16	1950280681	<50	<50
2025-02-19	1594253514	<50	<50
2025-02-20	632227057	<50	<50
2025-02-21	1200481227	<50	<50
2025-03-03	5764704	<50	<50
2025-03-24	10022724	<50	<50
2025-03-28	698037668	<50	<50
2025-04-02	69274206	320	<50
2025-04-04	7972761950	5320	1280
2025-04-11	13505995	80	<50
2025-07-26	22164081641	440	<50
2025-07-27	4106175682	80	<50
2025-07-28	37683747091	760	<50
2025-07-29	22736218538	460	<50
2025-07-30	57415405606	1160	<50
2025-07-31	32411855485	640	<50
2025-08-01	32478160050	640	<50
2025-08-02	26378436899	520	<50
2025-08-03	23879194471	480	<50
2025-08-04	34652947841	700	<50
2025-08-05	24356515971	480	<50
2025-08-06	23232379072	460	<50
2025-08-07	18363831900	360	<50
