week_start	Neurophysiology
2021-09-27	26800026646
2022-01-17	63695370
2022-02-07	13929170320
2022-04-11	7091014227
2022-05-16	5854470
2022-06-27	40182933
2022-07-11	33720753335
2022-07-25	790654203
2022-08-01	6851609338
2022-08-08	20423860532
2022-08-15	276662035
2022-08-22	28535563022
2022-08-29	7209013345
2022-09-05	366864932
2022-09-12	26800026646
2022-10-03	26800026646
2022-10-17	26800026646
2022-12-12	26800026646
2023-01-02	26923852822
2023-01-16	23180213
2023-01-30	102664170
2023-02-06	26800026646
2023-02-13	569514806
2023-02-20	913389012
2023-04-10	3531730501
2023-04-17	24671681119
2023-05-08	452206832
2023-05-15	46679432
2023-05-22	46835760
2023-05-29	26841007936
2023-06-05	37110596
2023-06-12	44324893
2023-06-19	3617455246
2023-06-26	442778254
2023-07-03	71583894
2023-07-10	40996683
2023-07-17	37197300
2023-07-24	653890824
2023-07-31	40977470
2023-08-07	37126340
2023-08-14	26841078876
2023-08-21	26877567958
2023-08-28	26500728924
2023-09-04	47036704
2023-09-11	40506306
2023-09-18	40950610
2023-09-25	14040560345
2023-10-02	156235810
2023-10-09	78909538
2023-10-16	869110713
2023-10-23	46492340497
2023-10-30	1486685806
2023-11-06	500138361
2023-11-13	36374756391
2023-11-20	37384733505
2023-11-27	36034222695
2023-12-04	26547283893
2023-12-11	7565657186
2023-12-18	26800026646
2024-01-01	85056733
2024-01-22	2999779720
2024-01-29	2792262863
2024-02-05	2324811692
2024-02-12	2069959895
2024-02-19	1480380745
2024-02-26	1840707776
2024-03-04	1928889227
2024-03-11	40398127697
2024-03-18	12385947454
2024-03-25	31109751543
2024-04-01	15332050325
2024-04-08	4273203533
2024-04-15	3456329742
2024-04-22	1894555174
2024-04-29	3781311716
2024-05-06	8857725220
2024-05-13	39438258282
2024-05-20	5081900771
2024-05-27	17751571360
2024-06-03	4934189873
2024-06-10	5332140901
2024-06-17	4796309323
2024-06-24	3021044562
2024-07-01	580121120
2024-07-08	3619338229
2024-07-15	11584300103
2024-07-22	23551683360
2024-07-29	7317940899
2024-08-05	6074304848
2024-08-12	6724436455
2024-08-19	2752397325
2024-08-26	21383777990
2024-09-02	11064839036
2024-09-09	9546305090
2024-09-16	5235129678
2024-09-23	15470444574
2024-09-30	8233494198
2024-10-07	8655266324
2024-10-14	6896039187
2024-10-21	20643199228
2024-10-28	5966725300
2024-11-04	11099746649
2024-11-11	9824906294
2024-11-18	10981100504
2024-11-25	37065527227
2024-12-02	45214536482
2024-12-09	122310997
2024-12-30	11680064
2025-01-13	407131757
2025-01-20	271561488
2025-01-27	72897620
2025-02-10	160524657
2025-02-17	265477537
2025-02-24	31642536565
2025-03-03	414127276
2025-03-17	4122462004
2025-03-31	94163254
2025-04-07	19909200
2025-04-21	9228341579
2025-05-05	18641403401
2025-05-26	23180213
2025-06-16	53600053292
2025-06-23	26800091842
2025-07-14	26800048378
2025-07-21	1191720671
2025-07-28	8215463520
2025-08-04	5826366648
2025-08-11	6421967890
2025-08-18	2668069230
2025-08-25	3730986585
2025-09-01	4010340121
2025-09-08	4668494375
2025-09-15	188675326
2025-09-22	628478017
2025-09-29	85647854
2025-10-06	57567225466
2025-10-13	97761129444
2025-10-20	65730614971
2025-10-27	141406209121
2025-11-03	399427054089
2025-11-10	312274192313
2025-11-17	195726906262
2025-11-24	200898312143
2025-12-01	201188385047
2025-12-08	151206387701
2025-12-15	330586381543
2025-12-22	1495421820
2025-12-29	21897978114
2026-01-05	271640235598
2026-01-12	52782006131
2026-01-19	149981629217
2026-01-26	225651651588
2026-02-02	204516564858
2026-02-09	251500093827
2026-02-16	211275595893
2026-02-23	251224689876
2026-03-02	189417302197
2026-03-09	78661681434
2026-03-16	137073971062
2026-03-23	105370685329
2026-03-30	75412004219
2026-04-06	14745454701
2026-04-13	52627159738
2026-04-20	130398245412
2026-04-27	29932524934
2026-05-04	27449903595
2026-05-11	7018582207
2026-05-18	22562027572
2026-05-25	55631794111
2026-06-01	7416469940
2026-06-08	13698350562
2026-06-15	47677833006
2026-06-22	53908800605
2026-06-29	39759071877
