date	bytes_sent
2021-09-30	26800026646
2022-01-23	63695370
2022-02-10	13929170320
2022-04-16	3498853782
2022-04-17	3592160445
2022-05-17	5854470
2022-06-27	40182933
2022-07-12	3706501960
2022-07-13	12563131068
2022-07-14	14350837598
2022-07-15	3100282709
2022-07-27	21281695
2022-07-31	769372508
2022-08-01	2385335874
2022-08-02	1837590284
2022-08-03	2031244086
2022-08-04	98849355
2022-08-07	498589739
2022-08-08	3862426635
2022-08-09	2991383786
2022-08-10	3396490465
2022-08-11	3388582047
2022-08-12	3807016821
2022-08-13	2424636708
2022-08-14	553324070
2022-08-16	42563390
2022-08-18	63845085
2022-08-19	42563390
2022-08-20	21281695
2022-08-21	106408475
2022-08-22	42563390
2022-08-23	1421859024
2022-08-24	3471985448
2022-08-25	5491858967
2022-08-26	5685300734
2022-08-27	5661956137
2022-08-28	6760039322
2022-08-29	3486026671
2022-08-30	546190366
2022-08-31	2933903760
2022-09-01	242892548
2022-09-06	52409276
2022-09-10	157227828
2022-09-11	157227828
2022-09-12	26800026646
2022-10-03	26800026646
2022-10-20	26800026646
2022-12-18	26800026646
2023-01-04	26800026646
2023-01-05	94241892
2023-01-07	29584284
2023-01-19	23180213
2023-02-01	86903189
2023-02-02	15760981
2023-02-07	26800026646
2023-02-16	63695370
2023-02-17	243455462
2023-02-18	182546732
2023-02-19	79817242
2023-02-20	194915229
2023-02-21	145023741
2023-02-22	218892364
2023-02-23	239582772
2023-02-26	114974906
2023-04-11	140081268
2023-04-12	688496757
2023-04-13	881909754
2023-04-14	988631198
2023-04-15	579192902
2023-04-16	253418622
2023-04-18	24671681119
2023-05-08	63695370
2023-05-09	362306824
2023-05-14	26204638
2023-05-18	46679432
2023-05-23	11708940
2023-05-25	11708940
2023-05-26	11708940
2023-05-27	5854470
2023-05-28	5854470
2023-05-29	5854470
2023-05-30	26805881116
2023-05-31	5854470
2023-06-01	5854470
2023-06-02	5854470
2023-06-03	5854470
2023-06-04	5854470
2023-06-05	5819470
2023-06-06	2018776
2023-06-07	5854470
2023-06-08	5854470
2023-06-09	5854470
2023-06-10	5854470
2023-06-11	5854470
2023-06-12	5823746
2023-06-13	5854470
2023-06-14	5854470
2023-06-15	5854470
2023-06-16	5917238
2023-06-17	11708940
2023-06-18	3311559
2023-06-19	4678502
2023-06-20	5854470
2023-06-21	5854470
2023-06-22	5955126
2023-06-23	5854470
2023-06-24	11804848
2023-06-25	3577453360
2023-06-26	281280166
2023-06-27	5854470
2023-06-28	5959950
2023-06-29	5854398
2023-06-30	5854470
2023-07-01	132120330
2023-07-02	5854470
2023-07-03	36350522
2023-07-04	5854470
2023-07-05	5854470
2023-07-06	5854470
2023-07-07	5961022
2023-07-08	5854470
2023-07-09	5854470
2023-07-10	5770167
2023-07-11	5854470
2023-07-12	5854470
2023-07-13	5854470
2023-07-14	5954166
2023-07-15	5854470
2023-07-16	5854470
2023-07-17	5854470
2023-07-18	2374056
2023-07-19	5854470
2023-07-20	5854470
2023-07-21	5550894
2023-07-22	5854470
2023-07-23	5854470
2023-07-24	29034683
2023-07-25	5854470
2023-07-26	5854470
2023-07-27	5854470
2023-07-28	544227539
2023-07-29	58263746
2023-07-30	4801446
2023-07-31	5854470
2023-08-01	5854470
2023-08-02	5854470
2023-08-03	5854470
2023-08-04	5850650
2023-08-05	5854470
2023-08-06	5854470
2023-08-07	5854470
2023-08-08	5854470
2023-08-09	5854470
2023-08-10	2988056
2023-08-11	4865934
2023-08-12	5854470
2023-08-13	5854470
2023-08-14	5954230
2023-08-15	5854470
2023-08-16	5854470
2023-08-17	5854470
2023-08-18	26805881116
2023-08-19	5854470
2023-08-20	5825650
2023-08-21	43102492
2023-08-22	5854470
2023-08-23	26805881116
2023-08-24	5955126
2023-08-25	5826374
2023-08-26	5854470
2023-08-27	5093910
2023-08-28	5950514
2023-08-29	32059108
2023-08-30	5854470
2023-08-31	26421738012
2023-09-01	5854470
2023-09-02	5854470
2023-09-03	23417880
2023-09-04	5954942
2023-09-05	5854470
2023-09-06	5954942
2023-09-07	11708940
2023-09-08	5854470
2023-09-09	5854470
2023-09-10	5854470
2023-09-11	5854470
2023-09-12	5854470
2023-09-13	5854470
2023-09-14	5279998
2023-09-15	5854470
2023-09-16	5954654
2023-09-17	5853774
2023-09-18	5854470
2023-09-19	5854470
2023-09-20	5854470
2023-09-21	5854470
2023-09-22	5854470
2023-09-23	5854470
2023-09-24	5823790
2023-09-25	11708940
2023-09-26	13973374417
2023-09-27	32059108
2023-09-28	5854470
2023-09-29	5854470
2023-09-30	5854470
2023-10-01	5854470
2023-10-02	38501927
2023-10-03	111879661
2023-10-08	5854222
2023-10-10	5854470
2023-10-11	61346128
2023-10-13	5854470
2023-10-15	5854470
2023-10-20	63695370
2023-10-21	394487528
2023-10-22	410927815
2023-10-23	294729841
2023-10-24	528481028
2023-10-25	9666375198
2023-10-26	9196873314
2023-10-28	26805881116
2023-10-31	325371193
2023-11-01	599002588
2023-11-02	311761775
2023-11-05	250550250
2023-11-06	281494680
2023-11-07	32399647
2023-11-12	186244034
2023-11-13	72823576
2023-11-14	26800026646
2023-11-17	26204638
2023-11-18	5854470
2023-11-19	9469847061
2023-11-21	37363290961
2023-11-24	21442544
2023-11-27	26800026646
2023-11-28	9228341579
2023-12-03	5854470
2023-12-04	51693925
2023-12-06	5854470
2023-12-08	35738932
2023-12-09	26453996566
2023-12-11	3901099236
2023-12-12	3664557950
2023-12-18	26800026646
2024-01-02	32647457
2024-01-04	52409276
2024-01-22	310249876
2024-01-23	337500246
2024-01-24	615742830
2024-01-25	424821799
2024-01-26	359285904
2024-01-27	465528762
2024-01-28	486650303
2024-01-29	464459876
2024-01-30	377114151
2024-01-31	432306512
2024-02-01	836071892
2024-02-02	317369647
2024-02-03	390937517
2024-02-04	392039214
2024-02-05	325719152
2024-02-06	355039485
2024-02-07	306558165
2024-02-08	257790884
2024-02-09	517581981
2024-02-10	244266682
2024-02-11	317855343
2024-02-12	445069234
2024-02-13	282692232
2024-02-14	364129848
2024-02-15	183308485
2024-02-16	352044478
2024-02-17	265855697
2024-02-18	176859921
2024-02-19	289706075
2024-02-20	206750552
2024-02-21	207172341
2024-02-22	172968822
2024-02-23	280770320
2024-02-24	158828045
2024-02-25	164184590
2024-02-26	152990840
2024-02-27	178120583
2024-02-28	331187555
2024-02-29	383291282
2024-03-01	350071869
2024-03-02	276716268
2024-03-03	168329379
2024-03-04	207590729
2024-03-05	207272248
2024-03-06	82650535
2024-03-07	303597393
2024-03-08	398937310
2024-03-09	315234892
2024-03-10	413606120
2024-03-11	206935294
2024-03-12	3147420468
2024-03-13	11926034657
2024-03-14	2911991216
2024-03-15	7387647886
2024-03-16	9097307641
2024-03-17	5720790535
2024-03-18	6635105299
2024-03-19	1458532387
2024-03-20	2040255667
2024-03-21	1956025575
2024-03-22	116074974
2024-03-23	102763430
2024-03-24	77190122
2024-03-25	1334108417
2024-03-26	1449987578
2024-03-27	2584135907
2024-03-28	6324660473
2024-03-29	4941736687
2024-03-30	837516887
2024-03-31	13637605594
2024-04-01	599407210
2024-04-02	1399844979
2024-04-03	2037564389
2024-04-04	5444572406
2024-04-05	2541267427
2024-04-06	1586906487
2024-04-07	1722487427
2024-04-08	1142337292
2024-04-09	1120999229
2024-04-10	1144562236
2024-04-11	12210976
2024-04-13	845262848
2024-04-14	7830952
2024-04-15	1036967270
2024-04-16	583218344
2024-04-17	12343704
2024-04-18	9888236
2024-04-19	1794135716
2024-04-20	7830952
2024-04-21	11945520
2024-04-22	506595914
2024-04-23	223556802
2024-04-24	154103256
2024-04-25	989593634
2024-04-26	12940980
2024-04-28	7764588
2024-05-01	35106556
2024-05-02	2029695717
2024-05-03	7830952
2024-05-04	1708678491
2024-05-06	1208502794
2024-05-07	1750341700
2024-05-08	1591026330
2024-05-09	2495604163
2024-05-10	961594758
2024-05-11	842758159
2024-05-12	7897316
2024-05-13	160525001
2024-05-14	9850588448
