date	bytes_sent	number_of_requests	number_of_downloads
2024-09-30	133497360	80	80
2024-10-01	259024840	380	120
2024-10-17	112686656	60	60
2024-10-21	169772096	100	100
2024-11-15	267488	<50	<50
2024-11-16	1337440	<50	<50
2024-11-17	6534120	<50	<50
2024-11-19	3286256	<50	<50
2024-11-20	2814368	<50	<50
2024-11-22	47969840	140	<50
2024-11-23	5599800	<50	<50
2024-12-02	12120656	<50	<50
2024-12-03	6255496	<50	<50
2024-12-04	1120248	<50	<50
2024-12-26	2001464	<50	<50
2024-12-30	2001464	<50	<50
2025-02-16	1138832	<50	<50
2025-04-21	178846296	100	100
2025-07-09	847832	<50	<50
2025-07-11	46360680	<50	<50
2025-07-12	367126968	620	340
2025-07-13	71610688	220	<50
2025-07-15	71603032	120	<50
2025-07-26	8990752	<50	<50
2025-07-27	5359392	<50	<50
2025-07-28	5352616	<50	<50
2025-07-29	19243232	<50	<50
2025-07-30	5387328	<50	<50
2025-07-31	13005736	<50	<50
2025-08-01	16151520	<50	<50
2025-08-02	26094568	<50	<50
2025-08-03	12201400	<50	<50
2025-08-04	12969704	<50	<50
2025-08-05	8635272	<50	<50
2025-08-06	5060912	<50	<50
2025-08-07	3995800	<50	<50
2025-08-08	4920544	<50	<50
2025-08-09	5727536	<50	<50
2025-08-10	14745248	<50	<50
2025-08-11	6736368	<50	<50
2025-08-12	7379712	<50	<50
2025-08-13	10974768	<50	<50
2025-08-14	140166912	340	340
2025-08-15	22415392	<50	<50
2025-08-16	12256968	<50	<50
2025-08-17	13153784	<50	<50
2025-08-18	5860368	<50	<50
2025-08-19	1933400	<50	<50
2025-08-20	8232104	<50	<50
2025-08-21	16028160	<50	<50
2025-08-22	8486712	<50	<50
2025-08-24	1581288	<50	<50
2025-08-27	3770800	<50	<50
2025-08-28	2874456	<50	<50
2025-08-29	15694672	<50	<50
2025-08-30	1118232	<50	<50
2025-08-31	13714400	<50	<50
2025-09-01	2162848	<50	<50
2025-09-02	772648	<50	<50
2025-09-03	7026776	<50	<50
2025-09-04	25434224	<50	<50
2025-09-05	5341376	<50	<50
2025-09-06	5774680	<50	<50
2025-09-07	9008560	<50	<50
2025-09-08	4915000	<50	<50
2025-09-09	6934384	<50	<50
2025-09-10	14864536	<50	<50
2025-09-11	2641784	<50	<50
2025-09-12	2963704	<50	<50
2025-09-13	5642992	<50	<50
2025-10-01	172083608	440	440
2025-10-08	3191608	<50	<50
2025-10-13	3399560	<50	<50
2025-11-15	3225712	<50	<50
2025-11-17	847832	<50	<50
2025-11-25	847832	<50	<50
2025-12-12	1336752	<50	<50
2025-12-13	2263696	<50	<50
2025-12-14	1670000	<50	<50
2025-12-15	6551680	<50	<50
2025-12-16	306318496	240	240
2025-12-17	6779984	<50	<50
2025-12-18	319385544	240	240
2025-12-19	310662664	240	240
2025-12-20	2299872	<50	<50
2025-12-21	7573688	<50	<50
2025-12-22	408200	<50	<50
2025-12-23	2354496	<50	<50
2025-12-24	2619152	<50	<50
2025-12-25	991704	<50	<50
2025-12-26	8314312	<50	<50
2025-12-27	11021192	<50	<50
2025-12-28	2778840	<50	<50
2025-12-29	4101072	<50	<50
2025-12-30	8189056	<50	<50
2025-12-31	6107712	<50	<50
2026-01-01	4281280	<50	<50
2026-01-02	6630792	<50	<50
2026-01-03	7570104	<50	<50
2026-01-04	2767496	<50	<50
2026-01-05	2661416	<50	<50
2026-01-06	4148640	<50	<50
2026-01-07	6781256	<50	<50
2026-01-08	2639448	<50	<50
2026-01-09	3383008	<50	<50
2026-01-10	3818448	<50	<50
2026-01-11	5937200	<50	<50
2026-01-14	504112	<50	<50
2026-01-15	2672368	<50	<50
2026-01-16	293422752	460	460
2026-01-17	94071648	<50	<50
2026-01-18	97915344	<50	<50
2026-01-19	34914312	<50	<50
2026-01-22	3140936	<50	<50
2026-01-23	18752480	<50	<50
2026-01-24	4138584	<50	<50
2026-01-26	2420880	<50	<50
2026-01-27	22508408	<50	<50
2026-01-28	31081360	<50	<50
2026-01-29	19495256	<50	<50
2026-01-30	17496296	<50	<50
2026-01-31	13436104	<50	<50
2026-02-01	5485120	<50	<50
2026-02-02	12807400	<50	<50
2026-02-03	3397760	<50	<50
2026-02-04	19386056	<50	<50
2026-02-05	5316360	<50	<50
2026-02-19	1223632	<50	<50
2026-02-20	24638384	60	<50
2026-02-24	6207088	<50	<50
2026-02-25	32851204	80	<50
2026-02-26	31203740	80	<50
2026-02-27	40467900	80	<50
2026-02-28	30940632	100	<50
2026-03-01	30032448	60	<50
2026-03-02	38150044	80	<50
2026-03-03	20330352	<50	<50
2026-03-04	18766432	60	<50
2026-03-05	24013368	60	<50
2026-03-06	32655904	80	<50
2026-03-07	32382652	80	<50
2026-03-08	22020120	60	<50
2026-03-09	19891424	60	<50
2026-03-10	27000960	60	<50
2026-03-16	281992	<50	<50
2026-03-18	2899800	<50	<50
2026-03-19	238747840	180	180
2026-03-21	1058096	<50	<50
2026-03-24	6713648	<50	<50
2026-03-25	2214248	<50	<50
2026-03-26	11943396	<50	<50
2026-03-27	17072784	<50	<50
2026-03-28	7377712	<50	<50
2026-03-29	27583952	<50	<50
2026-03-30	4323848	<50	<50
2026-03-31	11163512	<50	<50
2026-04-01	9562056	<50	<50
2026-04-02	1897512	<50	<50
2026-04-03	13236080	<50	<50
2026-04-04	46328800	<50	<50
2026-04-05	58783544	<50	<50
2026-04-06	19587560	<50	<50
2026-04-07	49975272	<50	<50
2026-04-08	25225240	<50	<50
2026-04-09	6532884	<50	<50
2026-04-10	25869912	<50	<50
2026-04-11	57381248	<50	<50
2026-04-12	47849824	<50	<50
2026-04-13	41412088	<50	<50
2026-04-14	38433200	<50	<50
2026-04-15	26924952	<50	<50
2026-04-16	23634768	<50	<50
2026-04-17	24832400	<50	<50
2026-04-18	16967424	<50	<50
2026-04-19	5400880	<50	<50
2026-04-20	5874192	<50	<50
2026-04-21	239099984	180	180
2026-04-22	30426728	<50	<50
2026-04-23	16967608	<50	<50
2026-04-24	12984024	<50	<50
2026-04-25	16290296	<50	<50
2026-04-26	11702728	<50	<50
2026-04-27	3558840	<50	<50
2026-04-28	4875088	<50	<50
2026-04-29	433680	<50	<50
2026-04-30	5380040	<50	<50
2026-05-01	12865720	<50	<50
2026-05-04	254560	<50	<50
2026-05-08	9089328	<50	<50
2026-05-12	241896	<50	<50
2026-05-14	36697996	60	<50
2026-05-15	28271676	80	<50
2026-05-16	42717308	120	<50
2026-05-17	53799892	120	<50
2026-05-18	225412444	220	180
2026-05-19	142416256	180	100
2026-05-20	656230172	1540	480
2026-05-21	30586252	80	<50
2026-05-22	36665728	60	<50
2026-05-23	57079984	80	<50
2026-05-24	102891600	140	60
2026-05-25	67788340	100	60
2026-05-26	130548388	100	100
2026-05-27	206166204	380	160
2026-05-28	157586864	240	140
2026-05-29	101960940	120	100
2026-05-30	324241204	840	300
2026-05-31	88924764	120	60
2026-06-01	280009832	800	260
2026-06-02	26990220	60	<50
2026-06-03	16206736	<50	<50
2026-06-04	22091680	<50	<50
2026-06-05	23616180	<50	<50
2026-06-06	10611752	<50	<50
2026-06-07	10853320	<50	<50
2026-06-08	231862612	740	240
2026-06-09	23007752	<50	<50
2026-06-10	81331304	180	60
2026-06-11	68217852	160	60
2026-06-12	83422048	240	60
2026-06-13	89068300	220	60
2026-06-14	43063804	60	<50
2026-06-15	29737016	60	<50
2026-06-16	46492068	120	<50
2026-06-17	23476672	60	<50
2026-06-18	43431244	100	<50
2026-06-19	11917284	<50	<50
2026-06-20	39530020	100	<50
2026-06-21	20249968	60	<50
2026-06-22	9382400	<50	<50
2026-06-23	62735848	140	<50
2026-06-24	30531544	100	<50
2026-06-25	31222020	100	<50
2026-06-26	181338840	220	160
2026-06-27	31675352	80	<50
2026-06-28	44304924	140	<50
2026-06-29	86162408	120	60
2026-06-30	17867548	60	<50
2026-07-01	26414948	80	<50
2026-07-02	77955380	180	<50
2026-07-03	48560696	100	<50
2026-07-04	48695356	180	<50
2026-07-05	8537124	<50	<50
