asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-helloapril-7/sub-helloapril-7_ses-20251006.nwb	188981292	286	20	8
sub-iloveitaly-8/sub-iloveitaly-8_ses-20250813.nwb	286500408	355	21	9
sub-helloapril-9/sub-helloapril-9_ses-20251117.nwb	278548932	217	18	7
sub-helloapril-7/sub-helloapril-7_ses-20250929.nwb	275546464	217	18	7
sub-helloapril-3/sub-helloapril-3_ses-20251020.nwb	262093612	257	21	10
sub-helloapril-3/sub-helloapril-3_ses-20251124.nwb	289714140	332	23	11
sub-helloapril-3/sub-helloapril-3_ses-20250808.nwb	478330238	392	22	11
sub-iloveitaly-8/sub-iloveitaly-8_ses-20251113.nwb	352655548	549	27	16
sub-helloapril-9/sub-helloapril-9_ses-20251103.nwb	268244060	293	20	8
sub-helloapril-9/sub-helloapril-9_ses-20251124.nwb	266803132	288	20	8
sub-helloapril-3/sub-helloapril-3_ses-20250903.nwb	270714900	284	20	9
sub-helloapril-9/sub-helloapril-9_ses-20251027.nwb	271079668	287	20	8
sub-iloveitaly-5/sub-iloveitaly-5_ses-20251125.nwb	276826972	288	20	8
sub-iloveitaly-5/sub-iloveitaly-5_ses-20251120.nwb	302724104	235	21	7
sub-iloveitaly-5/sub-iloveitaly-5_ses-20251007.nwb	304802004	291	21	8
sub-helloapril-9/sub-helloapril-9_ses-20251110.nwb	304062144	365	23	11
sub-helloapril-3/sub-helloapril-3_ses-20251006.nwb	326295528	584	29	17
sub-helloapril-9/sub-helloapril-9_ses-20251006.nwb	289403048	295	22	10
sub-helloapril-9/sub-helloapril-9_ses-20251020.nwb	270533460	217	18	7
sub-iloveitaly-5/sub-iloveitaly-5_ses-20250813.nwb	246133268	286	24	8
sub-iloveitaly-8/sub-iloveitaly-8_ses-20250930.nwb	169983284	220	13	7
sub-helloapril-3/sub-helloapril-3_ses-20251013.nwb	179738724	248	17	8
sub-helloapril-7/sub-helloapril-7_ses-20251201.nwb	216343612	542	26	17
sub-helloapril-9/sub-helloapril-9_ses-20250908.nwb	189428464	360	20	9
sub-iloveitaly-5/sub-iloveitaly-5_ses-20251014.nwb	226125736	288	25	8
sub-iloveitaly-5/sub-iloveitaly-5_ses-20251106.nwb	195246132	229	20	7
sub-helloapril-7/sub-helloapril-7_ses-20250826.nwb	242549980	631	30	19
