date	bytes_sent	number_of_requests	number_of_downloads
2026-04-16	4202215036	3360	80
2026-04-17	4202095292	3020	80
2026-04-18	571426284	180	180
2026-04-19	649211292	2440	80
2026-04-21	726875928	60	60
2026-04-22	118207260	460	<50
2026-05-12	6244296	<50	<50
2026-05-14	9979024	<50	<50
2026-05-15	35891076	180	<50
2026-05-16	132539028	100	<50
2026-05-17	124745480	240	<50
2026-05-18	368055472	240	60
2026-05-19	833460488	120	<50
2026-05-20	25874724	140	<50
2026-05-21	8410908	60	<50
2026-05-22	38159556	120	<50
2026-05-23	43249424	160	<50
2026-05-24	51528320	240	<50
2026-05-25	61734560	240	<50
2026-05-26	14905216	60	<50
2026-05-27	39869360	160	<50
2026-05-28	53815496	240	<50
2026-05-29	18935548	80	<50
2026-05-30	46245004	300	<50
2026-05-31	40960320	200	<50
2026-06-01	7032084	<50	<50
2026-06-02	14631892	80	<50
2026-06-03	15436408	80	<50
2026-06-04	59039324	100	<50
2026-06-05	49924960	60	<50
2026-06-06	61315488	<50	<50
2026-06-07	71272704	<50	<50
2026-06-08	39435816	<50	<50
2026-06-09	39370308	<50	<50
2026-06-10	199551824	860	<50
2026-06-11	64882924	340	<50
2026-06-12	74005736	480	<50
2026-06-13	85678608	260	<50
2026-06-14	540457468	540	<50
2026-06-15	439509968	820	<50
2026-06-16	35614604	80	<50
2026-06-17	56728028	260	<50
2026-06-18	72196060	400	<50
2026-06-19	45543844	280	<50
2026-06-20	28453336	140	<50
2026-06-21	54698744	320	<50
2026-06-22	130961316	220	<50
2026-06-23	93064940	320	<50
2026-06-24	203871564	720	<50
2026-06-25	10062292	60	<50
2026-06-26	143261180	320	60
2026-06-27	211795956	80	<50
2026-06-28	35018876	200	<50
2026-06-29	826150148	160	<50
2026-06-30	31877680	200	<50
2026-07-01	50546464	260	<50
2026-07-02	70436796	420	<50
2026-07-03	14925924	80	<50
2026-07-04	28814276	140	<50
2026-07-05	15311432	80	<50
