date	bytes_sent
2022-12-01	16886233834
2022-12-02	17783227397
2022-12-05	90757252
2022-12-14	24071283109
2022-12-21	530566116
2023-01-04	15065905898
2023-01-10	199209828
2023-01-31	38649720
2023-02-03	9005377211
2023-02-09	24071283109
2023-02-14	9005377211
2023-02-17	16484943796
2023-02-18	9005377211
2023-02-20	30208046005
2023-02-21	15808120823
2023-02-23	24071283109
2023-02-25	6288055712
2023-02-26	18010754422
2023-02-27	9005377211
2023-03-03	827205404
2023-03-13	13946845326
2023-03-22	24071283109
2023-03-24	17783227397
2023-03-30	12618232
2023-03-31	9005377211
2023-04-05	18971710481
2023-04-06	135601560
2023-04-07	128002632
2023-04-08	142807440
2023-04-09	135536052
2023-04-10	89156388
2023-04-11	6381535628
2023-04-12	33671112
2023-04-13	15293432923
2023-04-16	6288055712
2023-04-17	57778056
2023-04-18	6413307008
2023-04-19	218665704
2023-04-20	48576770983
2023-04-21	81388826750
2023-04-26	210215172
2023-04-27	66255185580
2023-04-28	173530692
2023-04-29	186042720
2023-04-30	121713864
2023-05-01	170320800
2023-05-02	176609568
2023-05-03	137239260
2023-05-04	152240592
2023-05-05	243558744
2023-05-06	105664404
2023-05-07	112215204
2023-05-08	105926436
2023-05-09	131933112
2023-05-10	199078812
2023-05-11	216503940
2023-05-12	199078812
2023-05-13	205760628
2023-05-14	16698203086
2023-05-15	176675076
2023-05-16	155253960
2023-05-17	9150804971
2023-05-18	30406575200
2023-05-19	9739167938
2023-05-20	114573492
2023-05-21	176347536
2023-05-22	230719176
2023-05-23	395632
2023-05-24	113787396
2023-05-25	6552530080
2023-05-26	190324400
2023-05-27	74236612
2023-05-28	148624188
2023-05-29	145685604
2023-05-30	195856524
2023-05-31	118204280
2023-06-01	172248380
2023-06-02	88332632
2023-06-03	234967920
2023-06-04	30510690149
2023-06-05	137996972
2023-06-06	44517056
2023-06-07	289880
2023-06-08	153517280
2023-06-09	160587956
2023-06-10	89773808
2023-06-11	40142833273
2023-06-12	108598800
2023-06-13	168662024
2023-06-14	65102556
2023-06-15	326663132
2023-06-16	120366044
2023-06-17	50522120
2023-06-18	289880
2023-06-19	102632
2023-06-20	289880
2023-06-21	33546462259
2023-06-22	102632
2023-06-23	289880
2023-06-24	477128
2023-06-25	36688052
2023-06-26	74117176
2023-06-27	110880848
2023-06-28	134487924
2023-06-29	117193812
2023-06-30	185591776
2023-07-01	99738504
2023-07-02	98961924
2023-07-03	161522104
2023-07-04	126795104
2023-07-05	149348964
2023-07-06	192118380
2023-07-07	165325608
2023-07-08	143212288
2023-07-09	193235136
2023-07-10	95222772
2023-07-11	270216960
2023-07-12	56459760
2023-07-13	140423888
2023-07-14	91760124
2023-07-15	131203248
2023-07-16	80955492
2023-07-17	105434408
2023-07-18	215570244
2023-07-19	169628060
2023-07-20	136421688
2023-07-21	26963286060
2023-07-22	69672128
2023-07-23	218562536
2023-07-24	209796860
2023-07-25	84088076
2023-07-26	88672568
2023-07-27	9197748943
2023-07-28	94700372
2023-07-29	156313888
2023-07-30	138368944
2023-07-31	50927564
2023-08-01	127122644
2023-08-02	24122145165
2023-08-03	6325643840
2023-08-04	10644332
2023-08-05	29702972
2023-08-06	20258020
2023-08-07	29527524
2023-08-08	44249936
2023-08-09	23680424
2023-08-10	254530616
2023-08-11	98273800
2023-08-12	128199156
2023-08-13	173203152
2023-08-14	161853684
2023-08-15	164867052
2023-08-16	163102524
2023-08-17	221927640
2023-08-18	183682768
2023-08-19	165386624
2023-08-20	160138676
2023-08-21	184228732
2023-08-22	398313624
2023-08-23	34006264
2023-08-24	110670860
2023-08-25	141153156
2023-08-26	231471800
2023-08-27	106703256
2023-08-28	126074516
2023-08-29	173886080
2023-08-30	99457192
2023-08-31	78986064
2023-09-01	205067888
2023-09-02	133605968
