date	bytes_sent
2024-02-01	110209920
2024-02-02	32384816
2024-02-03	34026992
2024-02-04	43291792
2024-02-05	384176
2024-02-06	52194346
2024-02-07	610832
2024-02-08	55104960
2024-02-25	183224
2024-02-29	183272
2024-03-01	192088
2024-03-02	192088
2024-03-03	192088
2024-03-07	183256
2024-03-08	576264
2024-03-11	1275702
2024-03-12	161722440
2024-03-13	2854728
2024-03-18	110087776
2024-03-19	87880368
2024-03-20	117366656
2024-03-21	110148848
2024-03-23	192088
2024-03-25	109962896
2024-03-26	109489320
2024-03-27	49057600
2024-03-28	60559328
2024-03-29	183224
2024-04-04	109713136
2024-04-12	192088
2024-04-19	109972424
2024-05-01	192088
2024-05-03	194824
2024-05-12	192088
2024-05-20	192088
2024-05-21	192088
2024-05-22	194824
2024-05-23	384176
2024-05-29	192088
2024-05-31	194824
2024-06-01	2674240
2024-06-02	2109608
2024-06-03	384176
2024-06-04	192088
2024-06-07	384176
2024-06-11	1146432
2024-06-12	1524496
2024-06-15	192088
2024-06-19	192088
2024-06-24	192088
2024-06-25	192088
2024-07-08	2304701
2024-07-09	1317304
2024-07-10	63514776
2024-07-11	1344616
2024-07-12	21303776
2024-07-13	43289120
2024-07-14	64284816
2024-07-15	3002496
2024-07-16	25680
2024-07-20	192088
2024-07-22	194824
2024-07-23	55104960
2024-07-25	183224
2024-07-26	14266304
2024-07-27	186561016
