week_start	Neurophysiology
2024-01-29	164808560
2024-02-05	108294314
2024-02-19	183224
2024-02-26	759536
2024-03-04	759520
2024-03-11	165852870
2024-03-18	425675736
2024-03-25	329252368
2024-04-01	109713136
2024-04-08	192088
2024-04-15	109972424
2024-04-29	386912
2024-05-06	192088
2024-05-20	963176
2024-05-27	5170760
2024-06-03	960440
2024-06-10	2863016
2024-06-17	192088
2024-06-24	384176
2024-07-08	197359109
2024-07-15	3220264
2024-07-22	256310328
2024-07-29	192088
2024-08-05	192088
2024-08-12	963176
2024-08-19	567432
2024-08-26	126331512
2024-09-02	31249160
2024-09-09	18150560
2024-09-16	142206192
2024-09-23	1713208
2024-09-30	762224
2024-10-07	69539952
2024-10-14	960440
2024-10-21	71036224
2024-10-28	384176
2024-11-04	1332360
2024-11-11	4603984
2024-11-18	9004616
2024-11-25	9605616
2024-12-02	576264
2025-02-10	567432
2025-02-17	183224
2025-07-21	3247160
2025-07-28	22753424
2025-08-04	13083048
2025-08-11	18324240
2025-08-18	7090392
2025-08-25	9518016
2025-09-01	9098808
2025-09-08	7513432
2025-10-06	964792
2025-11-10	194824
2025-12-01	194824
2025-12-08	2286720
2025-12-15	292889376
2025-12-22	6296136
2025-12-29	11799992
2026-01-05	7686576
2026-01-12	220944192
2026-01-19	11783264
2026-01-26	18173168
2026-02-16	6081848
2026-02-23	60100544
2026-03-02	73566632
2026-03-09	22209256
2026-03-16	58265032
2026-03-23	7289744
2026-03-30	4218256
2026-04-06	2909224
2026-04-13	4300960
2026-04-20	55198352
2026-04-27	3263128
2026-05-04	968632
2026-05-11	32840360
2026-05-18	336744104
2026-05-25	57537184
2026-06-01	41352632
2026-06-08	119220752
2026-06-15	71889840
