region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NH	69240713598	257133	6106	5376
USA/VT	1955345011	7289	173	117
USA	464448187740	88594	0	13
AWS/us-east-1	1993998839930	237733	0	56
GH-actions	7933343256	35486	813	466
CHN	1768126409622	291871	4	64
VPN	2026573854938	7472	592	115
USA/MA	3151568793903	60452	10	107
AWS/ap-southeast-1	395602812	75	75	0
USA/NC	394947732	56	56	0
ARE/DU	16770048	1	1	0
USA/DC	2105787809	9925	425	224
CAN/BC	1497993021	1482	93	59
USA/WA	3577892159	884	2	20
AWS/us-west-2	40259222	184	6	2
USA/VA	77233932	20	20	0
CAN/QC	2388883078	121	5	2
GCP/us-west1	791756296	368	20	19
CHE/VD	68761827	139	21	13
IND	2358289	2	1	1
USA/DE	103334788	1	1	0
MEX/CMX	170287188	692	78	52
MAR/05	1	1	0	1
PER/LMA	9105612	2	2	0
FRA/OCC	40745976	1	1	0
ALB	3144384	1	1	0
VNM/SG	7009356	1	1	0
TUR/34	8188500	1	1	0
IDN/BT	13167108	1	1	0
IRQ/KA	2030748	1	1	0
ZAF/WC	4323528	1	1	0
CIV/AB	6943848	1	1	0
IDN/YO	19914432	3	3	0
VNM/HN	23124324	2	2	0
BRA/PR	10808820	1	1	0
COL/CUN	1048128	1	1	0
MAR/04	67698436	1	1	0
SGP	22429033	29	8	4
CHN/GD	521460724	517	2	3
USA/CA	30557498444	29	7	5
USA/MD	16788362458	219	40	14
USA/IL	24284647	78	2	2
ITA/45	8196262	1	0	1
USA/NY	25810152	1	1	0
GBR/ENG	40025388	2	2	0
VNM/56	9433152	1	1	0
NPL	917112	1	1	0
KAZ/71	21159084	1	1	0
AUS/QLD	2358288	1	1	0
IRQ/NI	2292780	1	1	0
ZMB/09	5371656	1	1	0
IND/TS	12905076	1	1	0
BRA/BA	7271388	1	1	0
BRA/RJ	5699196	1	1	0
FRA/BRE	14739300	1	1	0
KOR/27	14285139	14	3	3
FRA/IDF	32316408	128	6	6
CAN/ON	2470077000	334	2	1
JPN/26	25990845	137	2	2
BGD	15656412	2	2	0
DOM/01	6288768	1	1	0
USA/MI	13178791	46	1	1
CHE/ZH	98304	6	0	1
MYS/10	1	1	0	1
LKA/1	917112	1	1	0
VNM/20	9564168	1	1	0
IND/DL	1441176	1	1	0
FRA	4520052	1	1	0
ISR/TA	2947860	1	1	0
RUS/ROS	1	1	0	1
SYR	1048128	1	1	0
TUR/54	2227272	1	1	0
PHL/40	1	1	0	1
BOL/S	5764704	1	1	0
ZAF/GP	2030748	1	1	0
BOL/L	11332884	1	1	0
SAU/02	11725932	1	1	0
PAK/SD	917112	1	1	0
RUS/BA	1	1	0	1
MAR/06	5371656	1	1	0
