region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	35073767804	5549	976	797
GitHub	2133238738	12754	3445	3445
USA/MA	32110628825	1645	0	1539
AWS/ap-southeast-1	1996218328	2125	2125	0
AWS/us-east-2	5961802687	286	286	0
AWS/ap-south-1	310094	1	1	0
USA/IL	11207665746	3175	3171	2
USA/MD	70564406	33	6	5
VPN	78014836	401	126	126
USA/VA	381247818	150	150	0
MEX/CMX	33959204	165	55	55
CHN/SH	620494	2	2	0
GCP/us-central1	1551609	5	5	0
FRA/IDF	8057518	49	13	13
CHE/VD	1226185	6	2	2
USA/NC	40004161	4	1	1
CHN	41731514	4	0	1
USA/CA	617444	3	1	1
