week_start	Neurophysiology	Video
2026-05-18	631031877	34830920009
2026-05-25	464628326	0
2026-06-01	254734163	0
2026-06-08	56914594	63927426
2026-06-15	213305053	12631797893
2026-06-22	518580574	20116832435
2026-06-29	224459653	5959200607
2026-07-06	333218265	763823280
2026-07-13	257035888	0
2026-07-20	52647144	0
2026-07-27	53844752	0
2026-08-03	21696124	0
