region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GH-actions	878863544	2222	542	441
VPN	1178446800	731	486	70
USA/DC	129777448	54	54	0
AWS/us-east-1	353561004	154	154	0
USA	43345512	18	18	0
CHN	228755212	95	95	0
AWS/ap-southeast-1	188377812	106	106	0
USA/MA	182925030	98	0	70
KEN/30	2408084	1	1	0
AWS/us-east-2	21672756	9	9	0
AWS/us-west-2	18706524	23	7	2
MEX/CMX	72371876	211	70	49
USA/WA	5225768	6	2	2
SGP	8038120	11	5	3
IDN/YO	5224928	3	3	0
IND/DL	2408084	1	1	0
CHL/AN	2408084	1	1	0
MAR/06	2408084	1	1	0
USA/MD	26103304	30	10	5
GCP/us-central1	12027652	5	5	0
USA/NH	3919797016	5904	1476	1140
ARG/S	4816168	2	2	0
IRQ/BG	2408084	1	1	0
UZB/SA	2408084	1	1	0
VNM/51	2408084	1	1	0
BRA/SP	2408084	1	1	0
VNM/57	2408084	1	1	0
BOL/L	1768716	1	1	0
JOR/AM	2408084	1	1	0
IDN	2408084	1	1	0
VNM/SG	8534412	4	4	0
LVA/RIX	2408084	1	1	0
ETH/AA	4816168	2	2	0
OMN/MA	8141364	4	4	0
VNM/CT	2408084	1	1	0
USA/MS	2408084	1	1	0
VNM/HN	6578500	3	3	0
IDN/AC	2408084	1	1	0
BGD/C	3456212	2	2	0
GEO/TB	2408084	1	1	0
UKR/12	1637700	1	1	0
BGD	4700864	3	3	0
ARE/DU	2408084	1	1	0
USA/IL	5219384	6	2	2
USA/VA	4809784	2	2	0
USA/CA	10829924	11	5	3
VNM/35	2408084	1	1	0
PAK/SD	1768716	1	1	0
CHN/SH	4803400	2	2	0
PAK/IS	982620	1	1	0
VNM/54	2401700	1	1	0
BRA/PB	2408084	1	1	0
MYS/14	2408084	1	1	0
BRA/GO	2408084	1	1	0
SAU/04	4816168	2	2	0
MEX/CHH	2408084	1	1	0
ARG/X	2408084	1	1	0
ZAF/GP	1375668	1	1	0
GBR/ENG	2408084	1	1	0
USA/MI	4803400	2	2	0
EST/37	2401700	1	1	0
CHE/VD	2178316	6	2	1
FRA/IDF	4391768	9	3	3
IND/UP	2408084	1	1	0
RUS/ORE	2408084	1	1	0
VNM/HP	2408084	1	1	0
IND/TS	2408084	1	1	0
ROU/AG	2408084	1	1	0
HUN/BU	2408084	1	1	0
GAB/1	2408084	1	1	0
VNM/DN	4816168	2	2	0
DEU/NW	2408084	1	1	0
GTM/01	1768716	1	1	0
ALB/11	2408084	1	1	0
