region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
MEX/CMX	1318469508	1606	87	100
AWS/us-east-1	700240252345	83489	3	33
CHN	764892574348	130156	1	44
USA/MA	1144612729634	22898	0	80
AWS/ap-southeast-1	163966524	26	26	0
VPN	494775643	563	57	30
CHN/GD	702763787536	86	38	22
USA/NY	700017975471	34	32	2
AWS/us-east-2	608962332	2	2	0
LBN/BA	1375668	1	1	0
PAK/PB	10546788	2	2	0
GH-actions	48436115688	7357	128	139
USA/DC	129396474	622	25	19
CHN/AH	276830644098	58985	0	17
USA/CA	74429536270	70986	3	25
ARG/B	56140356	5	5	0
DZA/25	37732608	1	1	0
AUT/5	278791729	167	4	3
USA/NJ	134294910625	12	8	3
CHN/SH	44205084127	4	3	1
CHE/VD	199143126	151	5	5
DEU/HE	132580137293	6	4	1
FRA/IDF	117586990	625	25	13
SGP	14848500	18	5	3
BRA/PR	37143036	1	1	0
USA/IL	17595707	51	2	2
COL/DC	14149728	2	2	0
BRA/MG	29085552	2	2	0
USA/MD	283361689	219	11	6
KOR/30	226545713304	11	10	1
CAN/ON	464454032	4	2	2
BRA/GO	25810152	1	1	0
HND/CR	32295444	2	2	0
FRA/GES	85256008394	2	2	0
USA/OR	17032080	1	1	0
ZAF/GP	10219248	2	2	0
COL/ARA	18800796	1	1	0
SYR	1048128	1	1	0
FRA/NOR	12774060	1	1	0
KEN/30	1375668	1	1	0
VNM/HN	49327524	3	3	0
ALB/11	4651068	1	1	0
BOL	3471924	1	1	0
FRA/PAC	93639604	1	1	0
USA/VT	36243258926	42	8	2
DOM	18735288	1	1	0
IRQ/AR	851604	1	1	0
BOL/L	12577536	1	1	0
ITA/25	17723893562	324	3	2
ESP	17651117491	322	2	1
GCP/us-east4	3842375814	214	1	1
AWS/us-west-2	37421812	119	6	2
USA/WA	1902044	7	2	2
BRA/SP	10612296	1	1	0
MEX/BCN	123904300	1	1	0
ARG/S	51423780	1	1	0
VNM/SG	122958516	5	5	0
BRA/MS	52209876	1	1	0
USA/CT	37520626014	14	5	5
JOR/AZ	7926468	1	1	0
COL/PUT	28626996	1	1	0
FRA/HDF	80341480	1	1	0
MNG/1	14477268	1	1	0
AGO/LUA	19062828	1	1	0
NLD/ZH	25744644	1	1	0
ARE/DU	1113636	1	1	0
BRA/RS	3340908	1	1	0
MKD/816	9236628	1	1	0
DEU/NW	15918444	1	1	0
ECU/M	22272720	1	1	0
KGZ/GB	8057484	1	1	0
BRA/BA	10939836	1	1	0
PRT/11	37274052	1	1	0
GBR/ENG	30985284	1	1	0
USA/NH	337364964	1272	48	32
NPL/P3	56533404	1	1	0
PAN/4	4651068	1	1	0
ITA	108836431	105	6	2
USA/OK	106020616	1	1	0
PAN/8	26923788	1	1	0
CHN/GS	203504001	204	2	1
UZB/TK	2292780	1	1	0
IRQ/KI	917112	1	1	0
PER/LMA	13625664	1	1	0
IDN/YO	1048128	1	1	0
DZA/13	11070852	1	1	0
