date	bytes_sent	number_of_requests	number_of_downloads
2026-04-17	15644461640	10340	100
2026-04-18	17212601568	23520	320
2026-04-19	1587501604	3600	280
2026-04-20	13464413608	320	320
2026-04-21	2802642880	220	220
2026-04-22	1272216816	4640	<50
2026-04-25	787353936	3020	<50
2026-04-28	636146840	2340	<50
2026-05-01	1218434120	4440	<50
2026-05-04	850230784	2960	60
2026-05-07	444204808	1500	<50
2026-05-10	291642780	1020	<50
2026-05-12	19041784	<50	<50
2026-05-14	39563168	280	<50
2026-05-15	5063168844	2320	<50
2026-05-16	4804694632	6020	160
2026-05-17	1634467116	1500	<50
2026-05-18	1989281564	2000	320
2026-05-19	4666560396	4000	160
2026-05-20	184251020	1120	<50
2026-05-21	185952964	980	<50
2026-05-22	198285604	1100	<50
2026-05-23	297028128	1900	<50
2026-05-24	238885116	1540	<50
2026-05-25	185162188	1200	<50
2026-05-26	89961164	740	<50
2026-05-27	257718648	1800	80
2026-05-28	186000480	1420	<50
2026-05-29	223359188	1080	<50
2026-05-30	209414060	1740	<50
2026-05-31	274584872	2160	<50
2026-06-01	109925492	820	<50
2026-06-02	219143780	1540	<50
2026-06-03	524831456	1220	60
2026-06-04	602794880	1840	60
2026-06-05	296499272	580	<50
2026-06-06	171696468	<50	<50
2026-06-07	46772712	<50	<50
2026-06-08	18308109052	420	420
2026-06-09	117783384	<50	<50
2026-06-10	1121597992	6180	100
2026-06-11	436835220	2680	40
2026-06-12	848911164	5080	80
2026-06-13	916055136	5600	100
2026-06-14	321949992	1980	<50
2026-06-15	249613356	1320	<50
2026-06-16	197764880	1400	<50
2026-06-17	244440708	1500	<50
2026-06-18	280583584	1740	<50
2026-06-19	466324784	1360	<50
2026-06-20	643979176	1820	<50
2026-06-21	419174064	2900	<50
2026-06-22	836992740	1880	<50
2026-06-23	558960968	2760	<50
2026-06-24	613057728	3460	60
2026-06-25	715590688	2560	<50
2026-06-26	888826480	2620	340
2026-06-27	495120704	1920	<50
2026-06-28	418640440	2940	<50
2026-06-29	4081653024	2360	120
2026-06-30	353696628	2760	<50
2026-07-01	240436868	1980	<50
2026-07-02	321622248	2260	<50
2026-07-03	446274048	3440	60
2026-07-04	410680256	2560	<50
2026-07-05	461209464	3480	<50
2026-07-06	727364580	2680	<50
2026-07-07	520909428	1100	<50
2026-07-08	375405432	2560	<50
2026-07-09	787717096	2560	320
2026-07-10	272344232	2000	<50
2026-07-11	360360052	2620	<50
2026-07-12	591100728	4480	60
2026-07-13	603964856	4780	60
2026-07-14	504002772	3360	<50
2026-07-15	299815068	2360	<50
2026-07-16	236088192	1640	<50
2026-07-17	392285832	2960	<50
2026-07-18	268627440	1920	<50
2026-07-19	17661228	120	<50
