date	bytes_sent	number_of_requests	number_of_downloads
2025-03-04	881177924	140	<50
2025-05-26	250	<50	<50
2025-05-30	288680	<50	<50
2025-06-05	12288	<50	<50
2025-06-10	333	<50	<50
2025-06-26	288742	<50	<50
2025-07-26	288992	<50	<50
2025-07-28	21771403	<50	<50
2025-07-29	614	<50	<50
2025-07-30	36366354	<50	<50
2025-07-31	105983276	<50	<50
2025-08-02	288826	<50	<50
2025-08-04	37483697	<50	<50
2025-08-05	71264085	<50	<50
2025-08-06	27621840	<50	<50
2025-08-07	43374255	<50	<50
2025-08-08	24836317	<50	<50
2025-08-09	288742	<50	<50
2025-08-10	294579	<50	<50
2025-08-11	21002125	<50	<50
2025-08-12	43663005	<50	<50
2025-08-13	64376376	<50	<50
2025-08-14	27901274	<50	<50
2025-08-15	49553571	<50	<50
2025-08-16	288680	<50	<50
2025-08-19	236790479	<50	<50
2025-08-22	288680	<50	<50
2025-08-27	43374255	<50	<50
2025-08-28	27601702	<50	<50
2025-08-30	577484	<50	<50
2025-08-31	43374255	<50	<50
2025-09-01	49842313	<50	<50
2025-09-03	288742	<50	<50
2025-09-05	84	<50	<50
2025-09-06	288680	<50	<50
2025-09-08	57789287	<50	<50
2025-09-11	43374255	<50	<50
2025-09-12	9372809	<50	<50
2025-10-07	881184002	60	60
2025-12-13	288742	<50	<50
2025-12-14	250	<50	<50
2025-12-15	577901	<50	<50
2025-12-16	142699833	80	80
2025-12-18	881186000	60	60
2025-12-19	222374814	60	60
2025-12-20	288742	<50	<50
2025-12-21	288742	<50	<50
2025-12-24	199603	<50	<50
2025-12-26	288742	<50	<50
2025-12-28	26152909	<50	<50
2025-12-29	211214992	<50	<50
2025-12-30	21002121	<50	<50
2025-12-31	20713383	<50	<50
2026-01-03	288680	<50	<50
2026-01-04	906502853	80	80
2026-01-06	31015629	<50	<50
2026-01-08	24836321	<50	<50
2026-01-10	6170	<50	<50
2026-01-16	16787805	80	80
2026-01-17	136649088	<50	<50
2026-01-18	768570558	<50	<50
2026-01-19	139732650	<50	<50
2026-01-22	288742	<50	<50
2026-01-23	49842397	<50	<50
2026-01-24	27910582	<50	<50
2026-01-26	27612532	<50	<50
2026-01-27	21002125	<50	<50
2026-01-28	117025325	<50	<50
2026-01-29	288680	<50	<50
2026-01-31	128764630	<50	<50
2026-02-01	43374255	<50	<50
2026-02-03	43374255	<50	<50
2026-02-04	58926380	<50	<50
2026-02-11	334	<50	<50
2026-03-19	146087298	<50	<50
2026-03-29	333	<50	<50
2026-03-30	288742	<50	<50
2026-04-01	5837	<50	<50
2026-04-02	288742	<50	<50
2026-04-03	84	<50	<50
2026-04-04	200467	<50	<50
2026-04-05	666	<50	<50
2026-04-06	27917335	<50	<50
2026-04-07	6423	<50	<50
2026-04-08	614	<50	<50
2026-04-09	289075	<50	<50
2026-04-10	27621840	<50	<50
2026-04-11	27911280	<50	<50
2026-04-12	27916752	<50	<50
2026-04-13	666	<50	<50
2026-04-14	6170	<50	<50
2026-04-15	1033	<50	<50
2026-04-16	295695	<50	<50
2026-04-17	489345	<50	<50
2026-04-18	666	<50	<50
2026-04-19	333	<50	<50
2026-04-21	191955110	<50	<50
2026-04-22	200186	<50	<50
2026-04-23	289741	<50	<50
2026-04-24	333	<50	<50
2026-04-25	666	<50	<50
2026-04-26	289408	<50	<50
2026-05-01	82865520	<50	<50
2026-05-16	288742	<50	<50
2026-05-17	107431450	<50	<50
2026-05-18	131129460	<50	<50
2026-05-19	106058573	<50	<50
2026-05-23	5895720	<50	<50
2026-05-24	62406720	<50	<50
2026-05-25	8581548	<50	<50
2026-05-26	120301414	<50	<50
2026-05-27	10006239	<50	<50
2026-05-28	47501267	<50	<50
2026-05-29	5464207	<50	<50
2026-05-30	577755	<50	<50
2026-05-31	53386312	<50	<50
2026-06-01	288742	<50	<50
2026-06-02	4592344	<50	<50
2026-06-04	1114	<50	<50
2026-06-06	288742	<50	<50
2026-06-08	21552132	<50	<50
2026-06-09	666	<50	<50
2026-06-10	289075	<50	<50
2026-06-11	1332	<50	<50
2026-06-12	1530	<50	<50
2026-06-14	1161919	<50	<50
2026-06-15	89671142	<50	<50
2026-06-16	289325	<50	<50
2026-06-18	947	<50	<50
2026-06-19	1154968	<50	<50
2026-06-20	288742	<50	<50
2026-06-22	43374263	<50	<50
2026-06-24	288742	<50	<50
2026-06-26	25642386	<50	<50
