week_start	sub-CHO-20250203-c1/sub-CHO-20250203-c1_ses-session-2025-02-03_obj-17jq6zl_image.nwb	sub-CHO-20250203-c1/sub-CHO-20250203-c1_ses-session-2025-02-03_obj-1gw2wxb_image.nwb	sub-CHO-20250203-c1/sub-CHO-20250203-c1_ses-session-2025-02-03_obj-6na1ic_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-1bdwy4v_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-1vsi25l_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-1xvlth1_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-6ggnpx_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-hkkr5f_image.nwb	sub-CHO-20250203-c2/sub-CHO-20250203-c2_ses-session-2025-02-03_obj-iprw0d_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-17bi0ut_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-1obg5nb_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-1u00oxf_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-2tpxkv_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-45dags_image.nwb	sub-CHO-20250203-c3/sub-CHO-20250203-c3_ses-session-2025-02-03_obj-qtvgbl_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-13klykt_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-1742hz_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-1szrx9f_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-9gnl9u_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-b4zjs3_image.nwb	sub-CHO-20250203-c4/sub-CHO-20250203-c4_ses-session-2025-02-03_obj-r5bzg6_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-10u2jde_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-11vpuuq_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-16oupgh_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-38lrhu_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-jj4z5y_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-mpy12c_image.nwb	sub-CHO-20250203-c5/sub-CHO-20250203-c5_ses-session-2025-02-03_obj-q2rrg5_image.nwb	sub-CHO-20250203-c6/sub-CHO-20250203-c6_ses-session-2025-02-03_obj-4v7jbs_image.nwb	sub-CHO-20250203-c6/sub-CHO-20250203-c6_ses-session-2025-02-03_obj-jjfd38_image.nwb	sub-CHO-20250203-c6/sub-CHO-20250203-c6_ses-session-2025-02-03_obj-ri7x9_image.nwb	sub-CHO-20250502-c1/sub-CHO-20250502-c1_ses-session-2025-05-02_obj-kf9pkt_image.nwb	sub-CHO-20250502-c1/sub-CHO-20250502-c1_ses-session-2025-05-02_obj-x09hpm_image.nwb	sub-CHO-20250502-c2/sub-CHO-20250502-c2_ses-session-2025-05-02_obj-1ec3a84_image.nwb	sub-CHO-20250502-c2/sub-CHO-20250502-c2_ses-session-2025-05-02_obj-b7nbdk_image.nwb	sub-CHO-20250502-c2/sub-CHO-20250502-c2_ses-session-2025-05-02_obj-bdpbj7_image.nwb	sub-CHO-20250502-c2/sub-CHO-20250502-c2_ses-session-2025-05-02_obj-knm598_image.nwb	sub-CHO-20250502-c2/sub-CHO-20250502-c2_ses-session-2025-05-02_obj-w5wbb_image.nwb	sub-CHO-20250502-c3/sub-CHO-20250502-c3_ses-session-2025-05-02_obj-1je73qr_image.nwb	sub-CHO-20250502-c3/sub-CHO-20250502-c3_ses-session-2025-05-02_obj-91r35a_image.nwb	sub-CHO-20250502-c3/sub-CHO-20250502-c3_ses-session-2025-05-02_obj-jmu6xa_image.nwb	sub-CHO-20250502-c3/sub-CHO-20250502-c3_ses-session-2025-05-02_obj-tbrh9s_image.nwb	sub-CHO-20250502-c3/sub-CHO-20250502-c3_ses-session-2025-05-02_obj-yiyj5m_image.nwb	sub-CHO-20250502-c4/sub-CHO-20250502-c4_ses-session-2025-05-02_obj-3etthd_image.nwb	sub-CHO-20250502-c4/sub-CHO-20250502-c4_ses-session-2025-05-02_obj-ogiajv_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-1jidsm8_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-1l715de_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-1vxhft0_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-cjc0ny_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-cxnp75_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-ts4am4_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-xjhilg_image.nwb	sub-CHO-20250502-c5/sub-CHO-20250502-c5_ses-session-2025-05-02_obj-zl8o88_image.nwb	sub-CHO-20250502-c6/sub-CHO-20250502-c6_ses-session-2025-05-02_obj-144fvv4_image.nwb	sub-CHO-20250502-c6/sub-CHO-20250502-c6_ses-session-2025-05-02_obj-18hut76_image.nwb	sub-CHO-20250502-c6/sub-CHO-20250502-c6_ses-session-2025-05-02_obj-70ai1p_image.nwb	sub-CHO-20250502-c6/sub-CHO-20250502-c6_ses-session-2025-05-02_obj-k3sm1a_image.nwb	sub-CHO-20250502-c6/sub-CHO-20250502-c6_ses-session-2025-05-02_obj-wk7etj_image.nwb	sub-CHO-20250502-c7/sub-CHO-20250502-c7_ses-session-2025-05-02_obj-bzdg0u_image.nwb	sub-CHO-20250502-c7/sub-CHO-20250502-c7_ses-session-2025-05-02_obj-cf4xpo_image.nwb	sub-CHO-20250502-c7/sub-CHO-20250502-c7_ses-session-2025-05-02_obj-dazy8p_image.nwb	sub-CHO-20250502-c7/sub-CHO-20250502-c7_ses-session-2025-05-02_obj-l2iqna_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-1b4ztn9_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-1biui1a_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-1lx4a4a_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-1opqkoi_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-c0qtx5_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-pj3ods_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-r82qzy_image.nwb	sub-CHO-20250502-c8/sub-CHO-20250502-c8_ses-session-2025-05-02_obj-rdymg7_image.nwb	sub-CHO-20250502-c9/sub-CHO-20250502-c9_ses-session-2025-05-02_obj-16j1pj_image.nwb	sub-CHO-20250502-c9/sub-CHO-20250502-c9_ses-session-2025-05-02_obj-1rcf16n_image.nwb	sub-CHO-20250502-c9/sub-CHO-20250502-c9_ses-session-2025-05-02_obj-opyqnz_image.nwb
2025-08-04	232831160	215292800	116301474	217328157	114358558	214844461	220358173	113651910	218690710	212163751	116757910	114873676	115580686	220423677	119208310	117472610	224918960	117871578	218235488	118538366	221380558	219011303	219586212	116532022	219043161	219868628	108478258	115888050	218515733	106958798	217541709	73295416	75865968	73587003	74873542	39563768	43115480	42310040	73512150	73027138	37865054	37125892	71421026	74985162	76605580	72422610	69199063	75561474	42606924	71142208	73023608	73238618	73027061	73075165	72447145	72314266	69268141	72726287	35193408	43655506	41232766	73417163	72120925	73206920	73268927	43194726	73509703	72996457	72651510	43861312	74083189	43017002	43033052
2025-08-11	0	0	103078395	0	0	0	0	102834439	0	0	103470467	0	0	0	103909599	104548629	0	104846431	0	105147127	0	0	0	0	0	0	103130021	0	0	102271833	0	0	0	0	0	0	0	0	0	0	30828697	30131436	0	0	0	0	0	0	29858528	0	0	0	0	0	0	0	0	0	30770280	0	30285169	0	0	0	0	29988687	0	0	0	0	0	30096377	0
2025-08-18	0	0	0	0	0	0	0	0	0	0	0	103510970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30367810	30440458	30561830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30027194	0	0	30137156
2025-08-25	0	0	0	0	0	0	0	0	102892310	0	0	0	0	0	0	0	105711228	0	0	0	0	0	103190848	103357495	0	0	0	0	0	0	0	30091548	0	0	30967078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30770280	0	0	0	0	29930996	0	0	30141141	0	0	0	0	0	0
2025-09-01	0	0	0	0	0	0	0	102834439	0	0	0	0	104290445	103513731	0	0	0	0	0	0	0	0	0	0	0	103197624	0	0	0	102271833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31653716	0	0	0	0	0	0	0	0	0	29765063	0	0	0	0	30415685	0	0	0	0	0	29988687	0	0	0	0	0	0	30137156
2025-09-08	0	0	0	0	102991267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103002671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29897890	0	0	0	0	0	0	0	0	0	30219493	0	0	0	0	0	0	0	0	0	0	0
2025-09-22	9415030	9220564	9818903	9374915	9272995	11889119	13989783	10754595	9632650	9924241	12766907	9202902	13390249	9467695	14320011	13124033	12320496	9227643	11621360	9659243	11359426	9455609	12159356	12129479	9182323	14066872	9280677	13282123	9159515	13272489	9206127	7873080	9406828	6746881	7175746	7100766	6780198	6770498	6809274	6713186	6840729	6995352	6680006	9157234	7665748	6861202	6703761	6771906	6722556	7810480	9420756	6827426	6844251	6685635	8005263	8638278	9304331	6765829	7175360	8590265	6755981	6690305	9054279	7450272	6837529	7573471	7529457	8953075	6784538	5384482	6977747	6960293	7525360
2025-10-06	16991916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103130021	0	0	0	0	0	0	0	0	0	0	0	0	0	30828697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-15	113352718	113158084	222926838	116980939	118516663	119297387	120480267	118359835	117762626	119102681	119061371	119887970	118243649	122118003	116880183	120467073	121760688	121157923	117720308	125716639	120537362	119550881	117209560	117179683	117050379	118264464	117869321	117938495	115389647	121138137	120349247	49219884	46757868	44491361	44920282	42355774	76406312	48773054	41081830	46684826	44978425	47098008	79481216	47883494	48554780	48011762	67605822	44778250	40929380	42868404	48146568	44833714	43867919	76085610	41687519	41403030	40562343	42479337	48981504	46596161	76947338	42600505	43849723	43425644	45760929	44400447	40753437	43879535	44790882	45880130	47670143	46473377	44024852
2025-12-22	103395502	0	0	0	0	0	0	0	0	0	103470467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31560012	0	0	0	0	0	30338518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29677098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-29	0	103004344	0	0	0	102920387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103042865	0	0	103097175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29836293	0	0	0	0	0	0	29907993	0	0	0	0	30027194	0	0	0
2026-01-05	0	0	0	103158751	0	0	103448187	0	0	103642793	0	0	0	0	0	104548629	0	0	0	0	0	0	0	0	0	0	103130021	0	0	0	0	0	0	0	0	0	0	0	0	0	30828697	0	0	0	0	0	0	0	0	0	0	0	29849207	0	0	0	30015555	0	0	0	0	0	0	0	0	0	0	29926331	0	0	0	0	0
2026-01-12	310186506	264310808	309235185	0	0	308761161	0	0	0	0	310411401	269189032	0	0	0	0	0	0	0	0	0	0	0	0	309291525	0	618780126	309008013	0	0	0	0	94680036	30341633	0	0	91321374	0	91015554	0	184972182	0	90627582	0	0	0	89125983	0	29858528	0	89019936	0	0	89071605	89295189	89031294	0	0	0	0	90855507	0	0	0	89723979	89966061	90423423	0	0	0	0	0	0
2026-01-19	0	0	0	309476253	0	0	0	0	0	0	0	0	0	310541193	0	0	0	104846431	104618708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90394308	0	0	0	29669522	0	29973442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30572555	30096377	0
2026-01-26	0	0	0	0	102991267	0	0	0	102892310	0	0	103510970	104290445	0	103909599	0	105711228	0	0	105147127	104487902	0	103190848	103357495	0	103197624	0	103002671	102550079	0	102334547	30091548	0	0	0	30367810	0	30561830	0	30111302	0	30131436	0	30851414	31653716	0	0	0	0	29766804	29673312	0	0	0	29765063	0	0	0	30770280	30415685	0	30219493	29962027	0	0	0	0	0	30051582	0	0	0	30137156
2026-02-02	0	0	0	0	0	0	0	102834439	0	0	0	0	0	103513731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102271833	0	0	0	0	30967078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29897890	0	0	0	0	0	0	0	0	0	0	0	29930996	0	29988687	30141141	0	0	0	0	0	0
2026-02-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30572555	0	0
2026-02-16	22223764	18817348	19275904	19341412	15017884	18424300	15279916	18555316	0	17310664	0	17114140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-23	4508106	0	0	0	0	0	0	9712458	0	0	0	0	0	0	0	0	8108464	0	4707312	0	0	0	0	107929994	5319627	4711552	0	0	0	0	0	4784584	0	4698853	0	4630906	4564262	0	0	0	7097713	0	4603306	4565618	0	0	0	0	0	4709808	0	0	0	1124723	0	0	5138531	0	0	0	0	4875637	4700231	0	5067861	4718615	0	0	4752894	0	0	4527381	0
