date	bytes_sent	number_of_requests	number_of_downloads
2022-03-30	5816158527	740	<50
2022-04-13	165707400	391940	<50
2022-05-17	1391080	3220	<50
2022-06-27	132731795	<50	<50
2022-07-12	1098696121	<50	<50
2022-07-13	2450592966	100	<50
2022-07-14	3007025527	140	<50
2022-07-15	801651830	<50	<50
2022-07-27	59659817	<50	<50
2022-07-31	535793775	60	<50
2022-08-01	203055084	<50	<50
2022-08-02	1229531856	60	<50
2022-08-03	1156558231	60	<50
2022-08-07	213005611	<50	<50
2022-08-08	678045328	<50	<50
2022-08-09	719201294	<50	<50
2022-08-10	687246066	<50	<50
2022-08-11	775637046	<50	<50
2022-08-12	804350286	<50	<50
2022-08-13	663188277	<50	<50
2022-08-14	1551155242	60	60
2022-08-16	119319634	<50	<50
2022-08-18	178979451	<50	<50
2022-08-19	119319634	<50	<50
2022-08-20	59659817	<50	<50
2022-08-21	298299085	<50	<50
2022-08-22	119319634	<50	<50
2022-08-23	1438058733	<50	<50
2022-08-24	2769824547	<50	<50
2022-08-25	670390140	<50	<50
2022-08-26	1173598035	<50	<50
2022-08-27	1312520602	<50	<50
2022-08-28	1477109489	<50	<50
2022-08-29	1110284117	<50	<50
2022-08-30	632279432	<50	<50
2022-09-01	237104787	<50	<50
2022-09-06	158069858	<50	<50
2022-09-10	474209574	<50	<50
2022-09-11	474209574	<50	<50
2022-10-03	1441441199	4580	<50
2022-10-04	12853362738	200	200
2022-10-05	192863250	<50	<50
2022-10-26	42415566	<50	<50
2022-11-24	5816158527	100	100
2022-11-28	5790177319	100	100
2022-11-29	46931457	<50	<50
2023-01-01	5912590152	100	100
2023-01-05	254924184	40	<50
2023-01-07	221132172	<50	<50
2023-01-19	5816158527	100	100
2023-02-16	135789094	<50	<50
2023-02-17	323698132	<50	<50
2023-02-18	104769447	<50	<50
2023-02-19	107326196	<50	<50
2023-02-21	49929612	<50	<50
2023-02-23	184800221	<50	<50
2023-02-26	48141950	<50	<50
2023-04-11	185718706	<50	<50
2023-04-12	350075069	<50	<50
2023-04-13	46820795	<50	<50
2023-04-14	156234289	<50	<50
2023-05-08	135789094	<50	<50
2023-05-09	292678485	<50	<50
2023-05-14	79034929	<50	<50
2023-05-23	2782160	6420	<50
2023-05-25	2782160	6420	<50
2023-05-26	2782160	6420	<50
2023-05-27	1391080	3220	<50
2023-05-28	1391080	3220	<50
2023-05-29	1391080	3220	<50
2023-05-30	1390328	3200	<50
2023-05-31	1391080	3220	<50
2023-06-01	1391080	3220	<50
2023-06-02	1391080	3220	<50
2023-06-03	1391080	3220	<50
2023-06-04	1391080	3220	<50
2023-06-05	1391080	3220	<50
2023-06-06	1152888	2660	<50
2023-06-07	1391080	3220	<50
2023-06-08	1391080	3220	<50
2023-06-09	1391080	3220	<50
2023-06-10	1391080	3220	<50
2023-06-11	1391080	3220	<50
2023-06-12	1391080	3220	<50
2023-06-13	1391080	3220	<50
2023-06-14	1391080	3220	<50
2023-06-15	1391080	3220	<50
2023-06-16	1391080	3220	<50
2023-06-17	2782160	6420	<50
2023-06-18	1475576	3260	<50
2023-06-19	1472064	3260	<50
2023-06-20	1391592	3220	<50
2023-06-21	1391080	3220	<50
2023-06-22	1390840	3200	<50
2023-06-23	1391080	3220	<50
2023-06-24	2782160	6420	<50
2023-06-25	2015485032	5740	<50
2023-06-26	351696441	3280	<50
2023-06-27	1391080	3220	<50
2023-06-28	1391080	3220	<50
2023-06-29	1476336	3260	<50
2023-06-30	1391080	3220	<50
2023-07-01	101950852	3240	<50
2023-07-02	1391080	3220	<50
2023-07-03	30463183	3220	<50
2023-07-04	1391080	3220	<50
2023-07-05	1391080	3220	<50
2023-07-06	1391080	3220	<50
2023-07-07	1391080	3220	<50
2023-07-08	1391080	3220	<50
2023-07-09	1391080	3220	<50
2023-07-10	1081320	2360	<50
2023-07-11	1391080	3220	<50
2023-07-12	1391080	3220	<50
2023-07-13	1391080	3220	<50
2023-07-14	1391592	3220	<50
2023-07-15	1391080	3220	<50
2023-07-16	1391080	3220	<50
2023-07-17	1391080	3220	<50
2023-07-18	1391080	3220	<50
2023-07-19	1391080	3220	<50
2023-07-20	1391080	3220	<50
2023-07-21	1475576	3260	<50
2023-07-22	1391080	3220	<50
