region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/MO	3389474670	9	9	0
GH-actions	309425584233	20504	617	459
VPN	170912324000	1555	232	90
USA/CA	51167681842	323	27	9
AWS/us-east-2	8110382690	7	5	2
USA/NY	256585645335	986	157	72
USA/VA	152409184	127	29	5
JPN/13	1334912	6	1	1
AWS/ap-southeast-1	114474828	32	32	0
IRN	52500270115	401	18	35
AWS/us-east-1	51684623642	6234	102	46
CHN	146126901360	7748	34	59
USA/MA	88537186812	2893	2	50
NLD	27859310030	1317	6	5
HKG/NKT	437208718	9	9	0
USA	63388113004	2161	48	4
CHL/RM	18606070	8	8	0
USA/MD	75250334	55	14	13
GBR/ENG	61478765524	68	48	3
USA/RI	26879244	11	3	2
RUS/NVS	11081904510	33	18	11
SWE/C	718656	1	0	1
CHE/ZH	59743590088	42	28	3
USA/FL	63727482719	25	25	0
GCP/us-central1	50800283742	25	25	0
MEX/CMX	110266764	343	73	50
CHN/SH	50794717628	18	18	0
USA/IL	3942286218	25	14	2
CHE/VD	20816688330	12274	38	20
ECU/P	718656	1	1	0
JPN/26	371033236	62	0	18
NLD/ZH	6743827109	130	31	17
USA/WA	3407447333	725	59	38
KOR/44	50809786428	76	18	18
DEU/BE	264923279	11198	30	37
BEL/BRU	4128802	5	5	0
AWS/us-west-2	112820977	858	42	51
IND	1635768	2	1	1
GCP/us-west4	3751010084	127	19	18
FRA/IDF	3630248	12	4	3
COL/DC	50850137396	21	21	0
GCP/us-west1	304576420	1283	21	20
SGP	3387992	10	3	2
POL/12	949576	4	1	1
USA/AZ	8128032104	7	7	0
NOR/50	125748192	40	0	6
USA/MI	1619928	6	2	1
EST/37	539976	1	1	0
ZAF/GP	539976	1	1	0
CAN/BC	539976	1	1	0
CAN/QC	135214700	32	0	14
USA/PA	174658304	932	1	12
GEO/KK	1048128	1	1	0
BGD/C	1113636	1	1	0
HKG	11238044013	12	1	6
BRA/PE	3864972	1	1	0
VNM/SG	41456314	7	7	0
USA/KS	13494648	1	1	0
MAR/07	851604	1	1	0
BRA/BA	1441176	1	1	0
AWS/eu-west-1	379902600	1848	3	2
BRA/CE	3733956	2	2	0
MEX/JAL	2620320	1	1	0
CHN/GD	11909336	36	1	2
VNM/54	718656	1	1	0
THA/10	718656	1	1	0
GRC/M	13429140	1	1	0
VNM/HN	33081540	5	5	0
SAU/03	12708552	1	1	0
IDN	11005344	1	1	0
SYR	1768716	1	1	0
BRA/MG	1375668	1	1	0
USA/UT	27447852	1	1	0
MEX/MEX	6223260	1	1	0
VNM/69	1048128	1	1	0
USA/LA	2631181707	1	1	0
SYC	1375668	1	1	0
BOL/L	1244652	1	1	0
KEN/30	1113636	1	1	0
MAR/09	1113636	1	1	0
IDN/JK	1506684	1	1	0
IRQ/NI	3537432	1	1	0
PRY/10	5044116	1	1	0
IDN/JI	5568180	2	2	0
VNM	12249996	1	1	0
SAU/02	1113636	1	1	0
ESP/MD	1703208	1	1	0
RUS/ROS	1375668	1	1	0
JOR/AM	1506684	1	1	0
ESP/EX	1375668	1	1	0
MEX/ROO	917112	1	1	0
USA/CT	1494254484	2	2	0
DEU/NW	1480170264	1	1	0
ZAF/WC	3773244	16	2	1
VNM/21	7533420	1	1	0
ITA/45	838088	5	1	1
SWE	819080	1	1	0
GBR/WLS	819080	1	1	0
CAN/ON	819080	1	1	0
ARE/SH	819080	1	1	0
EGY/GH	819080	1	1	0
BRA/PR	819080	1	1	0
TUR/34	819080	1	1	0
IND/TN	819080	1	1	0
PHL	819080	1	1	0
VNM/56	819080	1	1	0
VNM/22	851604	1	1	0
ARE/DU	2751336	2	2	0
USA/NJ	12558744	29	1	1
PRT	36967552	15	3	1
USA/MN	33792	2	0	1
HKG/KKC	3683465460	1	1	0
GBR	3272911284	1	1	0
DEU/HE	63538972	8	3	1
ECU/G	1703208	1	1	0
