week_start	Neurophysiology
2023-09-04	10956969650
2023-09-25	718656
2023-10-09	45341248323
2023-10-16	3679777861
2023-10-23	53579066404
2023-10-30	4760458
2023-11-13	32576875
2023-11-20	50797302428
2023-11-27	1600528
2023-12-04	3390724558
2023-12-11	1631272536
2024-01-01	3075472
2024-01-08	2706970675
2024-01-15	7962320945
2024-01-22	500713628
2024-01-29	1480170264
2024-02-05	47591972
2024-02-12	2664868
2024-02-26	1517137816
2024-03-04	37374504
2024-03-11	295247995
2024-03-18	450310692
2024-03-25	325957956
2024-04-01	115723924
2024-04-15	2624378620
2024-04-29	838088
2024-05-27	6711546374
2024-06-10	16375068
2024-07-01	305127518
2024-07-08	8243039094
2024-07-22	146610634
2024-08-05	3741374532
2024-08-12	8041778992
2024-08-19	50886654024
2024-08-26	244231400
2024-09-02	8697420952
2024-09-09	19288355926
2024-09-16	239045404
2024-09-23	129971820
2024-09-30	20419704
2024-10-14	7860960
2024-10-21	309203644
2024-10-28	531401242
2024-11-11	33792
2024-11-18	153143530
2024-11-25	3710520264
2025-01-13	2632000787
2025-01-20	7366930920
2025-02-10	205171056
2025-02-24	76936
2025-03-03	3683465460
2025-03-24	3683465460
2025-03-31	53729370092
2025-04-14	56078109110
2025-05-12	13429140
2025-06-23	38881
2025-06-30	3683465460
2025-07-14	38881
2025-07-28	7739049811
2025-08-04	13840445603
2025-08-11	65351840818
2025-08-18	9234798939
2025-08-25	8015144796
2025-09-01	15821177937
2025-09-29	1334912
2025-10-06	2874624
2025-11-03	13494648
2025-12-15	129283053608
2025-12-22	1258632
2025-12-29	5477766169
2026-01-05	5478484825
2026-01-12	24272443739
2026-01-19	65750462430
2026-01-26	16450340210
2026-02-02	8432456046
2026-02-16	50901844822
2026-02-23	2793803361
2026-03-02	12826908259
2026-03-09	27397097031
2026-03-16	55361260
2026-03-23	50880110948
2026-03-30	97469546
2026-04-06	91664800
2026-04-13	50927877620
2026-04-20	203249070
2026-04-27	147137254
2026-05-11	6239140272
2026-05-18	43099285
