asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-12/sub-12_ses-20161217T103800_obj-16z48k1_behavior+ecephys.nwb	187146600	6696	159	96
sub-11/sub-11_ses-20190515T195800_behavior+ecephys.nwb	114848095	1110	132	70
sub-12/sub-12_ses-20161217T103800_obj-p4v231_behavior+ecephys.nwb	166488923250	5038	97	53
sub-12/sub-12_ses-20161217T103800_obj-1h9ryn9_behavior+ecephys.nwb	193560770941	8113	108	70
sub-03/sub-03_ses-20170113T111800_behavior+ecephys.nwb	236088853	1132	112	65
sub-13/sub-13_ses-20160213T110700_behavior+ecephys.nwb	200079356736	10112	108	70
sub-04/sub-04_ses-20170118T161000_behavior+ecephys.nwb	260079771181	13129	107	66
sub-12/sub-12_ses-20161217T103800_obj-cpvbt2_behavior+ecephys.nwb	106335055	298	97	41
sub-06/sub-06_ses-20171027T113600_behavior+ecephys.nwb	89750407692	4773	119	76
sub-09/sub-09_ses-20150305T112000_behavior+ecephys.nwb	57307462079	2210	93	63
sub-03/sub-03_ses-20170113T105000_behavior+ecephys.nwb	108128395609	3617	112	69
sub-10/sub-10_ses-20160303T114400_behavior+ecephys.nwb	87088031276	3219	97	60
sub-07/sub-07_ses-20181027T183600_behavior+ecephys.nwb	125976660110	5796	111	72
sub-08/sub-08_ses-20190116T110300_behavior+ecephys.nwb	119345332762	4563	98	71
sub-05/sub-05_ses-20180704T132100_behavior+ecephys.nwb	67389616815	5351	120	86
sub-02/sub-02_ses-20171011T152100_behavior+ecephys.nwb	159177055	1414	130	64
sub-08/sub-08_ses-20190116T125000_behavior+ecephys.nwb	122167006671	3593	96	61
sub-01/sub-01_ses-20140827T193800_behavior+ecephys.nwb	157612533113	5399	150	85
