date	bytes_sent	number_of_requests	number_of_downloads
2021-04-21	2039564612351	243160	<50
2021-04-22	9841021342	1180	<50
2021-05-08	100599556	3160	<50
2021-05-25	49242088	<50	<50
2021-06-11	77976762	<50	<50
2021-07-21	17348796621	<50	<50
2021-10-06	47410053	900	<50
2021-11-18	180673387432	<50	<50
2021-11-19	187659577493	<50	<50
2021-11-20	65994363294	<50	<50
2022-01-23	16819159040	2000	<50
2022-02-17	12705867401	60000	<50
2022-02-18	13270211109	63460	<50
2022-04-13	15187622220	118040	<50
2022-04-16	17718793609	113060	<50
2022-04-17	25790111809	158140	<50
2022-04-25	1414041	640	<50
2022-05-17	513224	720	<50
2022-06-27	24587393	<50	<50
2022-07-12	236710208025	11280	<50
2022-07-13	936505354113	44620	<50
2022-07-14	761750098514	36300	<50
2022-07-15	55956280874	2660	<50
2022-07-20	64401200816	<50	<50
2022-07-31	166708537985	19880	<50
2022-08-01	64690887796	7720	<50
2022-08-02	33026202201	3940	<50
2022-08-03	83215552508	9920	<50
2022-08-04	72638776514	4380	<50
2022-08-08	609257185132	1140	<50
2022-08-09	407641738078	760	<50
2022-08-10	55986712959	100	<50
2022-08-11	259316112988	480	<50
2022-08-12	199236561218	380	<50
2022-08-13	55924029458	100	<50
2022-08-24	577728815387	120	<50
2022-08-25	196864754288	<50	<50
2022-08-26	796174514128	<50	<50
2022-08-27	323640232427	<50	<50
2022-08-28	363440371106	<50	<50
2022-08-29	151036332558	<50	<50
2022-08-30	19237895920	<50	<50
2022-08-31	38475791840	<50	<50
2022-10-04	539809026719	<50	<50
2022-10-05	1422203567943	<50	<50
2023-02-10	4913169463	960	<50
2023-02-14	1743952872	<50	<50
2023-02-16	34977200464	4160	<50
2023-02-17	97974100287	11680	<50
2023-02-18	34977200464	4160	<50
2023-02-19	17825125451	2120	<50
2023-02-20	26893877248	3200	<50
2023-02-21	70642613159	8420	<50
2023-03-05	1519241363	100	<50
2023-04-11	132951300751	<50	<50
2023-04-12	33779070990	<50	<50
2023-04-13	64690887796	<50	<50
2023-04-15	16948966357	<50	<50
2023-05-08	34977200464	4160	<50
2023-05-09	97974100287	11680	<50
2023-05-23	1033384	1440	<50
2023-05-25	1026448	1440	<50
2023-05-26	1026448	1440	<50
2023-05-27	513224	720	<50
2023-05-28	513224	720	<50
2023-05-29	513224	720	<50
2023-05-30	375384	640	<50
2023-05-31	513224	720	<50
2023-06-01	513224	720	<50
2023-06-02	513224	720	<50
2023-06-03	513224	720	<50
2023-06-04	513224	720	<50
2023-06-05	513224	720	<50
2023-06-06	513224	720	<50
2023-06-07	513224	720	<50
2023-06-08	513224	720	<50
2023-06-09	513224	720	<50
2023-06-10	513224	720	<50
2023-06-11	513224	720	<50
2023-06-12	513224	720	<50
2023-06-13	513224	720	<50
2023-06-14	513224	720	<50
2023-06-15	513224	720	<50
2023-06-16	513224	720	<50
2023-06-17	1026448	1440	<50
2023-06-18	20067334932	300	<50
2023-06-19	513224	720	<50
2023-06-20	513224	720	<50
2023-06-21	513224	720	<50
2023-06-22	513224	720	<50
2023-06-23	513224	720	<50
2023-06-24	1319976	2040	<50
2023-06-25	1521406440	1760	<50
2023-06-26	1698456744	1040	<50
2023-06-27	513224	720	<50
2023-06-28	513224	720	<50
2023-06-29	513224	720	<50
2023-06-30	513224	720	<50
2023-07-01	184856244	760	<50
2023-07-02	513224	720	<50
2023-07-03	43673284	720	<50
2023-07-04	513224	720	<50
2023-07-05	513224	720	<50
2023-07-06	513224	720	<50
2023-07-07	513224	720	<50
2023-07-08	513224	720	<50
2023-07-09	513224	720	<50
2023-07-10	513224	720	<50
2023-07-11	513224	720	<50
2023-07-12	513224	720	<50
2023-07-13	513224	720	<50
2023-07-14	87286808	5100	<50
2023-07-15	513224	720	<50
2023-07-16	513224	720	<50
2023-07-17	513224	720	<50
2023-07-18	513224	720	<50
2023-07-19	513224	720	<50
2023-07-20	513224	720	<50
2023-07-21	513224	720	<50
2023-07-22	513224	720	<50
2023-07-23	513224	720	<50
2023-07-24	513224	720	<50
2023-07-25	513224	720	<50
2023-07-26	513224	720	<50
2023-07-27	513224	720	<50
2023-07-28	513224	720	<50
2023-07-29	513224	720	<50
2023-07-30	513224	720	<50
2023-07-31	513224	720	<50
2023-08-01	513224	720	<50
2023-08-02	513224	720	<50
2023-08-03	513224	720	<50
2023-08-04	513224	720	<50
2023-08-05	513224	720	<50
2023-08-06	513224	720	<50
2023-08-07	513224	720	<50
2023-08-08	513224	720	<50
2023-08-09	513224	720	<50
2023-08-10	8289257252	740	<50
2023-08-11	10187942264	720	<50
2023-08-12	5890887964	720	<50
2023-08-13	10076517108	720	<50
2023-08-14	513224	720	<50
2023-08-15	513224	720	<50
2023-08-16	513224	720	<50
2023-08-17	513224	720	<50
2023-08-18	513224	720	<50
2023-08-19	513224	720	<50
2023-08-20	513224	720	<50
2023-08-21	513224	720	<50
2023-08-22	513224	720	<50
2023-08-23	513224	720	<50
2023-08-24	513224	720	<50
2023-08-25	513224	720	<50
2023-08-26	513224	720	<50
2023-08-27	513224	720	<50
2023-08-28	513224	720	<50
2023-08-29	513224	720	<50
2023-08-30	513224	720	<50
2023-08-31	513224	720	<50
2023-09-01	513224	720	<50
2023-09-02	513224	720	<50
2023-09-03	2052896	2880	<50
2023-09-04	513224	720	<50
2023-09-05	513224	720	<50
2023-09-06	513224	720	<50
2023-09-07	1026448	1440	<50
2023-09-08	513224	720	<50
2023-09-09	371240	620	<50
2023-09-10	513224	720	<50
2023-09-11	513224	720	<50
2023-09-12	513224	720	<50
2023-09-13	513224	720	<50
2023-09-14	513224	720	<50
2023-09-15	513224	720	<50
2023-09-16	513224	720	<50
2023-09-17	513224	720	<50
2023-09-18	513224	720	<50
2023-09-19	513224	720	<50
2023-09-20	513224	720	<50
2023-09-21	513224	720	<50
2023-09-22	513224	720	<50
2023-09-23	513224	720	<50
2023-09-24	513224	720	<50
2023-09-25	1026448	1440	<50
2023-09-26	513224	720	<50
2023-09-27	513224	720	<50
2023-09-28	513224	720	<50
2023-09-29	513224	720	<50
2023-09-30	513224	720	<50
2023-10-01	513224	720	<50
2023-10-02	513224	720	<50
2023-10-03	513224	720	<50
2023-10-04	513224	720	<50
2023-10-10	513224	720	<50
2023-10-11	513224	720	<50
2023-10-13	513224	720	<50
2023-10-19	513224	720	<50
2023-10-20	34977200464	4160	<50
2023-10-21	115807614346	13800	<50
2023-10-26	1579775740240	<50	<50
2023-10-29	513224	720	<50
2023-10-31	18602104058	2220	<50
2023-11-01	55420922656	6600	<50
2023-11-02	74833163329	8920	<50
2023-11-03	121561597680	<50	<50
2023-11-05	562549960	780	<50
2023-11-06	143389921307	4820	<50
2023-11-07	513224	720	<50
2023-11-09	67108864	<50	<50
2023-11-12	108255142813	12900	<50
2023-11-13	25504051856	<50	<50
2023-11-14	513224	720	<50
2023-11-17	6939193420	<50	<50
2023-11-18	57504386928	<50	<50
2023-11-19	94328813161	280	<50
2023-11-20	16427942157	<50	<50
2023-11-21	1246791973	380	<50
2023-11-22	372950691985	<50	<50
2023-11-24	26637720	120	<50
2023-11-27	310297103423	<50	<50
2023-11-28	34249569906	720	<50
2023-11-29	308041202783	<50	<50
2023-12-04	643792	780	<50
2023-12-06	513224	720	<50
2023-12-08	232416964	760	<50
2023-12-09	1665687109	1040	<50
2023-12-10	167658324	<50	<50
2023-12-11	2845887618	560	<50
2023-12-12	1148774938	220	<50
2023-12-14	513224	720	<50
2024-01-16	3640720252	<50	<50
2024-01-22	155409391	300	<50
2024-01-23	138124554	260	<50
2024-01-26	62733447	160	<50
2024-01-27	168529552	340	<50
2024-01-28	35546954	80	<50
2024-03-08	801785840	160	<50
2024-03-13	2100643719	2460	80
2024-03-14	9423688	<50	<50
2024-03-20	34880352	<50	<50
2024-03-26	44203248	<50	<50
2024-03-27	460196535	1660	<50
2024-03-28	565653037	2140	<50
2024-04-03	120665700	<50	<50
2024-04-04	388584643	1340	<50
2024-04-05	217726146	820	<50
2024-04-12	7830952	<50	<50
2024-04-13	7830952	<50	<50
2024-04-16	20184249	60	<50
2024-04-17	8694984610	<50	<50
2024-04-18	48658220955	100	<50
2024-04-19	49617355148	3520	80
2024-04-20	34347131152	6880	<50
2024-04-21	8279349636	1640	<50
2024-04-22	74013589027	13020	<50
2024-04-23	28594432932	2120	<50
2024-04-24	27724538025	<50	<50
2024-04-25	30832718289	1280	<50
2024-04-26	52934717134	7440	<50
2024-04-27	42872355130	4960	<50
2024-04-28	33354884485	2520	<50
2024-04-29	8657229352	<50	<50
2024-04-30	8590425804	<50	<50
2024-05-01	11305184072	<50	<50
2024-05-02	319389678	1260	<50
2024-05-04	159432650	640	<50
2024-05-06	164940862	640	<50
