region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GCP/us-central1	3840502892	171	157	2
AWS/us-east-2	392394184	5685	14	21
USA/NH	1080642376	1965	304	206
GH-actions	5017009025	46262	367	279
DEU/BW	775638624	32	32	0
CHN/ZJ	1372929572	57	54	1
USA/CA	5799385517	2152	230	21
ISR/TA	203862048	8	8	0
GCP/us-west1	2905034184	114	114	0
GCP/europe-west4	2343212208	91	91	0
USA/NY	2870854683	1006	208	18
VPN	9005948074	4383	705	41
RUS	66582984	15	15	0
GBR/SCT	283049556	17	11	1
FRA/IDF	667764464	38	30	3
USA/VT	289121604	546	84	16
USA/GA	4551485704	206	178	3
USA/VA	2854194084	1031	89	65
GCP/asia-east1	2590716104	175	113	5
GBR/ENG	2060773116	581	68	4
USA/MA	1727564308	195	46	11
NLD/LI	101931024	4	4	0
CHN	2241553585	247	93	8
USA/MI	3118565022	1177	59	29
USA/CO	560620632	22	22	0
DEU/BY	151695192	5	5	0
GCP/us-east1	3127191880	143	122	2
HKG	1569265834	63	62	1
GCP/us-west3	236687684	40	10	1
AWS/us-west-2	351897736	97	21	7
VNM/SG	157665640	74	5	1
AWS/ap-southeast-1	66582984	15	15	0
GCP/asia-southeast1	1678257864	63	63	0
USA/WA	565512656	28	23	2
MEX/CMX	267596648	163	30	15
AWS/ap-southeast-2	50965512	2	2	0
CAN/BC	356758584	14	14	0
CHN/JS	52166856	3	3	0
AWS/us-east-1	1070111548	174	29	27
GCP/us-west4	1681861896	66	66	0
KOR/11	1156712000	73	43	2
PRT/11	260834280	15	15	0
CAN/QC	487482256	24	16	3
USA/MD	952585972	859	77	17
GCP/us-east4	984923456	54	39	1
ISR/HA	101931024	4	4	0
JPN/13	511136208	24	21	1
USA/PA	3468907336	1202	310	21
CHN/GD	560098552	22	22	0
SGP	853332089	54	39	4
USA/OR	103314672	17	5	2
IND	154097880	7	7	0
USA/RI	105535056	7	4	1
TWN/TXG	50965512	2	2	0
USA/IL	418474360	28	19	2
CHN/SH	899859591	63	36	3
DEU/SL	50965512	2	2	0
USA/CT	203862048	8	8	0
ITA/45	80959504	9	2	2
ITA/32	50965512	2	2	0
CAN/ON	985812329	114	35	1
CHN/BJ	333355464	18	14	2
IND/BR	50965512	2	2	0
BEL/VLG	50965512	2	2	0
NOR/50	187587528	55	0	3
USA/HI	152896536	6	6	0
HUN	50965512	2	2	0
HKG/NTM	77021745	4	2	1
IRN	482546957	38	10	3
FRA/OCC	103132368	5	5	0
IND/KA	50965512	2	2	0
HKG/KKC	101931024	4	4	0
USA/IN	560770656	28	22	1
JPN	52446600	6	3	1
USA/NV	116596972	6	4	1
USA	1038371916	62	45	5
JPN/28	152896536	6	6	0
USA/NC	101931024	4	4	0
KOR/30	281432732	10	10	0
CHN/HB	50965512	2	2	0
RWA/01	50965512	2	2	0
AUT/9	50965512	2	2	0
TWN/TNN	509655120	20	20	0
DEU/HB	50965512	2	2	0
AWS/ap-northeast-1	169746336	9	8	1
AUS/NSW	151695192	5	5	0
GBR	201459360	6	6	0
DEU/NW	100729680	3	3	0
KOR/41	152896536	6	6	0
CHE	50965512	2	2	0
GCP/europe-west1	50965512	2	2	0
CHE/ZH	61776432	11	4	2
USA/TN	101931024	4	4	0
CHE/FR	92008088	14	6	2
USA/NJ	350402419	43	23	3
TUR/06	50965512	2	2	0
TUR/34	103132368	5	5	0
USA/NM	50965512	2	2	0
CHE/VD	371103524	51	20	3
USA/IA	50965512	2	2	0
TWN/KHH	50965512	2	2	0
ESP/CT	52166856	3	3	0
DEU/ST	101931024	4	4	0
TWN/TAO	50965512	2	2	0
USA/OH	85018432	40	7	3
AUS/QLD	101931024	4	4	0
SWE	50965512	2	2	0
DEU/HH	50965512	2	2	0
TWN/CHA	150493848	4	4	0
JPN/27	50965512	2	2	0
USA/FL	103132368	5	5	0
NLD	52166856	3	3	0
IND/WB	50965512	2	2	0
USA/AL	1201344	1	1	0
KOR/27	154097880	7	7	0
JPN/47	50965512	2	2	0
DEU/BE	103132368	5	5	0
FIN/18	50965512	2	2	0
ISR	50965512	2	2	0
CHL/RM	50965512	2	2	0
BRA/PA	50965512	2	2	0
ITA/34	50965512	2	2	0
ESP/VC	50965512	2	2	0
NLD/ZH	50965512	2	2	0
HKG/NKT	50965512	2	2	0
USA/TX	187873944	29	10	2
USA/UT	54337956	10	4	3
ESP	52093700	3	3	0
TWN/TPE	206210367	9	8	1
JPN/12	50965512	2	2	0
VNM	54203480	3	2	1
USA/MN	1201344	1	1	0
BGR/22	50965512	2	2	0
CZE/10	50965512	2	2	0
KOR/45	50965512	2	2	0
VNM/57	1061824	1	1	0
BRA/ES	1128188	1	1	0
AWS/us-west-1	50965512	2	2	0
SYC	62778304	5	5	0
KOR/26	50965512	2	2	0
USA/LA	50965512	2	2	0
USA/AZ	50965512	2	2	0
AUS/VIC	50965512	2	2	0
PRT/15	50965512	2	2	0
CHN/FJ	50965512	2	2	0
KOR/28	1201344	1	1	0
IND/GJ	50965512	2	2	0
BLZ/BZ	128774916	39	9	2
ITA/75	19180236	3	2	1
HKG/NST	49764168	1	1	0
IND/MH	99528336	2	2	0
EST/37	49764168	1	1	0
KOR/47	49764168	1	1	0
ITA/62	49764168	1	1	0
NLD/GE	42074776	2	2	0
NZL/AUK	49764168	1	1	0
KOR/29	49764168	1	1	0
ZAF/GP	1128188	1	1	0
USA/DC	138147668	115	12	2
GCP/asia-south1	17044964	22	2	1
GEO/TB	149292504	3	3	0
