region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
DEU/BW	4241745552	118	34	2
DEU/BY	1544121864	28	10	1
HKG/KKC	397720960	34	7	1
AWS/us-east-1	2097711864	258	71	18
HKG	8006961256	61	54	7
VPN	32354055257	788	348	43
USA/MI	30348987400	3109	5	64
USA/WA	6761357348	47	47	0
USA/MA	9199358350	424	27	28
SGP	3901747660	28	28	0
USA	3186261308	148	37	3
ISR/TA	2778220544	20	20	0
GCP/europe-west4	1286915940	9	9	0
USA/NY	8607662800	464	52	3
USA/IN	1286915940	9	9	0
USA/GA	4085331136	28	28	0
GCP/us-west1	1878666208	10	10	0
CHN	6720357508	215	36	8
CHE/VD	3882523404	99	45	9
MEX/CMX	246977528	240	50	28
USA/CA	11963799993	131	94	8
VNM/SG	1286915940	9	9	0
GBR/ENG	1344825012	18	18	0
USA/MD	1383749184	90	27	12
GitHub	425328352	987	101	86
JPN/04	2573831880	18	18	0
MYS/14	2573831880	18	18	0
GCP/us-central1	1532507956	13	13	0
USA/VA	2900716228	124	26	2
IND	1286915940	9	9	0
AWS/ap-southeast-1	1339518864	21	21	0
USA/IL	142685400	27	9	3
GCP/us-west4	1286915940	9	9	0
AUS	1306568340	11	11	0
TWN/TXG	1286915940	9	9	0
ITA/45	156152588	31	1	9
USA/CT	1286915940	9	9	0
USA/RI	1286915940	9	9	0
CHN/ZJ	2573831880	18	18	0
CHN/BJ	1286915940	9	9	0
USA/PA	71780603	30	3	3
CHE/ZH	1286915940	9	9	0
USA/AZ	1286915940	9	9	0
AWS/ap-northeast-1	48	6	0	1
ITA/42	1286915940	9	9	0
AWS/us-east-2	316125556	5	3	1
USA/ID	1286915940	9	9	0
JPN/26	249727220	190	27	18
CHN/GD	1320216504	14	9	5
DEU/HE	1286915940	9	9	0
PRT/11	20985857	8	1	1
VNM/HN	11856948	1	1	0
HND/CR	4913100	1	1	0
CHL/RM	16901064	1	1	0
USA/TX	837138772	4	4	0
ITA/82	113788080	81	0	1
GCP/us-east4	591750268	1	1	0
USA/OH	112863132	117	11	2
USA/DC	133940924	38	8	3
KOR/11	61398004	1	1	0
DOM/25	16377000	1	1	0
DOM/01	6419784	1	1	0
CHE/BS	61398004	1	1	0
NOR/50	66797920	14	0	2
GBR/SCT	40999840	1	1	0
NOR/03	16180476	1	1	0
EST/37	40999840	1	1	0
FRA/IDF	17090712	30	6	3
