asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-427836/sub-427836_ses-855326196_ophys.nwb	3362815342	5954	16	15
sub-438833/sub-438833_ses-836810720_ophys.nwb	4082712944	2293	7	7
sub-416296/sub-416296_ses-793231231_ophys.nwb	3787449204	5656	7	7
sub-416296/sub-416296_ses-789078055_ophys.nwb	3734436808	5689	7	8
sub-416296/sub-416296_ses-793084753_ophys.nwb	4545611658	5737	7	7
sub-416296/sub-416296_ses-790524206_ophys.nwb	5071750904	5773	7	7
sub-438833/sub-438833_ses-841351250_ophys.nwb	4271546456	5606	15	14
sub-427836/sub-427836_ses-855994087_ophys.nwb	3454833110	5521	15	14
sub-427836/sub-427836_ses-859610388_ophys.nwb	1721018796	5490	14	14
sub-416296/sub-416296_ses-789984702_ophys.nwb	5060957152	5823	7	7
sub-427836/sub-427836_ses-853245886_ophys.nwb	2774071214	2095	7	6
sub-427836/sub-427836_ses-855424489_ophys.nwb	2093431996	822	3	4
sub-427836/sub-427836_ses-852540849_ophys.nwb	2599676378	5582	14	14
sub-416296/sub-416296_ses-790871165_ophys.nwb	4092715470	5710	7	7
sub-427836/sub-427836_ses-856613481_ophys.nwb	3185814198	2121	7	6
sub-438833/sub-438833_ses-837660819_ophys.nwb	3995894634	6236	16	16
sub-427836/sub-427836_ses-853142543_ophys.nwb	942465149	2010	6	6
sub-438833/sub-438833_ses-841809428_ophys.nwb	2889304484	2106	7	6
sub-438833/sub-438833_ses-834886471_ophys.nwb	3479240588	2523	11	7
sub-427836/sub-427836_ses-859027079_ophys.nwb	1976584816	2004	7	6
sub-416296/sub-416296_ses-789166195_ophys.nwb	4711426858	5775	7	7
sub-438833/sub-438833_ses-839571103_ophys.nwb	1771237254	2121	7	7
sub-438833/sub-438833_ses-843362856_ophys.nwb	3619631468	2138	7	6
sub-438833/sub-438833_ses-842397330_ophys.nwb	4418297188	2156	7	6
sub-438833/sub-438833_ses-836125998_ophys.nwb	4137829380	6475	17	17
sub-416296/sub-416296_ses-773684387_ophys.nwb	10221131606	12218	25	20
sub-416296/sub-416296_ses-774116840_ophys.nwb	6282495002	7112	13	12
sub-427836/sub-427836_ses-851653507_ophys.nwb	1720277988	2004	7	6
sub-438833/sub-438833_ses-843406474_ophys.nwb	2346063402	2068	7	6
sub-427836/sub-427836_ses-839862934_ophys.nwb	2579264020	2064	7	6
sub-427836/sub-427836_ses-825529623_ophys.nwb	2589066232	2081	7	6
sub-438833/sub-438833_ses-844759023_ophys.nwb	2221189584	1615	6	5
sub-438833/sub-438833_ses-836731152_ophys.nwb	4024761154	2258	7	7
