week_start	Microscopy	Miscellaneous
2026-05-25	402884374956	9420006164
2026-06-01	8516040	12438
2026-06-15	141525581690	3384265370
2026-06-22	238762357171	6145579808
2026-06-29	30314455626	1765345797
2026-07-06	5155682924	596451562
2026-07-13	418980443	268
2026-07-20	0	12791
2026-07-27	0	11802838
2026-08-03	16520883	199110884
