week_start	Neurophysiology
2025-08-04	1230232332
2025-08-11	119036988
2025-08-18	6052400
2025-08-25	22902848
2025-09-01	50724912
2025-09-08	34853976
2025-09-22	516618236
2025-10-06	157651900
2025-10-13	69199588
2025-10-20	69461620
2025-10-27	70995672
2025-11-03	294933476
2025-11-10	191297864
2025-11-17	120984640
2025-11-24	397310200
2025-12-01	122229292
2025-12-08	104933116
2025-12-15	896036952
2025-12-22	5409264
2025-12-29	29776448
2026-01-05	178780620
2026-01-12	194879376
2026-01-19	157656972
2026-01-26	207638644
2026-02-02	117020852
2026-02-09	70902796
2026-02-16	156007560
2026-02-23	261419936
2026-03-02	214741156
2026-03-09	79741708
2026-03-16	329027416
2026-03-23	82970932
2026-03-30	135964168
2026-04-06	133183600
2026-04-13	79359672
2026-04-20	385674656
2026-04-27	35012704
2026-05-11	72040392
2026-05-18	340369696
2026-05-25	186831460
