date	bytes_sent
2021-06-11	362448
2021-06-15	362448
2021-06-16	181224
2021-07-03	181224
2022-04-16	42784
2022-08-02	906120
2022-08-03	543672
2022-08-14	906120
2022-08-18	181224
2022-08-20	181224
2022-08-30	181224
2022-09-06	181224
2022-09-11	181224
2022-12-17	181224
2023-05-23	128720
2023-05-25	46368
2023-05-26	29904
2023-05-28	85864
2023-05-30	143672
2023-06-02	100816
2023-06-03	46368
2023-06-04	14952
2023-06-05	14952
2023-06-06	46368
2023-06-08	181224
2023-06-09	132232
2023-06-10	61320
2023-06-14	89224
2023-06-16	42856
2023-06-17	232896
2023-06-18	42856
2023-06-19	135592
2023-06-22	132232
2023-06-24	85864
2023-06-25	267088
2023-06-26	181224
2023-06-28	85864
2023-06-30	42856
2023-07-01	543672
2023-07-02	46368
2023-07-04	128720
2023-07-05	128720
2023-07-06	46368
2023-07-07	61320
2023-07-08	14952
2023-07-12	46368
2023-07-13	14952
2023-07-15	46368
2023-07-16	14952
2023-07-19	14952
2023-07-20	85864
2023-07-21	85864
2023-07-25	100816
2023-07-26	42856
2023-07-28	46368
2023-07-29	224080
2023-07-30	100816
2023-07-31	42856
2023-08-01	46368
2023-08-02	85864
2023-08-03	14952
2023-08-04	143672
2023-08-05	14952
2023-08-07	14952
2023-08-08	128720
2023-08-10	46368
2023-08-11	85864
2023-08-12	89224
2023-08-14	46368
2023-08-17	46368
2023-08-18	46368
2023-08-21	46368
2023-08-22	61320
2023-08-23	14952
2023-08-26	46368
2023-08-27	14952
2023-08-28	42856
2023-08-29	89224
2023-08-31	85864
2023-09-01	61320
2023-09-02	42856
2023-09-03	365128
2023-09-05	42856
2023-09-06	14952
2023-09-07	171576
2023-09-09	89224
2023-09-10	89224
2023-09-12	42856
2023-09-14	181224
2023-09-16	147184
2023-09-17	147184
2023-09-18	14952
2023-09-20	85864
2023-09-23	14952
2023-09-24	61320
2023-09-25	171576
2023-09-26	14952
2023-09-30	42856
2023-10-06	85864
2023-10-12	57808
2023-11-10	46368
2023-11-11	85864
2023-11-19	46368
2023-11-21	181224
2023-11-24	78824
2023-11-26	46368
2023-11-28	362448
2023-12-07	181224
2023-12-14	132232
2024-01-04	181224
2024-01-22	181224
2024-03-08	181224
2024-03-12	714504
2024-03-19	181224
2024-03-20	181224
2024-03-21	724896
2024-03-25	181224
2024-03-26	1812240
2024-03-27	543672
2024-03-28	724896
2024-03-29	1268568
2024-03-30	724896
2024-04-01	362448
2024-04-02	181224
2024-04-04	181224
2024-04-08	2355912
2024-04-09	1087344
2024-04-10	1993464
2024-04-11	181224
2024-04-12	1087344
2024-04-14	1449792
2024-04-15	724896
2024-04-16	1087344
2024-04-17	1087344
2024-04-18	543672
2024-04-19	1087344
2024-04-20	1449792
2024-04-21	1268568
2024-04-22	362448
2024-04-23	1087344
2024-04-24	1449792
2024-04-25	906120
2024-04-26	2355912
2024-04-27	1449792
2024-04-28	1449792
2024-04-29	1268568
2024-04-30	543672
2024-05-01	1449792
2024-05-02	2718360
2024-05-03	362448
2024-05-04	906120
2024-05-05	724896
2024-05-06	1449792
2024-05-07	1631016
2024-05-08	362448
2024-05-09	2355912
2024-05-10	724896
2024-05-11	1087344
2024-05-12	543672
2024-05-13	1631016
2024-05-14	1449792
2024-05-15	1268568
2024-05-16	1087344
2024-05-17	181224
2024-05-18	362448
2024-05-20	906120
2024-05-21	906120
2024-05-22	2537136
2024-05-23	724896
2024-05-24	181224
2024-05-25	1993464
2024-05-26	2537136
2024-05-27	543672
2024-05-28	3262032
2024-05-29	543672
2024-05-30	181224
2024-05-31	724896
2024-06-01	906120
2024-06-02	1993464
2024-06-03	3080808
2024-06-04	1268568
2024-06-05	1268568
2024-06-06	362448
2024-06-07	362448
2024-06-08	1449792
2024-06-09	1812240
2024-06-10	724896
2024-06-11	1631016
2024-06-12	1449792
2024-07-11	543672
2024-07-24	181224
2024-08-05	181224
2024-08-30	181224
2024-09-04	181224
2024-09-13	543672
2024-09-20	181224
2024-11-13	181224
2025-09-04	181224
2025-09-18	543672
2025-09-22	181224
2025-09-24	906120
2025-09-25	724896
2025-10-07	181224
2025-10-12	724896
2025-10-14	543672
2025-10-15	724896
2025-10-16	362448
2025-10-26	181224
2025-10-27	1812240
2025-10-28	906120
2025-10-29	1449792
2025-11-04	906120
2025-11-05	362448
2025-11-06	362448
2025-11-07	181224
2025-11-08	181224
2025-11-12	543672
2025-11-13	181224
2025-11-14	543672
2025-11-17	181224
2025-11-18	181224
2025-11-19	362448
2025-11-20	181224
2025-11-23	181224
2025-11-24	181224
2025-11-26	181224
2025-11-28	181224
2025-11-29	181224
2025-12-02	181224
2025-12-03	362448
2025-12-04	181224
2025-12-06	181224
2025-12-07	181224
2025-12-08	543672
2025-12-09	181224
2025-12-10	181224
2025-12-16	181224
2025-12-17	181224
2025-12-18	906120
2026-01-07	181224
2026-01-09	362448
2026-01-23	362448
2026-01-24	362448
2026-01-27	181224
2026-01-29	181224
2026-01-30	181224
2026-02-04	362448
