date	bytes_sent	number_of_requests	number_of_downloads
2025-08-24	1003040	<50	<50
2025-08-25	601824	<50	<50
2025-09-03	585220	<50	<50
2025-09-11	1404256	<50	<50
2025-09-28	401216	<50	<50
2025-10-08	401216	<50	<50
2025-12-16	200608	<50	<50
2025-12-18	401216	<50	<50
2025-12-19	200608	<50	<50
2026-01-16	601824	<50	<50
2026-02-20	802432	<50	<50
2026-03-02	401216	<50	<50
2026-03-19	401216	<50	<50
2026-03-26	401216	<50	<50
2026-03-28	200608	<50	<50
2026-04-04	401216	<50	<50
2026-04-21	401216	<50	<50
2026-05-12	200608	<50	<50
2026-05-18	401216	<50	<50
2026-05-19	200608	<50	<50
2026-05-20	401216	<50	<50
2026-06-03	401216	<50	<50
2026-06-04	401216	<50	<50
2026-06-07	200608	<50	<50
2026-06-10	401216	<50	<50
2026-06-13	401216	<50	<50
2026-06-18	802432	<50	<50
