region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NH	46644999320	76040	8076	7105
USA/VT	1304731336	2140	229	155
USA	298889929252	16060	84	30
CHN	301234470607	27831	5	74
VPN	289531649733	1156	502	105
USA/NY	247337896333	137	104	2
AWS/us-east-1	221259858198	26463	88	74
FRA/IDF	220940424762	204	87	13
USA/NC	535069344	74	74	0
GitHub	12255081577	17983	595	471
USA/MD	1177455556	1090	246	133
USA/MA	279283908055	14296	1	96
AWS/ap-southeast-1	796773804	158	158	0
USA/WA	45554316356	6654	159	121
USA/CA	483662453675	180	162	4
USA/DC	70028052	20	20	0
CHN/BJ	353303918660	151	121	21
GCP/europe-west1	247617014	962	100	92
CAN/BC	150968932	553	80	74
GCP/us-west1	4699973444	1	1	0
GCP/us-central1	12349692244	570	24	13
CHN/SH	23808547	3157	0	1
AWS/us-west-2	75596130	142	18	6
CHE/ZH	2132670711	5	5	0
FRA/ARA	567889517	207	24	9
BEL	25696388	20	2	1
USA/WI	100452436	1	1	0
IRN	885692848	6	6	0
PAK	26137692	4	4	0
ITA/25	13625664	1	1	0
ESP/VC	9695184	1	1	0
NLD/LI	732928192	3	3	0
MEX/CMX	718228080	2636	82	58
VNM	64918428	2	2	0
VNM/HN	54633672	6	6	0
GCP/us-south1	20485476	102	8	8
IND/GJ	8516040	1	1	0
GBR/ENG	14542776	1	1	0
COL/CUN	4258020	1	1	0
KAZ/75	9367644	1	1	0
PAK/PB	14477268	3	3	0
GCP/asia-southeast1	5675647591	5	5	0
KOR/47	3757818560	1	1	0
CHE/VD	556226056	413	17	10
GCP/asia-south1	46075512	222	1	1
CHN/GD	2764800	15	0	1
SWE/AB	4315627358	16	2	1
IRQ/NA	2685828	1	1	0
BGD	13429140	2	2	0
IDN	8581548	1	1	0
BRA/SP	2030749	2	1	1
ARE/DU	1048128	1	1	0
MEX/QUE	15721920	1	1	0
PRY/ASU	5044116	1	1	0
USA/CO	27120312	1	1	0
JPN/13	3846492318	3	3	0
GCP/us-east1	4160808	15	2	2
BRA/RS	9498660	1	1	0
BRA/RJ	3013368	1	1	0
COL/MAG	1113636	1	1	0
UKR/35	2947860	1	1	0
IND/KA	32098920	2	2	0
IDN/JK	20766036	1	1	0
IRQ/BA	13756680	1	1	0
KEN/30	12381012	2	2	0
ARE/SH	1310160	1	1	0
USA/IL	4249800	23	2	3
DEU/BW	2136015932	1	1	0
VNM/SG	30330204	3	3	0
JPN/28	7220165690	29	0	4
AWS/us-east-2	8991990	33	4	4
VNM/56	9433152	1	1	0
USA/TX	5184503158	4	3	1
SAU/01	1244652	1	1	0
USA/FL	11070852	1	1	0
GCP/us-west2	2899604	10	1	1
GCP/us-east5	7216009	27	3	3
GCP/europe-west8	2760312	14	1	1
GCP/asia-northeast3	2548483	10	1	1
HKG	1113636	1	1	0
IRL/C	16573524	1	1	0
BRA/PR	8319516	1	1	0
GBR/SCT	11070852	1	1	0
GCP/australia-southeast1	2377334	8	1	1
KGZ/GB	3340908	1	1	0
CHE/AG	2809947706	1	1	0
PHL/40	2685828	1	1	0
SWE/O	42342072	58	0	1
BRA/SC	4323528	1	1	0
NPL/P3	12118980	1	1	0
MAR/04	1113636	1	1	0
IND/MH	9105612	1	1	0
CAN/ON	3094782095	2	2	0
UKR/30	13625664	1	1	0
COL/ANT	7009356	1	1	0
IRQ/DI	15197856	1	1	0
UZB/SA	13101600	1	1	0
COL/DC	5830212	1	1	0
ARE/AZ	1113636	1	1	0
IRQ/BG	917112	1	1	0
