week_start	Neurophysiology
2022-01-24	1512863479850
2022-02-07	23601967040
2022-02-14	5877324809
2022-02-21	12971355389
2022-04-11	10961462422
2022-05-16	227080
2022-06-20	6458621057
2022-06-27	36466549
2022-07-11	1537632943589
2022-07-18	481901319
2022-07-25	28130949820
2022-08-01	268813773559
2022-08-08	1276968929085
2022-08-15	13683659379
2022-08-22	1445398268716
2022-08-29	315417398287
2022-09-05	16928091404
2022-10-03	638461522
2022-11-21	654020861823
2023-01-02	7238106867
2023-01-30	121323049
2023-02-06	2640901615
2023-02-13	34156502088
2023-02-20	12132233562
2023-03-27	108254544
2023-04-10	208654732214
2023-05-08	13866604014
2023-05-22	14514935544
2023-05-29	1589560
2023-06-05	1589560
2023-06-12	8306073198
2023-06-19	281479307
2023-06-26	193932068
2023-07-03	18055009
2023-07-10	53239761
2023-07-17	1589560
2023-07-24	2419888332
2023-07-31	1589560
2023-08-07	1589560
2023-08-14	1589560
2023-08-21	1478632
2023-08-28	3629491878
2023-09-04	1816640
2023-09-11	1589560
2023-09-18	1589560
2023-09-25	1210966026
2023-10-02	454160
2023-10-09	454160
2023-10-16	22722892458
2023-10-23	1541221929157
2023-10-30	12561961756
2023-11-13	1441054678
2023-11-20	247250002
2023-11-27	454160
2023-12-04	2799887459
2023-12-11	1209376466
2023-12-18	53844036
2024-01-01	2418298772
2024-01-22	2407874556
2024-02-19	40548404
2024-03-04	8377949306
2024-03-11	57696693483
2024-03-18	7830952
2024-03-25	1493989304
2024-04-01	900266081
2024-04-08	11547336
2024-04-15	34506042780
2024-04-22	1230887708
2024-04-29	2048924399
2024-05-06	1093225967
2024-05-27	109036052
2024-06-03	87268660
2024-06-10	181306448
2024-06-17	35836560
2024-07-08	23060563886
2024-07-15	22630124
2024-07-22	1048750292
2024-07-29	17719188
2024-08-05	25615676
2024-08-26	203828517129
2024-09-02	428454837604
2024-09-09	1271753178697
2024-09-16	47591582865
2024-09-23	24558189635
2024-09-30	4012389842
2024-10-07	2721002256
2024-10-14	287195604
2024-10-21	3161684954
2024-10-28	807827848
2024-11-04	587166668
2024-11-11	29664708
2024-11-18	203665763
2024-11-25	95165976
2024-12-02	1271994883
2024-12-09	459899936
2025-01-06	935522520
2025-01-13	84282280
2025-01-20	1614189272
2025-01-27	1598024484
2025-02-03	333147280
2025-02-10	18291098759
2025-02-24	2255289010
2025-03-03	3564266400
2025-03-10	4261887916
2025-03-17	948794564
2025-03-24	8410647902
2025-03-31	4114568
2025-05-05	90021004
2025-05-12	238517176
2025-05-26	3103078128
2025-06-02	2816738620
2025-06-09	803263664
2025-06-23	2607800288
2025-07-14	2441946241
2025-07-21	37370731384
2025-07-28	393217464617
2025-08-04	631307033021
2025-08-11	423790370341
2025-08-18	211610217790
2025-08-25	199729359314
2025-09-01	169467631652
2025-09-08	220771254274
2025-09-15	60832409
2025-09-22	120075166
2025-09-29	7525633
2025-10-06	197176395786
2025-10-13	28502657519
2025-10-20	76555779429
2025-10-27	96552831303
2025-11-03	134115207014
2025-11-10	21151833880
2025-11-17	3841214623
2025-11-24	17705960071
2025-12-01	3882320935
2025-12-08	37557530001
2025-12-15	562166011548
2025-12-22	1192671686897
2025-12-29	15208902765
2026-01-05	58376247404
2026-01-12	464962298454
2026-01-19	390449202444
2026-01-26	381479982033
2026-02-02	446955531281
2026-02-09	2330203626
2026-02-16	1304087818
2026-02-23	7938054258
2026-03-02	18336721978
2026-03-09	67765754456
2026-03-16	2400615520
2026-03-23	1759295733
2026-03-30	1109464032
2026-04-06	1260936980
2026-04-13	778316992
2026-04-20	3078290010
2026-04-27	1233591725
2026-05-04	702396576
2026-05-11	123915927893
2026-05-18	3531544517
2026-05-25	1578031494
2026-06-01	13676302267
2026-06-08	68425577494
2026-06-15	145122606012
2026-06-22	1249172002
2026-06-29	614625351
2026-07-06	7694019162
