date	bytes_sent	number_of_requests	number_of_downloads
2022-01-29	1512863479850	180400	<50
2022-02-07	13637333	<50	<50
2022-02-10	3234398257	<50	<50
2022-02-11	19319780696	<50	<50
2022-02-13	1034150754	<50	<50
2022-02-14	5717059680	80	80
2022-02-17	160265129	<50	<50
2022-02-24	12971355389	<50	<50
2022-04-13	10961462422	249140	<50
2022-05-17	227080	420	<50
2022-06-26	6458621057	<50	<50
2022-06-27	36466549	<50	<50
2022-07-12	84043333882	4000	<50
2022-07-13	695048608374	33120	<50
2022-07-14	669026374585	31880	<50
2022-07-15	89514626748	4260	<50
2022-07-22	481901319	<50	<50
2022-07-27	1052589183	<50	<50
2022-07-31	27078360637	3240	<50
2022-08-01	66642982011	7960	<50
2022-08-02	172775898710	18500	<50
2022-08-03	21891651609	880	<50
2022-08-07	7503241229	<50	<50
2022-08-08	318287328959	600	<50
2022-08-09	211347854505	400	<50
2022-08-10	205532287314	400	<50
2022-08-11	53433962613	100	<50
2022-08-12	379734073529	720	<50
2022-08-13	81266103407	160	<50
2022-08-14	27367318758	60	60
2022-08-16	2105178366	<50	<50
2022-08-18	3157767549	<50	<50
2022-08-19	2105178366	<50	<50
2022-08-20	1052589183	<50	<50
2022-08-21	5262945915	<50	<50
2022-08-22	2105178366	<50	<50
2022-08-23	6496049430	<50	<50
2022-08-24	24760386259	<50	<50
2022-08-25	234881463899	<50	<50
2022-08-26	366880986302	<50	<50
2022-08-27	399260354463	<50	<50
2022-08-28	411013849997	<50	<50
2022-08-29	102628909823	<50	<50
2022-08-30	183816115966	<50	<50
2022-08-31	25344924340	<50	<50
2022-09-01	3627448158	<50	<50
2022-09-06	2418298772	<50	<50
2022-09-10	7254896316	<50	<50
2022-09-11	7254896316	<50	<50
2022-10-07	638461522	<50	<50
2022-11-24	654020861823	80	80
2023-01-04	7238106867	<50	<50
2023-02-01	121323049	<50	<50
2023-02-10	2640901615	560	<50
2023-02-16	12657454628	1520	<50
2023-02-18	12657454628	1520	<50
2023-02-19	8841592832	1060	<50
2023-02-20	5579313177	660	<50
2023-02-23	6552920385	780	<50
2023-03-29	108254544	<50	<50
2023-04-11	12657454628	<50	<50
2023-04-12	14420906009	<50	<50
2023-04-13	31626717453	<50	<50
2023-04-14	25075994580	<50	<50
2023-04-15	9940269978	<50	<50
2023-04-16	114933389566	<50	<50
2023-05-08	12657454628	1520	<50
2023-05-14	1209149386	<50	<50
2023-05-23	454160	820	<50
2023-05-24	6208862346	<50	<50
2023-05-25	454160	820	<50
2023-05-26	8304710718	820	<50
2023-05-27	227080	420	<50
2023-05-28	227080	420	<50
2023-05-29	227080	420	<50
2023-05-30	227080	420	<50
2023-05-31	227080	420	<50
2023-06-01	227080	420	<50
2023-06-02	227080	420	<50
2023-06-03	227080	420	<50
2023-06-04	227080	420	<50
2023-06-05	227080	420	<50
2023-06-06	227080	420	<50
2023-06-07	227080	420	<50
2023-06-08	227080	420	<50
2023-06-09	227080	420	<50
2023-06-10	227080	420	<50
2023-06-11	227080	420	<50
2023-06-12	227080	420	<50
2023-06-13	227080	420	<50
2023-06-14	227080	420	<50
2023-06-15	227080	420	<50
2023-06-16	227080	420	<50
2023-06-17	8304710718	820	<50
2023-06-18	227080	420	<50
2023-06-19	227080	420	<50
2023-06-20	227080	420	<50
2023-06-21	227080	420	<50
2023-06-22	227080	420	<50
2023-06-23	227080	420	<50
2023-06-24	451680	820	<50
2023-06-25	279892227	900	<50
2023-06-26	131950672	440	<50
2023-06-27	227080	420	<50
2023-06-28	227080	420	<50
2023-06-29	227080	420	<50
2023-06-30	227080	420	<50
2023-07-01	60845996	420	<50
2023-07-02	227080	420	<50
2023-07-03	16692529	420	<50
2023-07-04	227080	420	<50
2023-07-05	227080	420	<50
2023-07-06	227080	420	<50
2023-07-07	227080	420	<50
2023-07-08	227080	420	<50
2023-07-09	227080	420	<50
2023-07-10	227080	420	<50
2023-07-11	227080	420	<50
2023-07-12	227080	420	<50
2023-07-13	227080	420	<50
2023-07-14	51877281	2820	<50
2023-07-15	227080	420	<50
2023-07-16	227080	420	<50
2023-07-17	227080	420	<50
2023-07-18	227080	420	<50
2023-07-19	227080	420	<50
2023-07-20	227080	420	<50
2023-07-21	227080	420	<50
2023-07-22	227080	420	<50
2023-07-23	227080	420	<50
2023-07-24	227080	420	<50
2023-07-25	227080	420	<50
2023-07-26	227080	420	<50
2023-07-27	227080	420	<50
2023-07-28	227080	420	<50
2023-07-29	1209376466	420	<50
2023-07-30	1209376466	420	<50
2023-07-31	227080	420	<50
2023-08-01	227080	420	<50
2023-08-02	227080	420	<50
2023-08-03	227080	420	<50
2023-08-04	227080	420	<50
2023-08-05	227080	420	<50
2023-08-06	227080	420	<50
2023-08-07	227080	420	<50
2023-08-08	227080	420	<50
2023-08-09	227080	420	<50
2023-08-10	227080	420	<50
2023-08-11	227080	420	<50
2023-08-12	227080	420	<50
2023-08-13	227080	420	<50
2023-08-14	227080	420	<50
2023-08-15	227080	420	<50
2023-08-16	227080	420	<50
2023-08-17	227080	420	<50
2023-08-18	227080	420	<50
2023-08-19	227080	420	<50
2023-08-20	227080	420	<50
2023-08-21	116152	200	<50
2023-08-22	227080	420	<50
2023-08-23	227080	420	<50
2023-08-24	227080	420	<50
2023-08-25	227080	420	<50
2023-08-26	227080	420	<50
2023-08-27	227080	420	<50
2023-08-28	227080	420	<50
2023-08-29	1209376466	420	<50
2023-08-30	227080	420	<50
2023-08-31	2418525852	420	<50
2023-09-01	227080	420	<50
2023-09-02	227080	420	<50
2023-09-03	681240	1240	<50
2023-09-04	227080	420	<50
2023-09-05	227080	420	<50
2023-09-06	227080	420	<50
2023-09-07	454160	820	<50
2023-09-08	227080	420	<50
2023-09-09	227080	420	<50
2023-09-10	227080	420	<50
2023-09-11	227080	420	<50
2023-09-12	227080	420	<50
2023-09-13	227080	420	<50
2023-09-14	227080	420	<50
2023-09-15	227080	420	<50
2023-09-16	227080	420	<50
2023-09-17	227080	420	<50
2023-09-18	227080	420	<50
2023-09-19	227080	420	<50
2023-09-20	227080	420	<50
2023-09-21	227080	420	<50
2023-09-22	227080	420	<50
2023-09-23	227080	420	<50
2023-09-24	227080	420	<50
2023-09-25	454160	820	<50
2023-09-26	227080	420	<50
2023-09-27	1209376466	420	<50
2023-09-28	227080	420	<50
2023-09-29	227080	420	<50
2023-09-30	227080	420	<50
2023-10-01	227080	420	<50
2023-10-02	227080	420	<50
2023-10-03	227080	420	<50
2023-10-10	227080	420	<50
2023-10-13	227080	420	<50
2023-10-16	1052589183	<50	<50
2023-10-17	227080	420	<50
2023-10-20	7892451004	940	<50
2023-10-21	4765003624	560	<50
2023-10-22	9012621567	1480	<50
2023-10-23	3799209716	320	<50
2023-10-24	20845318010	2340	<50
2023-10-25	3713921581	440	<50
2023-10-29	1512863479850	100	100
2023-11-01	2713732831	320	<50
2023-11-02	4630814669	400	<50
2023-11-05	5217414256	620	<50
2023-11-17	1209149386	<50	<50
2023-11-19	231905292	60	<50
2023-11-21	242312565	480	<50
2023-11-24	4937437	<50	<50
2023-11-30	227080	420	<50
2023-12-02	227080	420	<50
2023-12-04	227080	420	<50
2023-12-05	227080	420	<50
2023-12-08	16465449	<50	<50
2023-12-09	2782967850	580	<50
2023-12-12	1209376466	420	<50
2023-12-19	53844036	<50	<50
2024-01-04	2418298772	<50	<50
2024-01-22	186979089	300	<50
2024-01-23	278569871	440	<50
2024-01-24	1337070819	240	<50
2024-01-26	195957815	320	<50
2024-01-27	227944690	340	<50
2024-01-28	181352272	340	<50
2024-02-22	7830952	<50	<50
2024-02-23	11879156	<50	<50
2024-02-24	20838296	<50	<50
2024-03-04	7830952	<50	<50
2024-03-07	8304256558	<50	<50
2024-03-08	65861796	<50	<50
2024-03-13	57688928895	2260	200
2024-03-16	7764588	<50	<50
2024-03-18	7830952	<50	<50
2024-03-26	9490052	<50	<50
2024-03-27	721052563	1320	80
2024-03-28	763446689	1720	100
2024-04-04	595566655	1000	60
2024-04-05	304699426	720	<50
2024-04-12	11547336	<50	<50
2024-04-16	34506042780	<50	<50
2024-04-23	619151477	2840	<50
2024-04-25	602113451	2800	<50
2024-04-28	9622780	<50	<50
2024-05-02	1173745012	4820	<50
2024-05-04	875179387	3240	<50
2024-05-06	655424691	2380	<50
2024-05-07	429970324	960	<50
2024-05-08	7830952	<50	<50
2024-05-31	24421952	<50	<50
2024-06-01	76783148	<50	<50
2024-06-02	7830952	<50	<50
2024-06-04	7897316	<50	<50
2024-06-05	15595540	<50	<50
2024-06-06	7830952	<50	<50
2024-06-07	7830952	<50	<50
2024-06-08	20174656	<50	<50
2024-06-09	27939244	<50	<50
2024-06-11	7764588	<50	<50
2024-06-12	139563492	<50	<50
2024-06-15	13870076	<50	<50
2024-06-16	20108292	<50	<50
2024-06-17	18183736	<50	<50
2024-06-20	7764588	<50	<50
2024-06-22	9888236	<50	<50
2024-07-09	974138140	1820	80
2024-07-11	21838027959	<50	<50
2024-07-13	248397787	520	<50
2024-07-17	13073708	<50	<50
2024-07-19	9556416	<50	<50
2024-07-22	11414608	<50	<50
2024-07-26	1037335684	100	100
2024-07-29	7830952	<50	<50
2024-08-01	9888236	<50	<50
2024-08-09	17719188	<50	<50
2024-08-10	7896488	<50	<50
2024-08-26	16465449	<50	<50
2024-08-27	22982342761	<50	<50
2024-08-28	3687021562	<50	<50
2024-08-29	26567984686	<50	<50
2024-08-30	14629653945	80	60
2024-08-31	135945048726	<50	<50
2024-09-02	9496231583	<50	<50
2024-09-03	4441670216	<50	<50
2024-09-04	93074978198	<50	<50
2024-09-05	8510362118	<50	<50
2024-09-06	72439240796	140	<50
2024-09-07	163737680057	7100	<50
2024-09-08	76754674636	3500	<50
2024-09-09	726113125163	34240	<50
2024-09-10	260125303313	12260	<50
2024-09-11	285029071414	13400	<50
2024-09-13	485678807	100	<50
2024-09-18	40524754957	4560	<50
2024-09-19	102942856	80	<50
2024-09-20	641289417	140	<50
2024-09-21	1043008323	2140	100
2024-09-22	5279587312	520	<50
2024-09-23	13790468304	1560	<50
2024-09-24	232179848	100	<50
2024-09-25	4689248043	1000	<50
2024-09-26	5577813312	1160	<50
2024-09-27	247576296	100	<50
2024-09-29	20903832	<50	<50
2024-09-30	4004558890	820	<50
2024-10-01	7830952	<50	<50
2024-10-07	12410068	<50	<50
2024-10-08	430637928	100	<50
2024-10-10	196865344	<50	<50
2024-10-11	95844476	<50	<50
2024-10-12	1784596348	<50	<50
2024-10-13	200648092	<50	<50
2024-10-14	240077164	100	<50
2024-10-15	17785552	<50	<50
2024-10-16	9224596	<50	<50
2024-10-17	20108292	<50	<50
2024-10-21	575437002	160	<50
2024-10-22	362071312	100	<50
2024-10-23	795085960	160	<50
2024-10-24	952254552	100	100
2024-10-25	240939896	100	<50
2024-10-26	235896232	100	<50
2024-10-28	803713280	160	<50
2024-11-01	4114568	<50	<50
2024-11-06	18781012	<50	<50
2024-11-08	568385656	180	<50
2024-11-12	8760048	<50	<50
2024-11-14	4114568	<50	<50
2024-11-17	16790092	<50	<50
2024-11-18	9954600	<50	<50
2024-11-19	132125371	100	<50
2024-11-20	38822940	<50	<50
2024-11-22	6570036	<50	<50
2024-11-23	8229136	<50	<50
2024-11-24	7963680	<50	<50
2024-11-25	16856456	<50	<50
2024-11-26	25881960	<50	<50
2024-11-28	9689144	<50	<50
2024-11-29	32252904	<50	<50
2024-12-01	10485512	<50	<50
2024-12-02	1018560215	120	<50
2024-12-03	245404624	100	<50
2024-12-05	8030044	<50	<50
2024-12-15	459899936	80	<50
2025-01-08	457694896	80	<50
2025-01-09	20000000	<50	<50
2025-01-12	457827624	80	<50
2025-01-19	84282280	<50	<50
2025-01-20	19909200	<50	<50
2025-01-25	1300547720	480	<50
2025-01-26	293732352	80	<50
2025-01-29	302902052	100	<50
2025-01-30	1295122432	460	<50
2025-02-09	333147280	<50	<50
2025-02-10	1315865392	80	80
2025-02-11	15235795952	1900	400
2025-02-12	1170385954	1960	200
2025-02-13	561700949	980	100
2025-02-16	7350512	60	<50
2025-02-26	1595590668	560	<50
2025-03-02	659698342	220	<50
2025-03-04	980056560	440	<50
2025-03-05	522059776	240	<50
2025-03-06	485437448	220	<50
2025-03-07	495559800	220	<50
2025-03-08	1081152816	480	<50
2025-03-11	302974792	120	<50
2025-03-14	131481652	60	<50
2025-03-15	406899600	220	<50
2025-03-16	3420531872	100	<50
2025-03-17	948794564	480	<50
2025-03-25	8410647902	<50	<50
2025-04-01	4114568	<50	<50
2025-05-09	68968340	<50	<50
2025-05-11	21052664	<50	<50
2025-05-15	238517176	<50	<50
2025-05-26	61066180	<50	<50
2025-05-30	488342008	340	<50
2025-05-31	2072766772	820	<50
2025-06-01	480903168	240	<50
2025-06-02	1154586008	480	<50
2025-06-07	1047493200	480	<50
2025-06-08	614659412	520	<50
2025-06-09	414980748	180	<50
2025-06-13	388282916	360	<50
2025-06-25	1666362840	360	<50
2025-06-26	941437448	280	<50
2025-07-15	85628016	<50	<50
2025-07-16	2356318225	540	<50
2025-07-26	27078360637	520	<50
2025-07-27	10292370747	200	<50
2025-07-28	18140364800	340	<50
2025-07-29	75873247160	1440	<50
