week_start	sub-DT1/sub-DT1_ses-DT1-rLS-20150723-1584um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150723-1728um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150724-1800um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150724-1872um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150725-1944um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150726-2016um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150727-2088um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150727-2232um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150728-2304um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150729-2448um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150729-2592um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150730-2736um_ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3036um-362um-20160215-160215-122710_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3108um-434um-20160215-160215-161846_ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3324um-1000um-20160217-160217-103121_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3324um-1144um-20160219-160219-130435_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3396um-1180um-20160220-160220-141839_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3396um-1180um-20160221-160221-135947_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1216um-20160222-160222-120902_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1216um-20160223-160223-121321_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1216um-20160225-160225-130701_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1252um-20160226-160226-124132_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3540um-1288um-20160227-160227-121226_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3540um-1288um-20160228-160228-135001_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3612um-1360um-20160304-160304-150220_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161007-720um-720um-merge_ecephys.nwb	sub-DT5/sub-DT5_ses-20161008-792um-864um-merge_ecephys.nwb	sub-DT5/sub-DT5_ses-20161011-972um-1224um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161014-1296um-1476um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161015-1368um-1476um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161016-1368um-1476um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161017-1440um-2016um-merge_ecephys.nwb	sub-DT5/sub-DT5_ses-20161018-1552um-2304um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161019-1624um-2340um-161019-095311_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161020-1768um-2376um-161020-102642_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161021-1840um-2412um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161023-1872um-2448um-161023-123504_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161025-1944um-2232um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161026-1944um-2232um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161027-1944um-2232um-161027-194125_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161029-2016um-2232um-merge_ecephys.nwb	sub-DT5/sub-DT5_ses-20161030-2052um-2232um-161030-111142_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161031-2088um-2232um-161031-104001_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161101-2088um-2232um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161104-2124um-2232um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170314-72um-0um-170314-181434_ecephys.nwb	sub-DT7/sub-DT7_ses-20170315-216um-0um-merge_ecephys.nwb	sub-DT7/sub-DT7_ses-20170315-288um-0um-170315-191240_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170316-288um-0um-merge_ecephys.nwb	sub-DT7/sub-DT7_ses-20170317-288um-0um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170318-288um-0um-170318-115923_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170319-288um-0um-170319-123708_ecephys.nwb	sub-DT7/sub-DT7_ses-20170320-432um-0um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170321-216um-0um-170321-120259_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170324-576um-144um-170324-123932_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170325-576um-360um-170325-125511_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170327-864um-360um-170327-115803_ecephys.nwb	sub-DT7/sub-DT7_ses-20170401-864um-936um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170405-864um-1152um-170405-102118_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170406-864um-1152um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170407-936um-1152um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170408-936um-1152um-merge_ecephys.nwb	sub-DT7/sub-DT7_ses-20170409-1152um-1152um-170409-115803_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170410-1152um-1152um-170410-102443_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170412-1440um-1170um-170412-103153_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170125-0um-0um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170128-0um-72um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170201-72um-432um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170202-72um-576um-170202-092033_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170206-72um-1872um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170207-144um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170211-144um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170214-216um-1944um-170214-102804_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170215-216um-1944um-170215-140739_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170216-216um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170217-216um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170218-216um-1944um-170218-114724_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170221-324um-1944um-170221-101929_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170224-324um-2088um-170224-101710_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170305-468um-2088um-170305-135233_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170306-468um-2088um-170306-113628_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170308-612um-2088um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170428-0um-0um-merge_ecephys.nwb	sub-DT9/sub-DT9_ses-20170429-0um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170430-0um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170501-216um-0um-170501-112210_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170502-288um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170504-396um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170505-396um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170506-468um-36um-170506-111835_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170507-468um-36um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170508-468um-36um-170508-102251_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170509-468um-36um-170509-103451_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170518-828um-864um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170519-864um-900um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170521-900um-936um-170521-125602_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170525-900um-936um-170525-150124_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170526-1116um-1000um-merge_behavior+ecephys.nwb
2022-01-24	5343077934	3959111209	6194964106	6172527173	10752899741	6506949153	7478820535	6458553174	11425284096	5351093090	7322901529	7530264528	39070624925	27855385748	74214014976	68731667121	39872949313	59391344640	46211975013	25333596160	54459363907	72997589652	51136954368	35654201288	4296064383	2384267051	2160017501	4882169856	3459382281	2566027267	201326592	3192671244	5098898966	4906263039	2636393356	3305111552	578813952	3240595598	4744823070	293601280	3377731910	4543674972	5511315456	3705785774	3011510272	1167339138	3956541886	461373440	4216749551	3770105829	4907335680	5170177010	5404407132	5590029016	1382100778	4630511616	5578424320	3581935616	7432972218	9755951104	5955911680	2977955840	4888731293	5494538240	4362444828	3644752456	2799386523	1367343104	2692626539	4571791360	3137339392	2479062010	2290089984	2650063397	3074038522	3354204237	1895825408	2281701376	3425668810	2223627333	3254779904	4142634904	4848315504	3751973412	414580439	74063004302	5796528128	5455662856	4007960661	4253298536	4217002974	6382445993	57386467328	4001366016	2621110279	3434852092	436207616	3800039424
2022-02-07	13637333	0	0	0	0	0	0	0	0	0	0	0	3234398257	0	13816623215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881457651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97039028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5329477943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-11	7378592	13716840	15290704	22188400	8186096	15371848	7035944	10277504	14627784	12963888	13986216	21939344	15278437	328088	63647443	12356495	78242926	103525234	110409419	56810921	60402666	69348035	122920504	4017633	5024404	385984	10009680	103112398	53672790	60977528	30722961	146197008	79691024	45221497	93819196	474164561	57066893	465807846	220946754	28644062	53749160	266376669	532927212	79305674	458291959	9906808	254584	40517295	15174144	76596021	103420582	12213200	139507102	283096692	21617549	56188363	361552	46977728	42302098	51210267	64526106	392952	20208884	73231635	71440758	25616305	63303837	53522985	46717601	50695359	82019514	45693202	46989720	42939836	44210134	103651952	61456480	43054745	50194428	71480240	71174628	36554120	1191008	106394332	62687486	106977856	128260513	96250133	96697611	50556608	120982881	151813412	86617429	110077480	91863340	62787117	47290143	40602713
2022-05-16	0	145712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6458621057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10684604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13870076	0	0	0	0	11911869	0	0	0	0	0	0	0	0
2022-07-11	5426411831	3994748677	4913590118	7237693677	9955166428	7481611330	6372100284	6752491947	12326440909	6102748618	6525983769	7148130696	44675086283	24356726532	84629353499	65149002299	45179566791	73936788702	47474403928	27480981249	49582464474	77680191690	56997669676	37149444245	5446289628	2769458108	2755608669	5263244417	3331441893	2750576643	497010908	3314483881	4020012471	3140461055	4299853292	4928307200	742804869	4216918063	3775486678	373326343	3112839498	3958555448	4749369665	3777088942	4531498695	1080680477	4589881790	377487360	5155043801	3607101440	6175729897	4421479630	5888895672	7088373760	2059466758	5965625313	7206603283	2395480511	8110767205	7291783388	5226293852	2753840596	8247916629	4738870460	5322621004	3223308508	2631095831	2141196219	2495610880	4027792260	3654801090	2685132167	2345068935	2930071761	3539751374	2684354560	2264924160	2994584329	4760535040	2475285573	4007296875	3609373400	4455138504	3447872256	587202560	84381057468	5092831934	4758803217	3863243057	3474966748	3854013193	5621165701	66857725023	4396360198	3747532243	2302352573	880803840	3124756480
2022-07-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481901319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-25	0	0	0	8101907013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481901319	0	0	0	0	0	0	0	0	0	4127195136	0	0	0	0	0	0	0	0	0	0	0	2949155752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532020951	0	0	0	0	3800313704	0	0	0	0	0	0	0	0
2022-08-01	0	0	0	0	10576738973	0	0	6244981163	0	0	0	0	0	0	0	0	0	60075160203	0	27409130609	0	0	0	0	0	2625634304	0	0	0	0	0	4160749568	0	0	0	0	0	0	3486531870	12529434294	3453229382	3755145820	4682260801	0	0	0	0	10843069416	0	0	6966370317	0	5586812928	0	1776365354	0	0	0	0	0	0	0	0	0	0	2642411520	2799386523	2025866975	0	3634913876	0	3363831808	0	0	0	0	2491416576	2634022912	3652161226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3254779904
2022-08-08	4546160174	4370153001	5045724810	0	0	9786894881	6564462263	0	9488986286	7012037474	9596214297	6733346768	52324625565	28148987028	100394860544	57445187584	43574220930	0	22564489061	0	60666413056	64961380352	50867083353	29706678216	4698717567	0	1983856733	6458621057	2335308809	3421665283	638461522	0	4226483734	4344226303	3758096384	5454070676	952520069	5564240014	0	8192322423	0	0	0	3689008558	4294967296	1073741824	4294967296	11984445144	5905580032	0	0	3221225472	0	4831838208	0	5564419757	1737230867	3458750691	5368709120	10154704513	5251414583	0	6442450944	5905580032	7424286748	0	0	0	3816700011	0	2684354560	0	1610612736	3648307749	2147483648	1073741824	0	0	0	2030689349	1610612736	3221225472	4143672432	3758096384	0	57403228814	3658334873	6213705232	4410613845	0	3797572574	4831838208	60403989385	3758096384	2684354560	1824239356	950001540	0
2022-08-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4337111871	0	0	0	0	0	0	0	4565502912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-08-22	8304256558	6517636649	0	0	34417248	10860636705	9248816823	10212792747	16468308142	8622650210	12817439769	0	35574253111	34016783785	89539382557	90189726385	56075569872	88311214731	56693568306	37795712204	52959480797	60199929288	70194436185	0	0	3382511403	0	0	3945921545	0	638461522	4786506764	12747934764	4881097215	0	0	0	0	0	2409506595	0	5181209180	11438357079	4762750382	5034815175	1443501889	6708005310	2282751456	6389399023	6819616646	7503241229	6545908722	7820326236	9415234264	2590060330	0	8716552723	0	0	0	7935769143	0	26770955223	0	0	4441670216	0	0	3816700011	6025667156	5242929802	0	3750160775	0	4089060090	3924629581	3397708721	0	5774479050	3104431173	5395200935	5501589400	5217414256	0	1185196288	84321476469	0	0	0	227690953	6481927134	7137420713	37093174374	6766141958	10023727118	0	1486872452	4948757199
2022-08-29	0	0	0	0	0	0	0	0	0	0	0	0	0	56693568306	0	0	0	0	0	0	0	0	0	47423418312	6846201215	0	3594469469	0	0	0	7023076742	0	0	0	0	0	952520069	0	0	0	0	0	0	0	0	0	0	5136190776	0	0	0	0	0	0	0	7711903405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30413909208	0	0	0	0	0	0	0	0	75895726255	0	0	0	0	0
