region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
JOR/AM	2161764	2	2	0
IRQ/NI	917112	1	1	0
USA/NH	4978608	1	1	0
TUR/07	1310160	1	1	0
TUR/22	1113636	1	1	0
UKR/46	1113636	1	1	0
VNM/DN	7205880	2	2	0
ALB/11	1441176	1	1	0
IRQ/BB	1113636	1	1	0
SAU/04	1113636	1	1	0
USA/GA	13232616	1	1	0
EGY/DK	917112	1	1	0
VEN/A	3864972	1	1	0
USA/WA	5797808	10	2	2
RUS	2358288	1	1	0
CHL/RM	3406416	1	1	0
IDN/YO	8647056	1	1	0
SYR/DI	2096256	1	1	0
PER/LMA	1375668	1	1	0
ESP/CT	1697661152	86	0	2
MEX/TLA	3864972	1	1	0
UKR/56	13822188	1	1	0
COL/CES	2292780	1	1	0
MEX/YUC	1768716	1	1	0
CHL/VS	2030748	1	1	0
MAR/06	1113636	1	1	0
CHE/VD	5761616	27	4	1
IND/GJ	2292780	2	2	0
CHN/GD	4505600	40	0	1
VNM/66	851604	1	1	0
ARG/N	1113636	1	1	0
PRI	2751336	1	1	0
PSE/NBS	8254008	1	1	0
KEN/30	1113636	1	1	0
VNM/54	7664436	1	1	0
IRQ/AR	2030748	1	1	0
VNM/43	13494648	1	1	0
RUS/MOW	1048128	1	1	0
NPL/P3	1441176	1	1	0
DZA/05	851604	1	1	0
FRA/PAC	30002664	1	1	0
LTU/VL	851604	1	1	0
IRN	20569512	2	2	0
VEN/B	3733956	1	1	0
VEN/V	3275400	1	1	0
KOR/27	34260684	1	1	0
