region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/WA	112470511687	14433	73	44
USA/MA	251013955141	5375	2	38
AWS/us-east-1	233057304094	27788	0	14
ISR/M	254342579188	251	17	28
AWS/us-east-2	1023475054	5854	32	28
AWS/us-west-2	199405412382	13448	167	57
VPN	255923428681	10923	34	16
AWS/ap-southeast-1	44348916	31	31	0
USA/CA	11526045684	10423	58	66
GitHub	948232999084	25934	174	72
CHE/VD	7446530651	1373	40	18
USA/VA	18339488425	1705	15	14
JPN/26	226788654	1203	16	14
BEL/BRU	1399854	119	0	2
DEU/BE	1701478962	7508	74	29
IRN	5843770106	342	1	3
AUT/3	6433735928	668	3	4
ISR/TA	14282199936	4	4	0
bogon	10895734616	1	1	0
ITA/45	402998128	509	5	2
CHN/GD	239203848	159	0	1
ITA/52	47380787	251	2	2
FRA/IDF	13198360	27	3	3
MEX/CMX	7724332	43	5	2
CAN/BC	38670844	266	3	2
AWS/ap-northeast-1	8	1	0	1
USA	4875728	42	1	1
USA/PA	25882904	8	0	1
USA/IL	12168489	59	2	2
NLD/ZH	94789160	88	2	1
