week_start	Neurophysiology
2025-09-15	37148315018
2025-09-22	87248387099
2025-09-29	614984277222
2025-10-06	10724468
2025-10-13	8144
2025-10-27	32416
2025-11-10	8160
2025-11-17	2173968111
2025-11-24	327544771864
2025-12-01	645128034996
2025-12-08	20397870153
2025-12-15	323890083305
2025-12-22	18704730188
2025-12-29	87160039448
2026-01-05	13717424734
2026-01-12	176103723618
2026-01-19	67977520488
2026-01-26	85859479556
2026-02-02	64161706256
2026-02-09	2404744311
2026-02-16	184644732
2026-02-23	244467734
2026-03-02	267069817
2026-03-09	79562506
2026-03-16	11124214084
2026-03-23	121629416
2026-03-30	196340774
2026-04-06	69256610
2026-04-13	322345133428
2026-04-20	48557165632
2026-04-27	272801841144
2026-05-04	1356788484837
2026-05-11	30773263636
2026-05-18	19744621935
2026-05-25	5653159928
2026-06-01	2052038467
2026-06-08	4452225317
2026-06-15	10307776113
2026-06-22	27819029110
2026-06-29	415141872612
2026-07-06	88267697467
2026-07-13	360922867034
2026-07-20	3089103132
2026-07-27	11742999157
2026-08-03	53143501840
2026-08-10	8059698780
