region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
CHN	1413568755237	40726	424	275
VPN	335873469958	1980	748	246
AWS/us-east-1	323151422643	38615	152	111
GCP/us-west1	36955466636	32	32	0
DEU/BW	322261358740	112	112	0
AWS/ap-southeast-1	2494170578	220	220	0
USA	127572219894	24352	1	37
GH-actions	4001793338	11689	1895	1647
USA/NY	25143676830	163	102	3
USA/MA	360515436309	11229	54	135
GBR/ENG	22949231416	76	76	0
USA/CA	672159840077	3266	895	395
KOR/11	4466996612	92	92	0
TUR/34	19115507262	60	16	16
GCP/us-central1	344058692981	4880	330	222
DEU/HE	315771930687	242	108	46
CHE/VD	437673965104	184	120	54
MEX/CMX	93231109	287	70	49
IND/HP	1429519296	584	83	65
AWS/us-east-2	282760039	10	10	0
USA/GA	414752490452	177	171	6
ITA/34	23450982630	1165	251	111
AWS/us-west-2	69501084943	1267	323	78
USA/MD	322312076278	732	121	10
ITA/75	22828238916	19	19	0
DEU/BE	2044456627	329	82	64
GCP/us-west2	6255808042	114	114	0
USA/WA	790707733	353	111	111
KOR/30	322256631920	113	111	2
TUR/35	1591775741	38	34	1
AWS/ap-northeast-1	3049708587	35	35	0
KOR/41	1091742844	26	26	0
VNM/SG	35374320	3	3	0
VNM/56	6223260	1	1	0
ESP/CT	3521904901	32	20	1
ESP/AN	158096833	51	4	2
USA/TX	12767263939	2	2	0
SGP	2178316	6	2	2
BRA/PE	29024008	1	1	0
BRA/MA	11840582	1	1	0
ECU/P	6092244	2	2	0
DOM/01	1703208	1	1	0
JPN/11	205839656	5	5	0
POL/30	17621652	1	1	0
EST/37	9066104	1	1	0
JPN/23	40545344	2	2	0
ITA	27198312	3	3	0
IND/DL	185702616	2	1	1
CHN/JX	62191065	25	7	2
USA/CO	20450144	2	2	0
CHE/ZH	2290201204	5	4	1
JPN/13	254064	133	0	1
USA/NJ	2198012623	3	3	0
ROU/VL	24044512	1	1	0
PRI	24044512	1	1	0
ARG/B	2173968111	2	2	0
DEU/ST	17097588	1	1	0
USA/IL	12143808	8	2	2
IRQ/AR	2685828	1	1	0
PER/LMA	1375668	1	1	0
NLD/ZH	31871710	28	3	3
GCP/us-east4	2541780	10	2	2
FRA/IDF	6272916	12	3	3
VNM/HN	7991976	2	2	0
IDN	1703208	1	1	0
IDN/RI	1441176	1	1	0
UKR/21	14280744	1	1	0
JOR/AM	7074864	1	1	0
URY/MO	4913100	1	1	0
PAN/8	15852936	1	1	0
UZB/SA	7860960	1	1	0
IRL/U	3275400	1	1	0
DEU/NW	2947860	1	1	0
CHL/RM	1965240	1	1	0
VEN	8712564	1	1	0
PAK/PB	1113636	1	1	0
IDN/JI	4323528	1	1	0
ARE/DU	88378698	46	2	1
HUN/BU	118794676	1	1	0
BRA/RS	9236628	2	2	0
ARG/C	2096256	1	1	0
VNM/HP	6026736	1	1	0
