region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
CHN	142229929669	12520	329	292
USA	6540908283	1204	3	56
GitHub	4297756182	8653	1137	1128
IRN	34610728240	1973	494	92
VPN	103097139153	1942	1523	170
AWS/ap-southeast-1	1866715968	321	321	0
USA/MO	53532906044	550	483	4
CHN/ZJ	41118528201	6100	418	43
HKG	42670062434	385	360	21
SGP	36997783379	384	337	28
HKG/KKC	3457661825	426	0	30
AWS/us-east-1	26293569337	3446	189	324
TWN/TPE	40111356775	399	378	14
AUS/VIC	17935587444	162	162	0
USA/MA	29622143399	1341	3	245
USA/CA	38254892692	1877	821	329
USA/VA	18775619721	221	208	8
ITA/45	5100186332	1043	2	162
FRA	17935587444	162	162	0
USA/IL	2348400760	98	92	2
HKG/KKT	34009133737	598	291	88
CHN/SH	15668515169	144	130	12
FRA/PAC	17961135564	163	163	0
TWN/TAO	24298193091	387	181	88
JPN/13	19009687555	189	165	23
GCP/us-east1	8554671728	1418	226	164
GCP/asia-east1	19037531040	1544	330	164
PAK/PB	39304800	7	7	0
KOR/11	24762315581	256	249	6
BGD	31771380	6	6	0
IRQ/BG	23255341	5	4	1
PER/LIM	1113636	1	1	0
IDN/JA	917112	1	1	0
VEN	2751336	1	1	0
USA/NJ	282104795	1329	169	166
AWS/us-east-2	2939925132	30	30	0
DEU/BW	37372709280	4252	348	163
BRA/SP	17951178348	165	165	0
ISR/TA	7402404	1	1	0
CAN/QC	1306782940	23	23	0
MEX/CMX	102575111	319	72	48
USA/RI	1358356133	30	30	0
GCP/us-west1	12177514666	84	80	1
GCP/us-west4	6953905175	42	42	0
GCP/us-west3	1190057739	8	8	0
GCP/us-central1	8368175335	75	73	2
GCP/us-east4	3299429429	23	23	0
GCP/europe-west4	3302123988	22	22	0
USA/DC	77102916	20	20	0
USA/NY	3882693686	42	42	0
JPN	242778647	62	2	6
TWN/TXG	356670341	106	18	11
NLD	7886140451	358	57	52
ARG/C	735312959	102	7	4
KOR/30	1503803074	15	15	0
COL/CAL	1244652	1	1	0
COL/SAN	5502672	1	1	0
SYR/ID	2030748	1	1	0
VEN/D	11529408	2	2	0
IRN/23	1286652554	12	12	0
IDN	13887696	3	3	0
IRQ/NI	13887696	2	2	0
BHR/13	3995988	1	1	0
KOR/27	210437037	85	13	10
AZE/BA	5371656	1	1	0
UZB/TK	52209876	3	3	0
VEN/V	13822188	2	2	0
IDN/YO	36356940	5	5	0
KOR/41	324149418	12	12	0
MAR/06	5437164	2	2	0
QAT/DA	10677804	1	1	0
VEN/L	13429140	1	1	0
COG/BZV	1375668	1	1	0
ZAF/EC	8057484	1	1	0
VNM/SG	21159084	2	2	0
VEN/C	5044116	1	1	0
PRY	33867636	2	2	0
SAU/02	14477268	2	2	0
DZA/46	12053472	1	1	0
ARG/R	9760692	1	1	0
MEX/VER	5306148	1	1	0
ESP	7533420	1	1	0
VNM/HN	25875660	4	4	0
CRI/SJ	20110956	2	2	0
SLV/SS	3275400	1	1	0
VNM/39	23975928	2	2	0
VNM/56	10284756	1	1	0
CHL/RM	114986990	6	6	0
PAK/SD	2685828	1	1	0
KGZ/GB	3013368	1	1	0
URY/MO	23975928	3	3	0
BGD/C	1	1	0	1
ITA/62	2227272	1	1	0
VNM/26	9891708	1	1	0
VNM/13	8909088	1	1	0
ECU/P	6878340	1	1	0
BGD/G	21047081	1	1	0
MDA/CU	14346252	1	1	0
VNM/22	1375668	1	1	0
BRA/BA	9302136	1	1	0
AGO/LUA	8778072	1	1	0
SAU/04	12053472	1	1	0
IRQ/BA	2358288	1	1	0
CRI/H	19455876	1	1	0
ARG/X	1113636	1	1	0
JAM	7795452	1	1	0
MEX/TAM	11267376	1	1	0
IRQ	2489304	2	2	0
CAN/ON	622106657	24	5	1
USA/MD	130255919	148	13	17
ARG/B	1086079379	34	10	3
MEX/SLP	2685828	1	1	0
MEX/JAL	39828864	1	1	0
GCP/asia-southeast1	730156968	5	5	0
AWS/ap-northeast-1	82979123	6	2	2
ZAF/FS	1768716	1	1	0
COL/ANT	5371656	1	1	0
ESP/PV	626077540	6	6	0
IND/MH	41073516	3	3	0
TUN/21	11725932	1	1	0
GEO/TB	10677804	1	1	0
MKD/410	2030748	1	1	0
DZA/16	11136360	1	1	0
MEX/NLE	10088232	1	1	0
IND/RJ	7664436	1	1	0
AWS/us-west-2	36192297	160	6	2
USA/WA	304558891	7	3	2
CHE/VD	2073920	7	2	2
CHN/GD	393778	4	0	2
USA/TX	16791900	1	1	0
EGY/C	8583596	3	2	1
KAZ/27	31443840	1	1	0
KHM/12	39206184	1	1	0
BOL/C	1441176	1	1	0
